1,0.16,0.17,0.55,0.01,0.05
0.16,1,0.17,0.34,0.08,0.12
0.17,0.17,1,0.32,0.18,0.19
0.55,0.34,0.32,1,0.10,0.19
0.01,0.08,0.18,0.10,1,0.33
0.05,0.12,0.19,0.19,0.33,1
