1,0.12,-0.03,0.09,-0.01,0.03,0.12,N/A,0.00
0.12,1,0.13,0.33,0.19,0.29,0.38,N/A,-0.00
-0.03,0.13,1,0.13,0.05,0.12,0.11,N/A,-0.06
0.09,0.33,0.13,1,0.03,0.16,0.17,N/A,0.01
-0.01,0.19,0.05,0.03,1,0.08,0.01,N/A,-0.00
0.03,0.29,0.12,0.16,0.08,1,0.22,N/A,0.10
0.12,0.38,0.11,0.17,0.01,0.22,1,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,-0.00,-0.06,0.01,-0.00,0.10,0.06,N/A,1
