1,0.58,0.25,0.13,0.12,0.64,0.12,0.28,0.17,0.32,0.23,0.38,0.61,0.06,0.23,0.17,0.14,0.46,N/A,0.18,0.12,N/A,0.03,0.29,0.36,N/A,N/A,0.14,0.05,0.18,N/A,0.33,0.37,0.67,0.01,0.66,0.09,0.52,N/A,0.53,0.07,N/A,0.27,0.53,0.12,0.39,0.71,0.52,0.04,N/A,N/A
0.58,1,0.28,0.21,0.06,0.66,0.13,0.41,0.22,0.42,0.28,0.44,0.65,0.02,0.33,0.17,0.14,0.58,N/A,0.20,0.07,N/A,0.02,0.33,0.45,N/A,N/A,0.03,0.06,0.19,N/A,0.33,0.43,0.68,0.07,0.66,0.15,0.54,N/A,0.60,0.02,N/A,0.37,0.52,0.16,0.45,0.72,0.54,0.11,N/A,N/A
0.25,0.28,1,0.02,0.02,0.29,0.13,0.21,0.09,0.58,0.11,0.26,0.35,-0.01,0.10,0.08,0.20,0.27,N/A,0.27,0.04,N/A,-0.00,0.21,0.16,N/A,N/A,-0.04,-0.03,0.21,N/A,0.15,0.14,0.36,-0.01,0.34,0.04,0.30,N/A,0.35,0.01,N/A,0.22,0.16,0.02,0.24,0.35,0.30,-0.01,N/A,N/A
0.13,0.21,0.02,1,-0.03,0.15,0.06,0.12,0.08,0.08,0.06,0.12,0.11,0.03,0.07,0.15,-0.01,0.25,N/A,0.06,0.04,N/A,-0.01,0.06,0.06,N/A,N/A,0.06,0.20,0.13,N/A,-0.03,0.14,0.16,-0.01,0.17,0.01,0.05,N/A,0.18,0.08,N/A,0.14,0.07,0.01,0.07,0.16,0.05,0.04,N/A,N/A
0.12,0.06,0.02,-0.03,1,0.06,0.12,0.07,0.11,0.09,0.16,0.08,0.17,0.30,0.16,0.01,0.05,0.02,N/A,-0.03,0.11,N/A,0.03,-0.01,0.20,N/A,N/A,-0.05,-0.00,0.08,N/A,0.14,0.03,0.25,0.01,0.19,0.00,0.17,N/A,0.25,-0.03,N/A,0.31,0.05,0.02,0.26,0.17,0.17,0.01,N/A,N/A
0.64,0.66,0.29,0.15,0.06,1,0.19,0.31,0.15,0.35,0.28,0.30,0.62,0.02,0.27,0.16,0.20,0.53,N/A,0.31,0.13,N/A,0.03,0.37,0.41,N/A,N/A,0.17,0.06,0.13,N/A,0.33,0.35,0.68,0.05,0.70,0.07,0.60,N/A,0.53,0.02,N/A,0.31,0.65,0.10,0.35,0.80,0.60,0.14,N/A,N/A
0.12,0.13,0.13,0.06,0.12,0.19,1,0.05,0.08,0.06,0.14,0.02,0.18,0.08,0.10,0.04,0.04,0.14,N/A,0.02,0.07,N/A,0.00,0.07,0.14,N/A,N/A,0.01,0.06,0.08,N/A,0.08,0.15,0.22,0.01,0.25,0.00,0.17,N/A,0.17,0.03,N/A,0.14,0.08,0.01,0.12,0.22,0.17,0.04,N/A,N/A
0.28,0.41,0.21,0.12,0.07,0.31,0.05,1,0.08,0.36,0.17,0.31,0.36,0.19,0.15,0.18,0.09,0.34,N/A,0.14,0.04,N/A,0.05,0.08,0.18,N/A,N/A,0.12,-0.04,0.13,N/A,0.20,0.23,0.37,-0.00,0.34,0.11,0.30,N/A,0.28,0.04,N/A,0.28,0.23,0.13,0.26,0.35,0.30,-0.05,N/A,N/A
0.17,0.22,0.09,0.08,0.11,0.15,0.08,0.08,1,0.12,0.23,0.14,0.20,0.10,0.27,0.15,0.02,0.17,N/A,0.01,0.06,N/A,-0.01,0.04,0.19,N/A,N/A,0.06,0.01,0.06,N/A,0.11,0.19,0.28,-0.00,0.29,0.01,0.18,N/A,0.27,0.05,N/A,0.14,0.13,0.00,0.20,0.24,0.18,-0.01,N/A,N/A
0.32,0.42,0.58,0.08,0.09,0.35,0.06,0.36,0.12,1,0.15,0.34,0.42,0.16,0.14,0.10,0.15,0.43,N/A,0.29,0.09,N/A,0.01,0.22,0.26,N/A,N/A,0.02,0.02,0.32,N/A,0.23,0.24,0.48,0.00,0.40,0.13,0.35,N/A,0.48,-0.01,N/A,0.40,0.21,0.14,0.40,0.46,0.35,0.02,N/A,N/A
0.23,0.28,0.11,0.06,0.16,0.28,0.14,0.17,0.23,0.15,1,0.22,0.33,0.11,0.33,0.06,0.12,0.22,N/A,0.03,0.21,N/A,-0.00,0.08,0.48,N/A,N/A,0.13,0.00,0.11,N/A,0.18,0.24,0.37,0.01,0.44,0.03,0.20,N/A,0.27,0.04,N/A,0.16,0.25,0.11,0.26,0.36,0.20,0.20,N/A,N/A
0.38,0.44,0.26,0.12,0.08,0.30,0.02,0.31,0.14,0.34,0.22,1,0.42,0.10,0.24,0.29,0.07,0.43,N/A,0.05,0.15,N/A,0.00,0.12,0.26,N/A,N/A,0.09,-0.07,0.19,N/A,0.20,0.32,0.53,-0.00,0.39,0.14,0.30,N/A,0.44,0.02,N/A,0.27,0.19,0.15,0.56,0.46,0.30,0.01,N/A,N/A
0.61,0.65,0.35,0.11,0.17,0.62,0.18,0.36,0.20,0.42,0.33,0.42,1,0.15,0.41,0.20,0.24,0.61,N/A,0.20,0.11,N/A,0.03,0.22,0.51,N/A,N/A,0.11,0.06,0.26,N/A,0.37,0.40,0.76,0.03,0.71,0.14,0.62,N/A,0.62,0.08,N/A,0.41,0.48,0.16,0.54,0.74,0.62,0.02,N/A,N/A
0.06,0.02,-0.01,0.03,0.30,0.02,0.08,0.19,0.10,0.16,0.11,0.10,0.15,1,0.12,0.11,0.02,0.15,N/A,-0.01,0.02,N/A,-0.02,0.02,0.10,N/A,N/A,0.06,0.04,0.12,N/A,-0.00,0.10,0.08,-0.01,0.09,0.07,0.05,N/A,0.20,0.05,N/A,0.29,-0.04,0.10,0.07,0.05,0.05,-0.03,N/A,N/A
