1,0.21,N/A,0.16,0.06,0.29,0.17,0.10,0.02,0.01,N/A,N/A,N/A,0.34,0.16,0.22,0.14,N/A,N/A,0.08,N/A,N/A,0.13
0.21,1,N/A,0.41,0.44,0.08,0.22,0.06,0.03,-0.00,N/A,N/A,N/A,0.16,0.31,0.18,0.36,N/A,N/A,0.34,N/A,N/A,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.41,N/A,1,0.43,0.05,0.29,0.48,0.02,0.08,N/A,N/A,N/A,0.06,0.19,0.16,0.36,N/A,N/A,0.16,N/A,N/A,0.12
0.06,0.44,N/A,0.43,1,0.10,0.05,0.02,0.02,-0.01,N/A,N/A,N/A,0.04,0.14,0.02,0.06,N/A,N/A,0.02,N/A,N/A,0.15
0.29,0.08,N/A,0.05,0.10,1,0.02,0.05,-0.01,0.03,N/A,N/A,N/A,0.03,0.04,0.16,0.11,N/A,N/A,0.03,N/A,N/A,0.37
0.17,0.22,N/A,0.29,0.05,0.02,1,0.09,-0.01,0.01,N/A,N/A,N/A,0.07,0.29,0.19,0.41,N/A,N/A,0.21,N/A,N/A,0.12
0.10,0.06,N/A,0.48,0.02,0.05,0.09,1,0.03,-0.03,N/A,N/A,N/A,0.04,0.02,0.13,0.06,N/A,N/A,0.08,N/A,N/A,0.16
0.02,0.03,N/A,0.02,0.02,-0.01,-0.01,0.03,1,0.00,N/A,N/A,N/A,-0.03,-0.06,0.04,0.00,N/A,N/A,-0.05,N/A,N/A,0.01
0.01,-0.00,N/A,0.08,-0.01,0.03,0.01,-0.03,0.00,1,N/A,N/A,N/A,0.02,-0.00,0.01,0.04,N/A,N/A,0.06,N/A,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.16,N/A,0.06,0.04,0.03,0.07,0.04,-0.03,0.02,N/A,N/A,N/A,1,0.10,0.04,0.02,N/A,N/A,0.06,N/A,N/A,0.07
0.16,0.31,N/A,0.19,0.14,0.04,0.29,0.02,-0.06,-0.00,N/A,N/A,N/A,0.10,1,0.20,0.14,N/A,N/A,0.19,N/A,N/A,0.08
0.22,0.18,N/A,0.16,0.02,0.16,0.19,0.13,0.04,0.01,N/A,N/A,N/A,0.04,0.20,1,0.30,N/A,N/A,0.17,N/A,N/A,0.44
0.14,0.36,N/A,0.36,0.06,0.11,0.41,0.06,0.00,0.04,N/A,N/A,N/A,0.02,0.14,0.30,1,N/A,N/A,0.25,N/A,N/A,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.34,N/A,0.16,0.02,0.03,0.21,0.08,-0.05,0.06,N/A,N/A,N/A,0.06,0.19,0.17,0.25,N/A,N/A,1,N/A,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.17,N/A,0.12,0.15,0.37,0.12,0.16,0.01,-0.01,N/A,N/A,N/A,0.07,0.08,0.44,0.20,N/A,N/A,0.09,N/A,N/A,1
