1,0.21,0.26,0.34,0.30,0.12,0.39,0.18,0.09,0.32,0.09,0.19,0.16,0.37,0.47,-0.02,0.11,0.23,N/A,0.35,0.08,0.28
0.21,1,0.19,0.14,0.50,0.50,0.26,0.24,0.64,0.18,0.06,0.30,0.08,0.62,0.20,-0.01,0.30,0.12,N/A,0.61,0.37,0.14
0.26,0.19,1,0.16,0.26,0.11,0.32,0.08,0.12,0.35,0.12,0.18,0.04,0.35,0.07,0.03,0.17,0.24,N/A,0.34,0.09,0.22
0.34,0.14,0.16,1,0.21,0.05,0.20,0.01,0.11,0.19,-0.03,0.11,0.12,0.22,0.24,0.01,0.11,0.16,N/A,0.21,0.09,0.13
0.30,0.50,0.26,0.21,1,0.37,0.32,0.08,0.40,0.11,0.04,0.20,0.09,0.58,0.15,0.05,0.16,0.22,N/A,0.53,0.23,0.18
0.12,0.50,0.11,0.05,0.37,1,0.10,0.23,0.50,0.13,0.07,0.30,0.05,0.47,0.13,0.02,0.24,0.18,N/A,0.51,0.28,0.08
0.39,0.26,0.32,0.20,0.32,0.10,1,0.11,0.10,0.33,0.14,0.19,0.10,0.37,0.17,0.04,0.12,0.20,N/A,0.33,0.08,0.22
0.18,0.24,0.08,0.01,0.08,0.23,0.11,1,0.14,0.14,0.06,0.32,0.02,0.30,0.11,-0.01,0.42,0.05,N/A,0.26,0.33,0.06
0.09,0.64,0.12,0.11,0.40,0.50,0.10,0.14,1,0.12,-0.02,0.26,0.02,0.50,0.15,0.04,0.21,0.10,N/A,0.51,0.29,0.03
0.32,0.18,0.35,0.19,0.11,0.13,0.33,0.14,0.12,1,0.11,0.22,0.11,0.34,0.23,0.02,0.17,0.21,N/A,0.33,0.08,0.10
0.09,0.06,0.12,-0.03,0.04,0.07,0.14,0.06,-0.02,0.11,1,0.18,0.05,0.07,0.08,0.02,0.13,0.03,N/A,0.13,0.08,0.02
0.19,0.30,0.18,0.11,0.20,0.30,0.19,0.32,0.26,0.22,0.18,1,0.14,0.39,0.15,0.09,0.31,0.30,N/A,0.35,0.12,0.09
0.16,0.08,0.04,0.12,0.09,0.05,0.10,0.02,0.02,0.11,0.05,0.14,1,0.14,0.19,0.08,0.08,0.06,N/A,0.14,0.03,0.01
0.37,0.62,0.35,0.22,0.58,0.47,0.37,0.30,0.50,0.34,0.07,0.39,0.14,1,0.29,0.08,0.38,0.26,N/A,0.72,0.32,0.25
0.47,0.20,0.07,0.24,0.15,0.13,0.17,0.11,0.15,0.23,0.08,0.15,0.19,0.29,1,-0.04,0.19,0.07,N/A,0.26,0.06,0.13
-0.02,-0.01,0.03,0.01,0.05,0.02,0.04,-0.01,0.04,0.02,0.02,0.09,0.08,0.08,-0.04,1,0.02,0.03,N/A,-0.01,0.01,0.01
0.11,0.30,0.17,0.11,0.16,0.24,0.12,0.42,0.21,0.17,0.13,0.31,0.08,0.38,0.19,0.02,1,0.10,N/A,0.32,0.17,0.13
0.23,0.12,0.24,0.16,0.22,0.18,0.20,0.05,0.10,0.21,0.03,0.30,0.06,0.26,0.07,0.03,0.10,1,N/A,0.30,-0.01,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,0.61,0.34,0.21,0.53,0.51,0.33,0.26,0.51,0.33,0.13,0.35,0.14,0.72,0.26,-0.01,0.32,0.30,N/A,1,0.33,0.18
0.08,0.37,0.09,0.09,0.23,0.28,0.08,0.33,0.29,0.08,0.08,0.12,0.03,0.32,0.06,0.01,0.17,-0.01,N/A,0.33,1,0.04
0.28,0.14,0.22,0.13,0.18,0.08,0.22,0.06,0.03,0.10,0.02,0.09,0.01,0.25,0.13,0.01,0.13,0.09,N/A,0.18,0.04,1
