1,0.07,0.09,0.03,0.03,0.02,0.03,0.02,0.02,0.07,0.02,0.02,0.11,-0.04
0.07,1,0.30,0.13,0.29,0.13,0.16,0.43,0.29,0.12,0.32,0.32,0.43,0.13
0.09,0.30,1,0.20,0.37,0.16,0.15,0.40,0.41,0.19,0.33,0.30,0.53,0.21
0.03,0.13,0.20,1,0.22,0.09,0.22,0.09,0.12,0.03,0.12,0.08,0.18,0.05
0.03,0.29,0.37,0.22,1,0.15,0.11,0.24,0.35,0.05,0.25,0.29,0.46,0.20
0.02,0.13,0.16,0.09,0.15,1,0.01,0.19,0.09,0.03,0.10,0.31,0.24,0.27
0.03,0.16,0.15,0.22,0.11,0.01,1,0.17,0.15,0.01,0.12,0.10,0.18,0.00
0.02,0.43,0.40,0.09,0.24,0.19,0.17,1,0.20,0.29,0.17,0.29,0.57,0.15
0.02,0.29,0.41,0.12,0.35,0.09,0.15,0.20,1,0.05,0.42,0.23,0.31,0.26
0.07,0.12,0.19,0.03,0.05,0.03,0.01,0.29,0.05,1,0.04,0.21,0.37,-0.00
0.02,0.32,0.33,0.12,0.25,0.10,0.12,0.17,0.42,0.04,1,0.24,0.25,0.39
0.02,0.32,0.30,0.08,0.29,0.31,0.10,0.29,0.23,0.21,0.24,1,0.31,0.12
0.11,0.43,0.53,0.18,0.46,0.24,0.18,0.57,0.31,0.37,0.25,0.31,1,0.25
-0.04,0.13,0.21,0.05,0.20,0.27,0.00,0.15,0.26,-0.00,0.39,0.12,0.25,1
