1,-0.02,0.05,-0.03,-0.00,0.12,0.05,0.03,N/A,0.05,N/A,0.06,N/A,N/A,-0.03,0.02,N/A,0.05
-0.02,1,0.07,0.13,-0.02,0.08,0.13,0.08,N/A,-0.02,N/A,0.04,N/A,N/A,0.11,-0.00,N/A,0.06
0.05,0.07,1,0.08,0.14,0.52,0.16,0.04,N/A,0.05,N/A,0.25,N/A,N/A,0.07,0.04,N/A,0.14
-0.03,0.13,0.08,1,-0.03,0.13,0.02,-0.00,N/A,0.04,N/A,0.12,N/A,N/A,0.02,0.01,N/A,0.04
-0.00,-0.02,0.14,-0.03,1,0.27,0.03,0.01,N/A,0.02,N/A,0.14,N/A,N/A,0.03,-0.01,N/A,-0.07
0.12,0.08,0.52,0.13,0.27,1,0.22,0.04,N/A,0.15,N/A,0.32,N/A,N/A,0.22,0.11,N/A,0.12
0.05,0.13,0.16,0.02,0.03,0.22,1,0.21,N/A,0.15,N/A,0.16,N/A,N/A,0.02,0.11,N/A,0.15
0.03,0.08,0.04,-0.00,0.01,0.04,0.21,1,N/A,-0.01,N/A,0.02,N/A,N/A,-0.01,0.00,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,-0.02,0.05,0.04,0.02,0.15,0.15,-0.01,N/A,1,N/A,0.02,N/A,N/A,0.02,-0.00,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.04,0.25,0.12,0.14,0.32,0.16,0.02,N/A,0.02,N/A,1,N/A,N/A,0.04,-0.01,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.11,0.07,0.02,0.03,0.22,0.02,-0.01,N/A,0.02,N/A,0.04,N/A,N/A,1,0.04,N/A,0.08
0.02,-0.00,0.04,0.01,-0.01,0.11,0.11,0.00,N/A,-0.00,N/A,-0.01,N/A,N/A,0.04,1,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.06,0.14,0.04,-0.07,0.12,0.15,0.04,N/A,-0.02,N/A,0.09,N/A,N/A,0.08,0.02,N/A,1
