1,0.13,0.06,0.04,-0.00,0.03,0.18,0.05,0.05,0.00,0.03,0.02,0.14,0.05,0.00,-0.00,0.04,0.10,0.08,0.02,0.00,N/A,N/A,0.05,0.11,0.10,0.11,0.03,0.01,0.02
0.13,1,0.23,0.32,0.09,-0.00,0.40,0.22,0.21,0.18,0.06,0.02,0.50,0.38,0.10,0.02,0.19,0.14,0.27,0.25,-0.00,N/A,N/A,0.06,0.31,0.08,0.26,0.31,0.17,0.03
0.06,0.23,1,0.25,0.34,0.10,0.20,0.25,0.22,0.43,0.10,0.06,0.39,0.44,0.07,0.08,0.22,0.21,0.52,0.36,-0.01,N/A,N/A,0.09,0.06,0.31,0.32,0.16,0.24,0.01
0.04,0.32,0.25,1,0.07,0.09,0.31,0.05,0.38,0.24,0.03,0.00,0.50,0.21,0.15,-0.00,0.24,0.43,0.27,0.38,-0.02,N/A,N/A,0.09,0.22,0.19,0.43,0.30,0.29,0.09
-0.00,0.09,0.34,0.07,1,0.07,0.09,0.08,0.18,0.52,0.14,0.06,0.26,0.45,-0.01,0.16,0.25,0.07,0.31,0.41,-0.01,N/A,N/A,-0.00,0.08,0.06,0.14,0.04,0.22,0.03
0.03,-0.00,0.10,0.09,0.07,1,0.05,-0.02,0.06,0.15,-0.06,0.14,0.16,0.09,0.06,-0.04,0.07,0.17,0.15,0.05,0.02,N/A,N/A,0.05,0.02,0.01,0.10,0.05,0.02,0.03
0.18,0.40,0.20,0.31,0.09,0.05,1,0.15,0.24,0.14,0.04,0.05,0.54,0.28,0.09,-0.00,0.17,0.25,0.22,0.27,0.01,N/A,N/A,0.11,0.44,0.14,0.30,0.36,0.13,0.03
0.05,0.22,0.25,0.05,0.08,-0.02,0.15,1,0.23,0.14,0.06,-0.01,0.13,0.18,0.04,0.02,0.02,0.05,0.17,0.14,0.00,N/A,N/A,0.04,0.08,0.20,0.03,0.15,0.05,-0.01
0.05,0.21,0.22,0.38,0.18,0.06,0.24,0.23,1,0.22,0.10,0.02,0.38,0.32,0.12,0.01,0.32,0.32,0.34,0.46,-0.03,N/A,N/A,0.06,0.10,0.23,0.26,0.26,0.14,0.05
0.00,0.18,0.43,0.24,0.52,0.15,0.14,0.14,0.22,1,0.21,0.07,0.34,0.48,0.06,0.05,0.27,0.15,0.57,0.41,0.01,N/A,N/A,0.02,0.07,0.18,0.36,0.14,0.42,0.01
0.03,0.06,0.10,0.03,0.14,-0.06,0.04,0.06,0.10,0.21,1,-0.03,0.09,0.03,-0.02,-0.04,0.10,-0.03,0.27,0.21,-0.01,N/A,N/A,-0.03,0.04,0.08,0.06,-0.02,0.07,0.04
0.02,0.02,0.06,0.00,0.06,0.14,0.05,-0.01,0.02,0.07,-0.03,1,0.14,0.09,0.02,-0.01,0.02,0.06,0.10,0.03,-0.00,N/A,N/A,0.02,0.02,0.05,0.05,0.02,0.02,0.00
0.14,0.50,0.39,0.50,0.26,0.16,0.54,0.13,0.38,0.34,0.09,0.14,1,0.45,0.17,0.02,0.34,0.35,0.43,0.42,0.05,N/A,N/A,0.15,0.39,0.24,0.52,0.34,0.36,0.05
0.05,0.38,0.44,0.21,0.45,0.09,0.28,0.18,0.32,0.48,0.03,0.09,0.45,1,0.09,0.09,0.31,0.19,0.46,0.37,0.05,N/A,N/A,0.02,0.12,0.29,0.30,0.20,0.33,0.04
0.00,0.10,0.07,0.15,-0.01,0.06,0.09,0.04,0.12,0.06,-0.02,0.02,0.17,0.09,1,-0.02,0.05,0.08,0.09,0.05,-0.01,N/A,N/A,0.01,0.13,0.16,0.11,0.05,0.03,0.06
-0.00,0.02,0.08,-0.00,0.16,-0.04,-0.00,0.02,0.01,0.05,-0.04,-0.01,0.02,0.09,-0.02,1,0.02,-0.01,0.09,0.10,-0.00,N/A,N/A,0.00,0.01,-0.01,0.05,0.02,0.05,0.00
0.04,0.19,0.22,0.24,0.25,0.07,0.17,0.02,0.32,0.27,0.10,0.02,0.34,0.31,0.05,0.02,1,0.16,0.31,0.29,-0.01,N/A,N/A,0.33,0.07,0.12,0.28,0.12,0.20,-0.04
0.10,0.14,0.21,0.43,0.07,0.17,0.25,0.05,0.32,0.15,-0.03,0.06,0.35,0.19,0.08,-0.01,0.16,1,0.18,0.27,0.00,N/A,N/A,0.10,0.16,0.15,0.26,0.25,0.19,0.06
0.08,0.27,0.52,0.27,0.31,0.15,0.22,0.17,0.34,0.57,0.27,0.10,0.43,0.46,0.09,0.09,0.31,0.18,1,0.54,-0.00,N/A,N/A,0.03,0.13,0.24,0.47,0.14,0.44,-0.03
0.02,0.25,0.36,0.38,0.41,0.05,0.27,0.14,0.46,0.41,0.21,0.03,0.42,0.37,0.05,0.10,0.29,0.27,0.54,1,0.00,N/A,N/A,0.07,0.16,0.18,0.37,0.24,0.30,0.07
0.00,-0.00,-0.01,-0.02,-0.01,0.02,0.01,0.00,-0.03,0.01,-0.01,-0.00,0.05,0.05,-0.01,-0.00,-0.01,0.00,-0.00,0.00,1,N/A,N/A,-0.01,0.02,-0.02,0.01,0.01,0.02,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.06,0.09,0.09,-0.00,0.05,0.11,0.04,0.06,0.02,-0.03,0.02,0.15,0.02,0.01,0.00,0.33,0.10,0.03,0.07,-0.01,N/A,N/A,1,0.10,-0.00,0.12,0.11,0.03,-0.04
0.11,0.31,0.06,0.22,0.08,0.02,0.44,0.08,0.10,0.07,0.04,0.02,0.39,0.12,0.13,0.01,0.07,0.16,0.13,0.16,0.02,N/A,N/A,0.10,1,0.02,0.12,0.23,0.12,0.04
0.10,0.08,0.31,0.19,0.06,0.01,0.14,0.20,0.23,0.18,0.08,0.05,0.24,0.29,0.16,-0.01,0.12,0.15,0.24,0.18,-0.02,N/A,N/A,-0.00,0.02,1,0.24,0.12,0.16,0.05
0.11,0.26,0.32,0.43,0.14,0.10,0.30,0.03,0.26,0.36,0.06,0.05,0.52,0.30,0.11,0.05,0.28,0.26,0.47,0.37,0.01,N/A,N/A,0.12,0.12,0.24,1,0.18,0.43,0.07
0.03,0.31,0.16,0.30,0.04,0.05,0.36,0.15,0.26,0.14,-0.02,0.02,0.34,0.20,0.05,0.02,0.12,0.25,0.14,0.24,0.01,N/A,N/A,0.11,0.23,0.12,0.18,1,0.13,0.01
0.01,0.17,0.24,0.29,0.22,0.02,0.13,0.05,0.14,0.42,0.07,0.02,0.36,0.33,0.03,0.05,0.20,0.19,0.44,0.30,0.02,N/A,N/A,0.03,0.12,0.16,0.43,0.13,1,0.02
0.02,0.03,0.01,0.09,0.03,0.03,0.03,-0.01,0.05,0.01,0.04,0.00,0.05,0.04,0.06,0.00,-0.04,0.06,-0.03,0.07,-0.00,N/A,N/A,-0.04,0.04,0.05,0.07,0.01,0.02,1
