N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,N/A,N/A,-0.01,0.09,0.13,0.01,0.04,-0.01,N/A,N/A,N/A,1,0.17,-0.00,0.03,-0.00,0.06,N/A,N/A,N/A,0.02,0.02,0.01,0.22,N/A,0.03,0.18,N/A,N/A,0.01,0.21,0.03,0.27,0.05,0.03,0.11,0.05,N/A,N/A,0.01,0.18,0.08,0.03,N/A,0.02,0.13,0.09,N/A,0.12,N/A,-0.01,N/A,0.04,0.09,0.28
0.55,N/A,N/A,-0.02,0.50,0.07,0.12,0.06,0.01,N/A,N/A,N/A,0.17,1,0.06,0.16,0.19,0.12,N/A,N/A,N/A,0.15,0.02,0.13,0.03,N/A,0.10,0.12,N/A,N/A,0.07,0.30,0.22,0.29,0.10,0.03,0.05,0.01,N/A,N/A,0.08,0.12,0.11,0.07,N/A,0.25,0.09,-0.01,N/A,0.14,N/A,0.07,N/A,0.34,0.01,0.19
0.05,N/A,N/A,0.24,0.05,0.15,0.04,-0.00,0.02,N/A,N/A,N/A,-0.00,0.06,1,-0.01,0.06,0.11,N/A,N/A,N/A,0.01,0.01,0.16,0.18,N/A,0.00,0.14,N/A,N/A,0.02,0.21,0.06,0.10,0.10,0.21,0.02,0.13,N/A,N/A,0.10,0.14,0.16,0.11,N/A,-0.03,0.15,-0.00,N/A,0.27,N/A,-0.04,N/A,0.10,0.07,0.13
0.23,N/A,N/A,-0.05,0.10,-0.00,0.02,0.05,0.03,N/A,N/A,N/A,0.03,0.16,-0.01,1,0.07,0.10,N/A,N/A,N/A,0.04,0.04,0.10,0.02,N/A,0.05,-0.00,N/A,N/A,0.03,0.12,0.07,0.07,0.05,-0.03,0.05,-0.01,N/A,N/A,-0.01,-0.00,-0.00,0.06,N/A,0.12,0.05,-0.02,N/A,0.03,N/A,0.16,N/A,0.18,-0.01,0.05
0.11,N/A,N/A,0.03,0.12,0.07,-0.00,-0.01,-0.00,N/A,N/A,N/A,-0.00,0.19,0.06,0.07,1,0.08,N/A,N/A,N/A,0.05,0.02,0.13,0.10,N/A,-0.01,0.15,N/A,N/A,0.03,0.19,0.12,0.19,0.07,0.01,0.01,0.04,N/A,N/A,0.16,0.15,0.05,0.08,N/A,0.14,0.11,-0.04,N/A,0.10,N/A,0.09,N/A,0.23,0.09,0.07
0.09,N/A,N/A,0.14,0.15,0.17,0.12,0.02,0.01,N/A,N/A,N/A,0.06,0.12,0.11,0.10,0.08,1,N/A,N/A,N/A,0.08,0.12,0.22,0.20,N/A,-0.00,0.31,N/A,N/A,0.18,0.29,0.07,0.16,0.19,0.08,0.11,0.14,N/A,N/A,0.11,0.31,0.29,0.08,N/A,0.07,0.34,-0.05,N/A,0.25,N/A,0.05,N/A,0.18,0.13,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,N/A,0.02,0.12,0.08,0.00,0.05,0.01,N/A,N/A,N/A,0.02,0.15,0.01,0.04,0.05,0.08,N/A,N/A,N/A,1,0.00,0.09,0.07,N/A,-0.02,0.10,N/A,N/A,0.01,0.17,0.39,0.03,0.05,0.01,0.09,0.01,N/A,N/A,0.01,0.10,0.05,0.04,N/A,-0.02,0.07,0.01,N/A,0.02,N/A,-0.02,N/A,0.13,0.08,0.14
0.02,N/A,N/A,-0.07,0.02,0.04,0.03,-0.06,-0.03,N/A,N/A,N/A,0.02,0.02,0.01,0.04,0.02,0.12,N/A,N/A,N/A,0.00,1,-0.00,-0.02,N/A,0.08,0.10,N/A,N/A,-0.00,0.10,-0.00,0.23,0.07,-0.04,-0.01,-0.04,N/A,N/A,0.34,0.10,0.07,0.06,N/A,-0.01,0.07,0.01,N/A,0.07,N/A,0.00,N/A,0.03,0.03,0.10
0.17,N/A,N/A,0.27,0.18,0.23,0.00,-0.00,0.02,N/A,N/A,N/A,0.01,0.13,0.16,0.10,0.13,0.22,N/A,N/A,N/A,0.09,-0.00,1,0.24,N/A,-0.00,0.28,N/A,N/A,0.05,0.32,0.03,0.17,0.14,0.20,0.00,0.12,N/A,N/A,0.13,0.28,0.21,0.02,N/A,0.08,0.32,-0.03,N/A,0.32,N/A,0.04,N/A,0.16,0.14,0.20
0.04,N/A,N/A,0.21,0.12,0.32,0.03,0.01,0.06,N/A,N/A,N/A,0.22,0.03,0.18,0.02,0.10,0.20,N/A,N/A,N/A,0.07,-0.02,0.24,1,N/A,0.00,0.41,N/A,N/A,0.11,0.31,0.02,0.11,0.08,0.33,0.03,0.19,N/A,N/A,0.05,0.41,0.35,0.05,N/A,0.01,0.33,0.08,N/A,0.47,N/A,0.05,N/A,0.13,0.32,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,N/A,-0.01,-0.00,0.06,-0.00,0.02,0.02,N/A,N/A,N/A,0.03,0.10,0.00,0.05,-0.01,-0.00,N/A,N/A,N/A,-0.02,0.08,-0.00,0.00,N/A,1,0.00,N/A,N/A,0.01,0.10,-0.00,-0.01,-0.01,0.01,-0.03,0.00,N/A,N/A,-0.02,0.00,0.01,0.02,N/A,0.02,-0.00,-0.01,N/A,0.00,N/A,-0.00,N/A,0.05,0.01,0.02
0.11,N/A,N/A,0.21,0.20,0.43,0.00,0.08,0.02,N/A,N/A,N/A,0.18,0.12,0.14,-0.00,0.15,0.31,N/A,N/A,N/A,0.10,0.10,0.28,0.41,N/A,0.00,1,N/A,N/A,0.29,0.50,0.03,0.15,0.14,0.28,0.03,0.20,N/A,N/A,0.07,1.00,0.41,0.11,N/A,0.04,0.46,0.02,N/A,0.43,N/A,0.07,N/A,0.19,0.34,0.40
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,N/A,0.01,0.10,0.23,0.00,0.01,0.11,N/A,N/A,N/A,0.01,0.07,0.02,0.03,0.03,0.18,N/A,N/A,N/A,0.01,-0.00,0.05,0.11,N/A,0.01,0.29,N/A,N/A,1,0.22,0.04,0.08,0.05,0.17,0.01,0.02,N/A,N/A,0.01,0.29,0.20,0.02,N/A,0.01,0.16,-0.04,N/A,0.24,N/A,0.04,N/A,0.02,0.10,0.09
0.24,N/A,N/A,0.15,0.28,0.37,0.05,-0.01,0.05,N/A,N/A,N/A,0.21,0.30,0.21,0.12,0.19,0.29,N/A,N/A,N/A,0.17,0.10,0.32,0.31,N/A,0.10,0.50,N/A,N/A,0.22,1,0.12,0.25,0.30,0.27,0.11,0.20,N/A,N/A,0.08,0.50,0.39,0.11,N/A,0.14,0.36,0.05,N/A,0.44,N/A,0.05,N/A,0.26,0.19,0.55
0.14,N/A,N/A,0.01,0.12,0.08,-0.01,0.02,0.03,N/A,N/A,N/A,0.03,0.22,0.06,0.07,0.12,0.07,N/A,N/A,N/A,0.39,-0.00,0.03,0.02,N/A,-0.00,0.03,N/A,N/A,0.04,0.12,1,0.07,0.02,0.02,0.14,0.00,N/A,N/A,0.04,0.03,0.04,0.16,N/A,0.07,0.04,0.08,N/A,0.02,N/A,0.11,N/A,0.13,0.02,0.01
0.28,N/A,N/A,0.03,0.30,0.10,-0.01,-0.03,0.03,N/A,N/A,N/A,0.27,0.29,0.10,0.07,0.19,0.16,N/A,N/A,N/A,0.03,0.23,0.17,0.11,N/A,-0.01,0.15,N/A,N/A,0.08,0.25,0.07,1,0.09,0.02,0.01,0.04,N/A,N/A,0.72,0.15,0.12,0.10,N/A,0.14,0.18,0.00,N/A,0.22,N/A,0.13,N/A,0.12,0.04,0.25
0.07,N/A,N/A,0.07,0.09,0.16,0.07,0.01,0.07,N/A,N/A,N/A,0.05,0.10,0.10,0.05,0.07,0.19,N/A,N/A,N/A,0.05,0.07,0.14,0.08,N/A,-0.01,0.14,N/A,N/A,0.05,0.30,0.02,0.09,1,0.08,0.10,0.09,N/A,N/A,0.02,0.14,0.12,-0.05,N/A,0.12,0.16,-0.00,N/A,0.14,N/A,-0.00,N/A,0.16,0.03,0.19
0.02,N/A,N/A,0.23,0.05,0.45,-0.01,0.03,-0.01,N/A,N/A,N/A,0.03,0.03,0.21,-0.03,0.01,0.08,N/A,N/A,N/A,0.01,-0.04,0.20,0.33,N/A,0.01,0.28,N/A,N/A,0.17,0.27,0.02,0.02,0.08,1,0.05,0.45,N/A,N/A,0.02,0.28,0.25,0.02,N/A,0.00,0.23,-0.01,N/A,0.67,N/A,-0.02,N/A,0.11,0.34,0.19
0.04,N/A,N/A,0.06,0.03,0.01,-0.05,0.01,-0.03,N/A,N/A,N/A,0.11,0.05,0.02,0.05,0.01,0.11,N/A,N/A,N/A,0.09,-0.01,0.00,0.03,N/A,-0.03,0.03,N/A,N/A,0.01,0.11,0.14,0.01,0.10,0.05,1,0.00,N/A,N/A,0.00,0.03,-0.00,0.02,N/A,0.08,0.07,0.18,N/A,0.10,N/A,0.02,N/A,0.06,0.05,0.03
-0.01,N/A,N/A,0.27,0.03,0.41,0.01,0.01,-0.00,N/A,N/A,N/A,0.05,0.01,0.13,-0.01,0.04,0.14,N/A,N/A,N/A,0.01,-0.04,0.12,0.19,N/A,0.00,0.20,N/A,N/A,0.02,0.20,0.00,0.04,0.09,0.45,0.00,1,N/A,N/A,0.01,0.20,0.27,-0.04,N/A,0.00,0.26,-0.04,N/A,0.36,N/A,-0.01,N/A,0.09,0.32,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,N/A,0.01,0.18,0.04,-0.04,-0.04,0.03,N/A,N/A,N/A,0.01,0.08,0.10,-0.01,0.16,0.11,N/A,N/A,N/A,0.01,0.34,0.13,0.05,N/A,-0.02,0.07,N/A,N/A,0.01,0.08,0.04,0.72,0.02,0.02,0.00,0.01,N/A,N/A,1,0.07,0.06,0.07,N/A,0.15,0.07,-0.01,N/A,0.20,N/A,0.10,N/A,0.02,0.04,0.08
0.11,N/A,N/A,0.21,0.20,0.43,0.00,0.08,0.02,N/A,N/A,N/A,0.18,0.12,0.14,-0.00,0.15,0.31,N/A,N/A,N/A,0.10,0.10,0.28,0.41,N/A,0.00,1.00,N/A,N/A,0.29,0.50,0.03,0.15,0.14,0.28,0.03,0.20,N/A,N/A,0.07,1,0.41,0.11,N/A,0.04,0.46,0.02,N/A,0.43,N/A,0.07,N/A,0.19,0.34,0.40
0.04,N/A,N/A,0.09,0.11,0.34,0.03,0.06,-0.01,N/A,N/A,N/A,0.08,0.11,0.16,-0.00,0.05,0.29,N/A,N/A,N/A,0.05,0.07,0.21,0.35,N/A,0.01,0.41,N/A,N/A,0.20,0.39,0.04,0.12,0.12,0.25,-0.00,0.27,N/A,N/A,0.06,0.41,1,0.08,N/A,0.02,0.36,0.05,N/A,0.46,N/A,-0.00,N/A,0.10,0.24,0.38
0.08,N/A,N/A,0.10,0.19,0.03,0.03,-0.05,0.02,N/A,N/A,N/A,0.03,0.07,0.11,0.06,0.08,0.08,N/A,N/A,N/A,0.04,0.06,0.02,0.05,N/A,0.02,0.11,N/A,N/A,0.02,0.11,0.16,0.10,-0.05,0.02,0.02,-0.04,N/A,N/A,0.07,0.11,0.08,1,N/A,0.03,0.15,0.05,N/A,0.09,N/A,0.01,N/A,0.18,0.30,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,N/A,N/A,0.02,0.18,0.00,0.02,0.06,0.01,N/A,N/A,N/A,0.02,0.25,-0.03,0.12,0.14,0.07,N/A,N/A,N/A,-0.02,-0.01,0.08,0.01,N/A,0.02,0.04,N/A,N/A,0.01,0.14,0.07,0.14,0.12,0.00,0.08,0.00,N/A,N/A,0.15,0.04,0.02,0.03,N/A,1,0.05,-0.00,N/A,0.07,N/A,0.11,N/A,0.16,0.01,0.07
0.05,N/A,N/A,0.23,0.19,0.42,0.03,0.11,0.13,N/A,N/A,N/A,0.13,0.09,0.15,0.05,0.11,0.34,N/A,N/A,N/A,0.07,0.07,0.32,0.33,N/A,-0.00,0.46,N/A,N/A,0.16,0.36,0.04,0.18,0.16,0.23,0.07,0.26,N/A,N/A,0.07,0.46,0.36,0.15,N/A,0.05,1,-0.01,N/A,0.40,N/A,0.02,N/A,0.25,0.25,0.32
-0.00,N/A,N/A,-0.01,-0.06,-0.00,-0.06,0.11,0.09,N/A,N/A,N/A,0.09,-0.01,-0.00,-0.02,-0.04,-0.05,N/A,N/A,N/A,0.01,0.01,-0.03,0.08,N/A,-0.01,0.02,N/A,N/A,-0.04,0.05,0.08,0.00,-0.00,-0.01,0.18,-0.04,N/A,N/A,-0.01,0.02,0.05,0.05,N/A,-0.00,-0.01,1,N/A,0.06,N/A,0.08,N/A,0.03,-0.01,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,N/A,0.21,0.24,0.45,-0.01,0.04,0.04,N/A,N/A,N/A,0.12,0.14,0.27,0.03,0.10,0.25,N/A,N/A,N/A,0.02,0.07,0.32,0.47,N/A,0.00,0.43,N/A,N/A,0.24,0.44,0.02,0.22,0.14,0.67,0.10,0.36,N/A,N/A,0.20,0.43,0.46,0.09,N/A,0.07,0.40,0.06,N/A,1,N/A,0.09,N/A,0.22,0.39,0.35
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,N/A,-0.01,0.06,-0.04,-0.03,0.09,0.17,N/A,N/A,N/A,-0.01,0.07,-0.04,0.16,0.09,0.05,N/A,N/A,N/A,-0.02,0.00,0.04,0.05,N/A,-0.00,0.07,N/A,N/A,0.04,0.05,0.11,0.13,-0.00,-0.02,0.02,-0.01,N/A,N/A,0.10,0.07,-0.00,0.01,N/A,0.11,0.02,0.08,N/A,0.09,N/A,1,N/A,0.11,-0.02,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,N/A,N/A,0.04,0.29,0.24,0.13,0.05,0.02,N/A,N/A,N/A,0.04,0.34,0.10,0.18,0.23,0.18,N/A,N/A,N/A,0.13,0.03,0.16,0.13,N/A,0.05,0.19,N/A,N/A,0.02,0.26,0.13,0.12,0.16,0.11,0.06,0.09,N/A,N/A,0.02,0.19,0.10,0.18,N/A,0.16,0.25,0.03,N/A,0.22,N/A,0.11,N/A,1,0.08,0.13
0.01,N/A,N/A,0.27,0.12,0.33,0.01,-0.01,0.02,N/A,N/A,N/A,0.09,0.01,0.07,-0.01,0.09,0.13,N/A,N/A,N/A,0.08,0.03,0.14,0.32,N/A,0.01,0.34,N/A,N/A,0.10,0.19,0.02,0.04,0.03,0.34,0.05,0.32,N/A,N/A,0.04,0.34,0.24,0.30,N/A,0.01,0.25,-0.01,N/A,0.39,N/A,-0.02,N/A,0.08,1,0.14
0.10,N/A,N/A,0.19,0.19,0.28,0.05,0.04,0.05,N/A,N/A,N/A,0.28,0.19,0.13,0.05,0.07,0.19,N/A,N/A,N/A,0.14,0.10,0.20,0.29,N/A,0.02,0.40,N/A,N/A,0.09,0.55,0.01,0.25,0.19,0.19,0.03,0.13,N/A,N/A,0.08,0.40,0.38,0.01,N/A,0.07,0.32,0.14,N/A,0.35,N/A,0.03,N/A,0.13,0.14,1
