N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.01,0.05,0.07,-0.01,0.01,0.00,-0.10,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.01,N/A,1,0.34,0.11,-0.01,0.18,0.12,0.01,0.15,N/A
N/A,0.05,N/A,0.34,1,-0.01,0.18,0.08,0.02,-0.01,0.15,N/A
N/A,0.07,N/A,0.11,-0.01,1,-0.01,0.02,0.01,-0.11,-0.00,N/A
N/A,-0.01,N/A,-0.01,0.18,-0.01,1,0.00,-0.00,-0.03,-0.00,N/A
N/A,0.01,N/A,0.18,0.08,0.02,0.00,1,-0.02,-0.00,0.04,N/A
N/A,0.00,N/A,0.12,0.02,0.01,-0.00,-0.02,1,-0.02,-0.01,N/A
N/A,-0.10,N/A,0.01,-0.01,-0.11,-0.03,-0.00,-0.02,1,-0.01,N/A
N/A,-0.00,N/A,0.15,0.15,-0.00,-0.00,0.04,-0.01,-0.01,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
