1,0.39,0.26,0.43,0.26,0.16,0.28,0.48,0.19,N/A,0.49,0.14,0.22,N/A,0.07,0.43,0.33,0.34,N/A,-0.01,0.19,0.21,0.11,0.38,0.41,0.24,N/A,0.26,0.42,0.28,N/A,0.27,N/A,0.37
0.39,1,0.22,0.26,0.12,-0.02,0.15,0.29,-0.01,N/A,0.24,0.05,-0.01,N/A,0.03,0.24,0.23,0.15,N/A,-0.00,0.03,0.09,0.00,0.26,0.25,0.22,N/A,0.15,0.21,0.09,N/A,0.08,N/A,0.28
0.26,0.22,1,0.14,0.83,0.09,0.03,0.16,0.02,N/A,0.12,-0.05,-0.01,N/A,0.03,0.16,0.19,0.17,N/A,-0.01,-0.07,0.04,-0.02,0.09,0.12,0.20,N/A,0.29,0.18,0.06,N/A,0.09,N/A,0.06
0.43,0.26,0.14,1,0.16,0.12,0.19,0.43,0.09,N/A,0.34,0.17,0.17,N/A,-0.06,0.30,0.37,0.33,N/A,0.01,0.23,0.19,0.10,0.21,0.35,0.20,N/A,0.23,0.42,0.36,N/A,0.29,N/A,0.25
0.26,0.12,0.83,0.16,1,0.12,0.02,0.13,0.01,N/A,0.15,0.03,0.03,N/A,0.02,0.15,0.15,0.11,N/A,-0.01,-0.03,0.06,-0.03,0.04,0.14,0.16,N/A,0.35,0.19,0.03,N/A,0.08,N/A,0.07
0.16,-0.02,0.09,0.12,0.12,1,-0.02,0.02,0.00,N/A,0.03,0.01,0.02,N/A,-0.05,0.02,0.02,0.00,N/A,-0.00,0.05,-0.02,-0.01,-0.00,0.07,-0.00,N/A,0.01,0.04,0.01,N/A,0.06,N/A,0.05
0.28,0.15,0.03,0.19,0.02,-0.02,1,0.21,0.08,N/A,0.11,0.17,0.10,N/A,0.02,0.12,0.09,0.13,N/A,0.00,0.07,0.18,0.09,0.22,0.07,0.11,N/A,0.16,0.10,0.18,N/A,0.03,N/A,0.13
0.48,0.29,0.16,0.43,0.13,0.02,0.21,1,0.07,N/A,0.52,0.12,0.15,N/A,0.05,0.26,0.27,0.51,N/A,0.07,0.27,0.12,0.21,0.34,0.42,0.45,N/A,0.21,0.50,0.32,N/A,0.21,N/A,0.38
0.19,-0.01,0.02,0.09,0.01,0.00,0.08,0.07,1,N/A,0.08,0.10,0.27,N/A,0.30,-0.01,0.07,0.12,N/A,0.00,0.18,0.12,0.02,0.03,0.05,0.03,N/A,0.09,0.09,0.17,N/A,0.04,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.49,0.24,0.12,0.34,0.15,0.03,0.11,0.52,0.08,N/A,1,0.15,0.06,N/A,0.07,0.23,0.36,0.23,N/A,0.02,0.19,0.07,0.05,0.35,0.39,0.26,N/A,0.24,0.47,0.28,N/A,0.11,N/A,0.32
0.14,0.05,-0.05,0.17,0.03,0.01,0.17,0.12,0.10,N/A,0.15,1,0.22,N/A,0.07,0.07,0.07,0.14,N/A,0.03,0.25,0.20,0.17,0.21,0.10,0.03,N/A,0.13,0.10,0.17,N/A,0.04,N/A,0.12
0.22,-0.01,-0.01,0.17,0.03,0.02,0.10,0.15,0.27,N/A,0.06,0.22,1,N/A,0.03,0.08,0.18,0.25,N/A,0.01,0.24,0.16,0.09,0.13,0.15,0.02,N/A,0.19,0.08,0.37,N/A,0.11,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,0.03,-0.06,0.02,-0.05,0.02,0.05,0.30,N/A,0.07,0.07,0.03,N/A,1,0.01,-0.01,0.06,N/A,0.04,0.05,-0.01,0.01,0.00,0.02,-0.05,N/A,-0.04,0.01,0.06,N/A,0.01,N/A,-0.06
0.43,0.24,0.16,0.30,0.15,0.02,0.12,0.26,-0.01,N/A,0.23,0.07,0.08,N/A,0.01,1,0.25,0.18,N/A,0.01,0.06,0.15,0.06,0.28,0.25,0.06,N/A,0.12,0.15,0.22,N/A,0.10,N/A,0.19
0.33,0.23,0.19,0.37,0.15,0.02,0.09,0.27,0.07,N/A,0.36,0.07,0.18,N/A,-0.01,0.25,1,0.15,N/A,0.04,0.16,0.07,0.02,0.22,0.46,0.31,N/A,0.34,0.23,0.34,N/A,0.13,N/A,0.23
0.34,0.15,0.17,0.33,0.11,0.00,0.13,0.51,0.12,N/A,0.23,0.14,0.25,N/A,0.06,0.18,0.15,1,N/A,0.08,0.19,0.12,0.26,0.16,0.14,0.29,N/A,0.12,0.44,0.29,N/A,0.32,N/A,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,-0.00,-0.01,0.01,-0.01,-0.00,0.00,0.07,0.00,N/A,0.02,0.03,0.01,N/A,0.04,0.01,0.04,0.08,N/A,1,0.06,0.03,0.02,0.04,0.02,0.32,N/A,-0.01,0.00,0.02,N/A,0.00,N/A,0.02
0.19,0.03,-0.07,0.23,-0.03,0.05,0.07,0.27,0.18,N/A,0.19,0.25,0.24,N/A,0.05,0.06,0.16,0.19,N/A,0.06,1,0.10,0.03,0.10,0.26,0.17,N/A,0.03,0.21,0.19,N/A,0.09,N/A,0.24
0.21,0.09,0.04,0.19,0.06,-0.02,0.18,0.12,0.12,N/A,0.07,0.20,0.16,N/A,-0.01,0.15,0.07,0.12,N/A,0.03,0.10,1,0.03,0.21,0.14,0.04,N/A,0.10,0.06,0.17,N/A,0.09,N/A,0.04
0.11,0.00,-0.02,0.10,-0.03,-0.01,0.09,0.21,0.02,N/A,0.05,0.17,0.09,N/A,0.01,0.06,0.02,0.26,N/A,0.02,0.03,0.03,1,0.05,0.03,0.02,N/A,0.02,0.14,0.04,N/A,0.02,N/A,0.03
0.38,0.26,0.09,0.21,0.04,-0.00,0.22,0.34,0.03,N/A,0.35,0.21,0.13,N/A,0.00,0.28,0.22,0.16,N/A,0.04,0.10,0.21,0.05,1,0.26,0.14,N/A,0.14,0.20,0.20,N/A,0.06,N/A,0.40
0.41,0.25,0.12,0.35,0.14,0.07,0.07,0.42,0.05,N/A,0.39,0.10,0.15,N/A,0.02,0.25,0.46,0.14,N/A,0.02,0.26,0.14,0.03,0.26,1,0.31,N/A,0.18,0.22,0.20,N/A,0.13,N/A,0.32
0.24,0.22,0.20,0.20,0.16,-0.00,0.11,0.45,0.03,N/A,0.26,0.03,0.02,N/A,-0.05,0.06,0.31,0.29,N/A,0.32,0.17,0.04,0.02,0.14,0.31,1,N/A,0.26,0.28,0.18,N/A,0.10,N/A,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,0.15,0.29,0.23,0.35,0.01,0.16,0.21,0.09,N/A,0.24,0.13,0.19,N/A,-0.04,0.12,0.34,0.12,N/A,-0.01,0.03,0.10,0.02,0.14,0.18,0.26,N/A,1,0.20,0.31,N/A,0.16,N/A,0.08
0.42,0.21,0.18,0.42,0.19,0.04,0.10,0.50,0.09,N/A,0.47,0.10,0.08,N/A,0.01,0.15,0.23,0.44,N/A,0.00,0.21,0.06,0.14,0.20,0.22,0.28,N/A,0.20,1,0.22,N/A,0.26,N/A,0.28
0.28,0.09,0.06,0.36,0.03,0.01,0.18,0.32,0.17,N/A,0.28,0.17,0.37,N/A,0.06,0.22,0.34,0.29,N/A,0.02,0.19,0.17,0.04,0.20,0.20,0.18,N/A,0.31,0.22,1,N/A,0.19,N/A,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.08,0.09,0.29,0.08,0.06,0.03,0.21,0.04,N/A,0.11,0.04,0.11,N/A,0.01,0.10,0.13,0.32,N/A,0.00,0.09,0.09,0.02,0.06,0.13,0.10,N/A,0.16,0.26,0.19,N/A,1,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,0.28,0.06,0.25,0.07,0.05,0.13,0.38,-0.02,N/A,0.32,0.12,0.08,N/A,-0.06,0.19,0.23,0.16,N/A,0.02,0.24,0.04,0.03,0.40,0.32,0.26,N/A,0.08,0.28,0.12,N/A,0.08,N/A,1
