1,-0.01,0.03,0.16,0.05,0.14,0.01,0.20,0.19,0.29,0.39,0.28,0.22,0.32,0.16,0.30,0.11,0.27,0.09,0.57,0.01,0.01,0.41,0.05,0.25,0.18,0.10,0.05,0.30,0.13,N/A,0.17,-0.01,0.44,0.13,0.29,N/A,N/A,0.06,0.05,0.18,0.02,N/A
-0.01,1,0.05,0.09,0.14,0.03,0.14,0.07,0.16,-0.00,0.07,0.11,0.03,0.11,0.06,0.06,0.02,0.12,0.07,0.07,0.23,0.02,0.05,-0.00,0.07,0.09,0.09,0.04,0.12,0.00,N/A,0.02,-0.00,-0.02,-0.01,0.11,N/A,N/A,0.01,0.04,0.15,-0.01,N/A
0.03,0.05,1,0.27,0.05,0.04,0.03,0.12,0.13,0.25,0.06,0.14,0.01,0.08,0.07,0.02,-0.03,0.15,0.03,0.13,0.01,0.01,0.20,0.02,0.08,0.03,0.08,0.02,0.10,0.12,N/A,0.11,0.02,-0.04,0.02,0.13,N/A,N/A,0.00,0.06,0.09,0.02,N/A
0.16,0.09,0.27,1,0.05,0.07,0.07,0.30,0.27,0.29,0.16,0.25,0.14,0.37,0.19,0.20,0.08,0.29,0.17,0.36,0.16,-0.07,0.30,0.09,0.21,0.28,0.14,0.04,0.22,0.27,N/A,0.09,0.03,0.12,0.05,0.25,N/A,N/A,0.12,0.04,0.24,0.05,N/A
0.05,0.14,0.05,0.05,1,0.16,0.08,0.18,0.28,0.05,0.07,0.19,0.09,0.23,0.22,0.25,0.13,0.29,0.06,0.12,0.09,0.12,0.13,0.00,0.20,0.06,0.19,0.03,0.19,0.12,N/A,0.09,0.02,-0.02,0.07,0.19,N/A,N/A,0.14,0.07,0.24,0.03,N/A
0.14,0.03,0.04,0.07,0.16,1,0.01,0.24,0.36,0.23,0.15,0.27,0.31,0.29,0.32,0.09,0.07,0.43,0.10,0.24,0.21,0.13,0.34,0.08,0.14,0.25,0.34,0.01,0.30,0.17,N/A,0.20,0.07,0.05,0.13,0.29,N/A,N/A,0.15,0.19,0.31,0.00,N/A
0.01,0.14,0.03,0.07,0.08,0.01,1,0.15,0.26,0.05,0.16,0.22,0.12,0.18,0.15,0.05,0.01,0.24,0.18,0.17,0.19,0.06,0.03,0.00,0.12,0.21,0.08,0.05,0.19,0.04,N/A,0.12,0.04,0.00,0.07,0.20,N/A,N/A,0.24,0.01,0.25,0.03,N/A
0.20,0.07,0.12,0.30,0.18,0.24,0.15,1,0.50,0.40,0.24,0.45,0.20,0.44,0.37,0.19,0.14,0.50,0.32,0.33,0.18,-0.04,0.31,0.10,0.30,0.22,0.22,0.14,0.44,0.24,N/A,0.20,0.16,0.03,0.14,0.48,N/A,N/A,0.22,0.22,0.50,0.15,N/A
0.19,0.16,0.13,0.27,0.28,0.36,0.26,0.50,1,0.30,0.33,0.67,0.23,0.54,0.51,0.29,0.22,0.74,0.38,0.35,0.30,0.09,0.37,0.11,0.43,0.44,0.26,0.09,0.55,0.26,N/A,0.31,0.22,0.07,0.30,0.69,N/A,N/A,0.33,0.29,0.77,0.09,N/A
0.29,-0.00,0.25,0.29,0.05,0.23,0.05,0.40,0.30,1,0.25,0.40,0.15,0.35,0.30,0.08,0.06,0.38,0.15,0.39,0.07,0.02,0.33,0.21,0.27,0.22,0.18,0.09,0.30,0.12,N/A,0.16,0.14,0.04,0.24,0.39,N/A,N/A,0.06,0.26,0.29,0.07,N/A
