1,0.30,0.21,0.15,0.29,0.20,0.15,0.26,0.14,0.29,0.09,0.34
0.30,1,0.40,0.16,0.07,0.27,0.11,0.45,0.36,0.42,0.16,0.35
0.21,0.40,1,0.25,0.08,0.12,0.16,0.60,0.17,0.19,0.29,0.22
0.15,0.16,0.25,1,0.16,0.26,0.05,0.27,0.09,0.06,0.13,0.24
0.29,0.07,0.08,0.16,1,0.21,0.17,0.12,0.03,0.13,0.03,0.17
0.20,0.27,0.12,0.26,0.21,1,0.09,0.17,0.16,0.42,0.08,0.24
0.15,0.11,0.16,0.05,0.17,0.09,1,0.21,0.11,0.14,0.09,0.11
0.26,0.45,0.60,0.27,0.12,0.17,0.21,1,0.14,0.19,0.21,0.29
0.14,0.36,0.17,0.09,0.03,0.16,0.11,0.14,1,0.21,0.02,0.33
0.29,0.42,0.19,0.06,0.13,0.42,0.14,0.19,0.21,1,0.11,0.39
0.09,0.16,0.29,0.13,0.03,0.08,0.09,0.21,0.02,0.11,1,0.11
0.34,0.35,0.22,0.24,0.17,0.24,0.11,0.29,0.33,0.39,0.11,1
