N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.01,0.21,0.15,0.10,N/A,N/A,0.01,0.05,0.08,N/A,0.02,0.05,-0.01,N/A,N/A,0.08,N/A,0.00,0.06,0.05,0.13,0.22,0.07,0.07,0.17,N/A,0.01,0.18,0.03,N/A
N/A,0.01,1,0.01,0.01,0.32,N/A,N/A,0.01,0.02,0.10,N/A,-0.01,0.00,-0.00,N/A,N/A,0.03,N/A,-0.01,-0.00,-0.00,-0.03,0.01,0.02,0.04,0.01,N/A,0.02,0.07,0.06,N/A
N/A,0.21,0.01,1,0.09,0.15,N/A,N/A,0.09,0.27,0.28,N/A,0.13,0.19,0.09,N/A,N/A,0.19,N/A,0.20,0.15,0.18,0.21,0.43,0.24,0.14,0.35,N/A,0.34,0.28,0.17,N/A
N/A,0.15,0.01,0.09,1,0.07,N/A,N/A,-0.01,0.07,0.05,N/A,-0.03,0.01,-0.03,N/A,N/A,-0.02,N/A,-0.05,-0.00,-0.01,0.07,0.09,0.09,0.08,0.05,N/A,-0.05,0.06,0.05,N/A
N/A,0.10,0.32,0.15,0.07,1,N/A,N/A,0.06,0.14,0.26,N/A,0.03,0.03,-0.02,N/A,N/A,0.14,N/A,0.00,0.02,0.01,0.10,0.36,0.18,0.10,0.15,N/A,0.04,0.29,0.13,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.01,0.01,0.09,-0.01,0.06,N/A,N/A,1,0.00,0.07,N/A,0.02,0.03,0.01,N/A,N/A,0.05,N/A,0.02,0.04,0.04,0.04,0.04,0.09,0.04,0.04,N/A,0.04,0.03,0.04,N/A
N/A,0.05,0.02,0.27,0.07,0.14,N/A,N/A,0.00,1,0.12,N/A,0.00,0.01,-0.01,N/A,N/A,0.13,N/A,0.04,0.05,0.04,0.11,0.14,0.23,0.05,0.14,N/A,0.20,0.16,0.06,N/A
N/A,0.08,0.10,0.28,0.05,0.26,N/A,N/A,0.07,0.12,1,N/A,0.12,0.07,0.41,N/A,N/A,0.12,N/A,0.19,0.16,0.30,0.17,0.26,0.25,0.24,0.20,N/A,0.27,0.29,0.10,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,-0.01,0.13,-0.03,0.03,N/A,N/A,0.02,0.00,0.12,N/A,1,0.00,0.04,N/A,N/A,0.05,N/A,0.00,0.02,0.03,0.02,0.03,0.11,0.06,0.06,N/A,0.04,0.07,0.02,N/A
N/A,0.05,0.00,0.19,0.01,0.03,N/A,N/A,0.03,0.01,0.07,N/A,0.00,1,0.01,N/A,N/A,0.03,N/A,0.00,-0.01,-0.00,0.16,0.05,-0.00,0.04,0.13,N/A,0.06,0.06,-0.02,N/A
N/A,-0.01,-0.00,0.09,-0.03,-0.02,N/A,N/A,0.01,-0.01,0.41,N/A,0.04,0.01,1,N/A,N/A,0.06,N/A,-0.02,0.05,0.41,0.04,0.08,0.06,0.05,0.06,N/A,-0.01,0.17,0.09,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.08,0.03,0.19,-0.02,0.14,N/A,N/A,0.05,0.13,0.12,N/A,0.05,0.03,0.06,N/A,N/A,1,N/A,-0.02,0.10,0.11,0.12,0.23,0.20,0.04,0.09,N/A,0.06,0.22,0.20,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
