1,0.15,0.06,0.00,0.08,-0.03,0.09,0.03,0.01,0.16,0.07,0.15,0.27
0.15,1,0.09,0.14,0.16,0.00,0.16,0.12,0.00,0.30,0.20,0.11,0.07
0.06,0.09,1,0.45,0.06,-0.00,0.00,0.03,0.05,0.04,0.25,0.15,0.01
0.00,0.14,0.45,1,0.07,0.02,0.06,0.03,0.15,0.09,0.23,0.14,0.00
0.08,0.16,0.06,0.07,1,0.07,0.04,-0.00,0.02,0.06,0.02,-0.00,0.10
-0.03,0.00,-0.00,0.02,0.07,1,0.01,-0.00,-0.02,0.03,0.03,0.03,-0.02
0.09,0.16,0.00,0.06,0.04,0.01,1,-0.03,0.02,0.04,0.07,0.09,0.13
0.03,0.12,0.03,0.03,-0.00,-0.00,-0.03,1,0.00,0.05,0.04,0.05,-0.02
0.01,0.00,0.05,0.15,0.02,-0.02,0.02,0.00,1,0.01,-0.01,0.01,0.04
0.16,0.30,0.04,0.09,0.06,0.03,0.04,0.05,0.01,1,0.14,0.11,0.13
0.07,0.20,0.25,0.23,0.02,0.03,0.07,0.04,-0.01,0.14,1,0.14,0.05
0.15,0.11,0.15,0.14,-0.00,0.03,0.09,0.05,0.01,0.11,0.14,1,0.03
0.27,0.07,0.01,0.00,0.10,-0.02,0.13,-0.02,0.04,0.13,0.05,0.03,1
