1,0.43,0.24,0.47,0.49,0.34,0.55
0.43,1,0.43,0.43,0.62,0.27,0.44
0.24,0.43,1,0.29,0.43,0.14,0.24
0.47,0.43,0.29,1,0.44,0.43,0.54
0.49,0.62,0.43,0.44,1,0.35,0.53
0.34,0.27,0.14,0.43,0.35,1,0.32
0.55,0.44,0.24,0.54,0.53,0.32,1
