1,0.61,0.06,0.13,0.01,N/A,0.23,0.21,0.06,0.43,0.48,N/A,0.36,N/A,0.08,0.04,0.43,0.47,0.25,-0.00,0.11,0.05,0.17,0.31,N/A,0.39,0.29,0.12
0.61,1,0.04,0.03,0.02,N/A,0.27,0.30,0.02,0.44,0.63,N/A,0.38,N/A,0.07,0.04,0.66,0.53,0.21,0.05,0.10,0.06,0.18,0.30,N/A,0.58,0.30,0.13
0.06,0.04,1,0.04,0.53,N/A,0.11,0.08,0.01,0.10,0.04,N/A,-0.00,N/A,0.06,0.12,0.01,0.14,0.11,0.16,0.13,0.12,0.01,0.05,N/A,0.17,0.17,0.07
0.13,0.03,0.04,1,0.06,N/A,-0.03,0.03,-0.02,0.03,0.01,N/A,0.01,N/A,-0.01,-0.02,0.01,0.05,0.06,0.05,0.15,0.05,0.02,-0.01,N/A,0.03,0.08,0.01
0.01,0.02,0.53,0.06,1,N/A,0.11,0.04,0.06,0.05,0.05,N/A,0.02,N/A,0.06,0.15,-0.00,0.12,0.10,0.12,0.09,0.07,0.00,0.05,N/A,0.02,0.06,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.27,0.11,-0.03,0.11,N/A,1,0.07,0.03,0.15,0.14,N/A,0.09,N/A,0.02,0.04,0.05,0.28,0.11,0.03,0.04,0.05,0.05,0.05,N/A,0.33,0.10,0.23
0.21,0.30,0.08,0.03,0.04,N/A,0.07,1,0.04,0.31,0.36,N/A,0.15,N/A,0.02,0.10,0.28,0.32,0.21,0.03,0.13,0.09,0.08,0.27,N/A,0.20,0.30,0.03
0.06,0.02,0.01,-0.02,0.06,N/A,0.03,0.04,1,-0.02,-0.01,N/A,0.05,N/A,0.03,0.08,-0.05,0.02,0.09,0.02,-0.04,0.02,0.05,0.05,N/A,0.02,0.00,-0.02
0.43,0.44,0.10,0.03,0.05,N/A,0.15,0.31,-0.02,1,0.51,N/A,0.24,N/A,0.03,-0.00,0.43,0.46,0.25,-0.03,0.08,0.07,0.01,0.40,N/A,0.26,0.38,0.07
0.48,0.63,0.04,0.01,0.05,N/A,0.14,0.36,-0.01,0.51,1,N/A,0.45,N/A,0.03,0.02,0.67,0.46,0.23,0.04,0.04,0.01,0.11,0.33,N/A,0.30,0.30,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.38,-0.00,0.01,0.02,N/A,0.09,0.15,0.05,0.24,0.45,N/A,1,N/A,-0.00,0.02,0.32,0.36,0.19,-0.02,0.02,0.05,0.04,0.19,N/A,0.16,0.18,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.07,0.06,-0.01,0.06,N/A,0.02,0.02,0.03,0.03,0.03,N/A,-0.00,N/A,1,0.06,0.02,0.10,0.05,0.15,0.12,0.08,0.13,0.02,N/A,0.11,0.01,-0.03
0.04,0.04,0.12,-0.02,0.15,N/A,0.04,0.10,0.08,-0.00,0.02,N/A,0.02,N/A,0.06,1,0.01,0.22,0.06,0.10,0.22,0.12,0.04,0.03,N/A,0.12,0.00,0.08
0.43,0.66,0.01,0.01,-0.00,N/A,0.05,0.28,-0.05,0.43,0.67,N/A,0.32,N/A,0.02,0.01,1,0.40,0.16,0.04,0.04,0.02,0.01,0.20,N/A,0.28,0.26,0.05
0.47,0.53,0.14,0.05,0.12,N/A,0.28,0.32,0.02,0.46,0.46,N/A,0.36,N/A,0.10,0.22,0.40,1,0.43,0.06,0.31,0.30,0.15,0.39,N/A,0.49,0.31,0.21
0.25,0.21,0.11,0.06,0.10,N/A,0.11,0.21,0.09,0.25,0.23,N/A,0.19,N/A,0.05,0.06,0.16,0.43,1,0.04,0.17,0.13,0.17,0.29,N/A,0.19,0.19,0.15
-0.00,0.05,0.16,0.05,0.12,N/A,0.03,0.03,0.02,-0.03,0.04,N/A,-0.02,N/A,0.15,0.10,0.04,0.06,0.04,1,0.07,-0.00,0.03,-0.02,N/A,0.19,-0.00,0.11
0.11,0.10,0.13,0.15,0.09,N/A,0.04,0.13,-0.04,0.08,0.04,N/A,0.02,N/A,0.12,0.22,0.04,0.31,0.17,0.07,1,0.19,0.02,0.04,N/A,0.22,0.04,0.09
0.05,0.06,0.12,0.05,0.07,N/A,0.05,0.09,0.02,0.07,0.01,N/A,0.05,N/A,0.08,0.12,0.02,0.30,0.13,-0.00,0.19,1,0.03,0.07,N/A,0.11,0.03,0.07
0.17,0.18,0.01,0.02,0.00,N/A,0.05,0.08,0.05,0.01,0.11,N/A,0.04,N/A,0.13,0.04,0.01,0.15,0.17,0.03,0.02,0.03,1,-0.01,N/A,0.21,0.01,0.03
0.31,0.30,0.05,-0.01,0.05,N/A,0.05,0.27,0.05,0.40,0.33,N/A,0.19,N/A,0.02,0.03,0.20,0.39,0.29,-0.02,0.04,0.07,-0.01,1,N/A,0.11,0.20,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39,0.58,0.17,0.03,0.02,N/A,0.33,0.20,0.02,0.26,0.30,N/A,0.16,N/A,0.11,0.12,0.28,0.49,0.19,0.19,0.22,0.11,0.21,0.11,N/A,1,0.21,0.28
0.29,0.30,0.17,0.08,0.06,N/A,0.10,0.30,0.00,0.38,0.30,N/A,0.18,N/A,0.01,0.00,0.26,0.31,0.19,-0.00,0.04,0.03,0.01,0.20,N/A,0.21,1,0.07
0.12,0.13,0.07,0.01,0.07,N/A,0.23,0.03,-0.02,0.07,0.08,N/A,0.03,N/A,-0.03,0.08,0.05,0.21,0.15,0.11,0.09,0.07,0.03,0.01,N/A,0.28,0.07,1
