1,0.00,0.06,0.39,0.29,0.09,N/A,0.21,0.28,0.06,0.14,0.16,0.22,0.07
0.00,1,-0.02,0.07,0.04,0.17,N/A,0.17,0.00,0.06,0.05,0.04,-0.01,-0.03
0.06,-0.02,1,0.16,0.06,0.08,N/A,0.38,0.01,0.03,0.06,0.37,0.20,0.25
0.39,0.07,0.16,1,0.29,0.14,N/A,0.43,0.09,0.13,0.35,0.27,0.34,0.18
0.29,0.04,0.06,0.29,1,0.26,N/A,0.21,0.21,0.05,0.08,0.14,0.07,0.10
0.09,0.17,0.08,0.14,0.26,1,N/A,0.22,0.01,0.08,0.23,0.16,0.05,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.17,0.38,0.43,0.21,0.22,N/A,1,0.10,0.11,0.20,0.51,0.31,0.31
0.28,0.00,0.01,0.09,0.21,0.01,N/A,0.10,1,0.05,0.06,0.07,0.00,-0.00
0.06,0.06,0.03,0.13,0.05,0.08,N/A,0.11,0.05,1,0.20,0.05,0.02,0.06
0.14,0.05,0.06,0.35,0.08,0.23,N/A,0.20,0.06,0.20,1,0.07,0.14,0.08
0.16,0.04,0.37,0.27,0.14,0.16,N/A,0.51,0.07,0.05,0.07,1,0.24,0.34
0.22,-0.01,0.20,0.34,0.07,0.05,N/A,0.31,0.00,0.02,0.14,0.24,1,0.17
0.07,-0.03,0.25,0.18,0.10,0.09,N/A,0.31,-0.00,0.06,0.08,0.34,0.17,1
