1,0.78,0.80,0.76,0.75,0.79,0.82,0.70,0.59,0.76,0.65,0.59
0.78,1,0.82,0.80,0.75,0.85,0.85,0.69,0.60,0.66,0.58,0.66
0.80,0.82,1,0.82,0.79,0.83,0.87,0.66,0.62,0.69,0.62,0.62
0.76,0.80,0.82,1,0.76,0.84,0.88,0.65,0.66,0.65,0.58,0.58
0.75,0.75,0.79,0.76,1,0.76,0.86,0.62,0.59,0.64,0.71,0.56
0.79,0.85,0.83,0.84,0.76,1,0.90,0.69,0.62,0.67,0.61,0.60
0.82,0.85,0.87,0.88,0.86,0.90,1,0.73,0.67,0.72,0.65,0.63
0.70,0.69,0.66,0.65,0.62,0.69,0.73,1,0.55,0.61,0.47,0.76
0.59,0.60,0.62,0.66,0.59,0.62,0.67,0.55,1,0.54,0.43,0.47
0.76,0.66,0.69,0.65,0.64,0.67,0.72,0.61,0.54,1,0.61,0.52
0.65,0.58,0.62,0.58,0.71,0.61,0.65,0.47,0.43,0.61,1,0.40
0.59,0.66,0.62,0.58,0.56,0.60,0.63,0.76,0.47,0.52,0.40,1
