1,0.06,0.19,0.10,0.90,0.45,0.41,0.64,0.63,0.64,0.08,0.46,0.42
0.06,1,0.20,0.31,0.09,0.10,0.17,0.04,0.04,0.03,0.04,0.24,0.09
0.19,0.20,1,0.15,0.23,0.10,0.28,0.14,0.15,0.13,0.07,0.32,0.23
0.10,0.31,0.15,1,0.16,0.08,0.38,0.03,0.05,0.09,0.05,0.35,0.21
0.90,0.09,0.23,0.16,1,0.61,0.52,0.62,0.64,0.57,0.07,0.55,0.42
0.45,0.10,0.10,0.08,0.61,1,0.36,0.38,0.41,0.26,0.01,0.31,0.19
0.41,0.17,0.28,0.38,0.52,0.36,1,0.30,0.33,0.38,0.13,0.55,0.42
0.64,0.04,0.14,0.03,0.62,0.38,0.30,1,0.96,0.35,-0.01,0.40,0.38
0.63,0.04,0.15,0.05,0.64,0.41,0.33,0.96,1,0.34,-0.00,0.40,0.36
0.64,0.03,0.13,0.09,0.57,0.26,0.38,0.35,0.34,1,0.06,0.40,0.35
0.08,0.04,0.07,0.05,0.07,0.01,0.13,-0.01,-0.00,0.06,1,0.14,0.16
0.46,0.24,0.32,0.35,0.55,0.31,0.55,0.40,0.40,0.40,0.14,1,0.84
0.42,0.09,0.23,0.21,0.42,0.19,0.42,0.38,0.36,0.35,0.16,0.84,1
