N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,-0.04,-0.05,0.05,0.05,0.05,-0.01,0.01,0.05,0.02,N/A,-0.01,0.05,-0.06,0.00,N/A,-0.05,0.04,0.00,0.05,-0.01,-0.05,0.06,N/A,N/A,0.29,-0.03,0.11,N/A,-0.03,-0.02,-0.02,0.00,0.05,0.26,0.18,0.01,-0.06,0.02,0.11,N/A,N/A,0.12,0.05,0.01,-0.01,-0.01,-0.03,0.02
N/A,N/A,-0.04,1,0.14,0.07,0.40,0.23,0.40,0.06,0.02,-0.00,N/A,0.05,0.20,0.10,-0.00,N/A,0.00,0.12,0.17,0.06,0.10,0.05,0.03,N/A,N/A,0.04,0.11,0.06,N/A,0.02,-0.06,0.00,-0.03,-0.00,0.02,0.06,0.36,0.03,0.04,0.27,N/A,N/A,-0.02,0.13,0.01,0.12,0.18,0.01,0.09
N/A,N/A,-0.05,0.14,1,-0.02,0.08,0.07,0.05,0.11,-0.01,0.06,N/A,0.04,0.23,0.19,0.07,N/A,0.04,0.19,0.15,0.05,0.01,0.05,0.08,N/A,N/A,0.32,0.11,0.11,N/A,0.10,0.05,0.05,-0.01,0.09,0.16,0.44,0.39,0.21,0.08,0.12,N/A,N/A,0.08,0.08,0.02,0.11,-0.03,0.02,0.64
N/A,N/A,0.05,0.07,-0.02,1,0.02,0.23,-0.02,-0.00,0.04,0.02,N/A,-0.03,-0.00,0.01,0.02,N/A,-0.04,0.08,0.03,-0.02,0.11,0.01,-0.03,N/A,N/A,-0.00,-0.03,-0.06,N/A,0.03,-0.05,0.03,0.05,-0.04,0.00,0.00,0.04,-0.03,0.02,0.09,N/A,N/A,-0.09,-0.02,0.08,0.07,0.11,0.07,0.02
N/A,N/A,0.05,0.40,0.08,0.02,1,0.23,0.35,0.15,-0.01,-0.04,N/A,0.10,0.19,0.14,0.06,N/A,0.02,0.34,0.33,0.17,0.03,0.13,0.07,N/A,N/A,0.12,0.30,0.16,N/A,0.15,0.06,0.01,0.07,0.06,0.19,0.19,0.43,0.24,0.14,0.28,N/A,N/A,-0.03,0.34,0.16,0.28,0.19,0.16,0.17
N/A,N/A,0.05,0.23,0.07,0.23,0.23,1,0.22,0.27,0.02,-0.01,N/A,0.11,0.05,0.07,0.12,N/A,0.08,0.24,0.16,0.23,0.08,0.05,0.05,N/A,N/A,0.10,0.12,0.06,N/A,0.06,-0.04,0.02,-0.00,0.06,0.06,0.11,0.18,0.17,0.21,0.20,N/A,N/A,-0.03,0.18,0.06,0.20,0.10,0.14,0.10
N/A,N/A,-0.01,0.40,0.05,-0.02,0.35,0.22,1,0.15,-0.01,0.02,N/A,0.09,0.09,-0.01,0.07,N/A,-0.06,0.26,0.21,0.14,0.02,0.06,0.04,N/A,N/A,0.08,0.21,0.04,N/A,0.02,0.07,0.00,0.13,0.03,0.14,0.09,0.21,0.09,0.07,0.24,N/A,N/A,-0.04,0.26,0.02,0.22,0.13,0.10,0.12
N/A,N/A,0.01,0.06,0.11,-0.00,0.15,0.27,0.15,1,-0.00,0.02,N/A,0.15,0.14,0.15,0.45,N/A,0.07,0.37,0.24,0.14,0.03,0.03,0.13,N/A,N/A,0.08,0.18,0.04,N/A,0.02,0.04,0.01,0.07,0.24,0.11,0.40,0.36,0.18,0.10,0.19,N/A,N/A,0.03,0.04,0.14,0.29,0.03,0.06,0.13
