1,0.21,0.16,0.13,0.15,0.23,0.22,0.13,0.12,0.31,N/A,N/A,0.14,0.09,0.08,N/A,0.20,0.36,0.12,0.07
0.21,1,0.51,0.19,0.41,0.24,0.35,0.29,0.10,0.09,N/A,N/A,0.09,0.14,0.00,N/A,0.20,0.21,0.22,0.03
0.16,0.51,1,0.14,0.32,0.16,0.12,0.18,0.08,0.06,N/A,N/A,0.10,0.20,0.04,N/A,0.14,0.02,0.18,0.09
0.13,0.19,0.14,1,0.15,0.24,0.17,0.36,0.19,0.11,N/A,N/A,0.15,0.12,0.06,N/A,0.28,0.15,0.28,0.05
0.15,0.41,0.32,0.15,1,0.24,0.13,0.29,0.08,0.00,N/A,N/A,0.07,0.21,-0.03,N/A,0.27,0.14,0.30,0.11
0.23,0.24,0.16,0.24,0.24,1,0.20,0.35,0.19,0.15,N/A,N/A,0.16,0.29,-0.00,N/A,0.21,0.34,0.17,0.06
0.22,0.35,0.12,0.17,0.13,0.20,1,0.12,0.08,0.02,N/A,N/A,0.08,0.07,-0.07,N/A,0.17,0.08,0.17,0.04
0.13,0.29,0.18,0.36,0.29,0.35,0.12,1,0.25,0.05,N/A,N/A,0.12,0.29,0.05,N/A,0.31,0.13,0.25,0.13
0.12,0.10,0.08,0.19,0.08,0.19,0.08,0.25,1,0.00,N/A,N/A,0.02,0.19,0.04,N/A,0.13,0.07,0.10,0.04
0.31,0.09,0.06,0.11,0.00,0.15,0.02,0.05,0.00,1,N/A,N/A,0.01,0.02,0.01,N/A,0.10,0.25,-0.09,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.09,0.10,0.15,0.07,0.16,0.08,0.12,0.02,0.01,N/A,N/A,1,0.14,-0.04,N/A,0.14,0.10,0.15,0.03
0.09,0.14,0.20,0.12,0.21,0.29,0.07,0.29,0.19,0.02,N/A,N/A,0.14,1,-0.01,N/A,0.11,0.17,0.12,0.02
0.08,0.00,0.04,0.06,-0.03,-0.00,-0.07,0.05,0.04,0.01,N/A,N/A,-0.04,-0.01,1,N/A,-0.02,-0.04,-0.02,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.20,0.14,0.28,0.27,0.21,0.17,0.31,0.13,0.10,N/A,N/A,0.14,0.11,-0.02,N/A,1,0.13,0.44,0.02
0.36,0.21,0.02,0.15,0.14,0.34,0.08,0.13,0.07,0.25,N/A,N/A,0.10,0.17,-0.04,N/A,0.13,1,0.09,-0.05
0.12,0.22,0.18,0.28,0.30,0.17,0.17,0.25,0.10,-0.09,N/A,N/A,0.15,0.12,-0.02,N/A,0.44,0.09,1,0.06
0.07,0.03,0.09,0.05,0.11,0.06,0.04,0.13,0.04,0.05,N/A,N/A,0.03,0.02,0.09,N/A,0.02,-0.05,0.06,1
