1,0.16,-0.01,-0.05,0.03,0.07,0.13,N/A,0.06,0.02,0.01,0.08,0.05,0.13,0.11,0.06
0.16,1,0.43,0.30,0.61,0.79,0.94,N/A,0.28,0.24,0.29,0.13,0.11,0.46,0.32,0.17
-0.01,0.43,1,0.03,0.27,0.35,0.39,N/A,0.02,0.09,0.04,0.02,0.03,0.17,0.09,0.02
-0.05,0.30,0.03,1,0.33,0.27,0.30,N/A,0.18,0.15,0.16,-0.01,0.24,0.00,0.17,0.15
0.03,0.61,0.27,0.33,1,0.47,0.64,N/A,0.25,0.15,0.20,0.04,0.08,0.31,0.21,0.09
0.07,0.79,0.35,0.27,0.47,1,0.75,N/A,0.28,0.22,0.51,0.02,0.09,0.34,0.25,0.14
0.13,0.94,0.39,0.30,0.64,0.75,1,N/A,0.30,0.23,0.28,0.09,0.12,0.48,0.29,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.28,0.02,0.18,0.25,0.28,0.30,N/A,1,0.04,0.18,0.02,0.07,0.01,0.22,0.04
0.02,0.24,0.09,0.15,0.15,0.22,0.23,N/A,0.04,1,0.07,-0.06,0.11,0.09,0.07,0.01
0.01,0.29,0.04,0.16,0.20,0.51,0.28,N/A,0.18,0.07,1,-0.05,0.02,0.05,0.11,0.07
0.08,0.13,0.02,-0.01,0.04,0.02,0.09,N/A,0.02,-0.06,-0.05,1,0.04,0.12,0.09,-0.02
0.05,0.11,0.03,0.24,0.08,0.09,0.12,N/A,0.07,0.11,0.02,0.04,1,0.05,0.13,0.06
0.13,0.46,0.17,0.00,0.31,0.34,0.48,N/A,0.01,0.09,0.05,0.12,0.05,1,0.14,0.12
0.11,0.32,0.09,0.17,0.21,0.25,0.29,N/A,0.22,0.07,0.11,0.09,0.13,0.14,1,0.06
0.06,0.17,0.02,0.15,0.09,0.14,0.34,N/A,0.04,0.01,0.07,-0.02,0.06,0.12,0.06,1
