1,0.38,N/A,0.15,0.03,0.27,0.64,0.15,0.27,0.35,0.31,0.22,0.23,0.15,0.48,0.30,0.21,0.40,0.61,0.06,0.42,0.09
0.38,1,N/A,0.05,0.09,0.36,0.25,0.01,0.10,0.15,0.17,0.33,0.12,0.11,0.41,0.13,0.04,0.17,0.60,0.17,0.16,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.05,N/A,1,0.03,0.21,0.14,0.05,0.24,0.09,0.28,0.06,0.09,0.23,0.16,0.25,0.24,0.05,0.15,0.01,0.16,0.27
0.03,0.09,N/A,0.03,1,0.15,0.00,0.05,0.06,0.00,0.08,0.02,0.01,0.05,0.08,0.03,0.05,0.00,0.03,0.01,-0.00,0.06
0.27,0.36,N/A,0.21,0.15,1,0.16,0.02,0.17,0.17,0.41,0.36,0.16,0.21,0.39,0.25,0.11,0.10,0.43,0.13,0.19,0.22
0.64,0.25,N/A,0.14,0.00,0.16,1,0.27,0.23,0.27,0.31,0.15,0.31,0.15,0.24,0.17,0.12,0.27,0.33,0.03,0.35,0.02
0.15,0.01,N/A,0.05,0.05,0.02,0.27,1,0.24,0.21,0.07,0.03,-0.02,0.24,0.09,-0.04,0.13,0.38,0.09,0.01,0.16,0.03
0.27,0.10,N/A,0.24,0.06,0.17,0.23,0.24,1,0.29,0.24,0.05,0.07,0.33,0.24,0.19,0.35,0.17,0.18,0.00,0.38,0.27
0.35,0.15,N/A,0.09,0.00,0.17,0.27,0.21,0.29,1,0.26,0.05,0.16,0.19,0.29,0.35,0.22,0.32,0.28,0.05,0.46,0.10
0.31,0.17,N/A,0.28,0.08,0.41,0.31,0.07,0.24,0.26,1,0.30,0.23,0.28,0.25,0.30,0.21,0.08,0.29,0.03,0.29,0.19
0.22,0.33,N/A,0.06,0.02,0.36,0.15,0.03,0.05,0.05,0.30,1,0.07,0.09,0.27,0.17,0.03,0.04,0.32,0.17,0.11,0.04
0.23,0.12,N/A,0.09,0.01,0.16,0.31,-0.02,0.07,0.16,0.23,0.07,1,0.17,0.12,0.21,0.05,0.07,0.18,-0.00,0.21,0.08
0.15,0.11,N/A,0.23,0.05,0.21,0.15,0.24,0.33,0.19,0.28,0.09,0.17,1,0.17,0.15,0.18,0.20,0.18,0.07,0.34,0.25
0.48,0.41,N/A,0.16,0.08,0.39,0.24,0.09,0.24,0.29,0.25,0.27,0.12,0.17,1,0.31,0.19,0.22,0.61,0.15,0.26,0.13
0.30,0.13,N/A,0.25,0.03,0.25,0.17,-0.04,0.19,0.35,0.30,0.17,0.21,0.15,0.31,1,0.27,0.11,0.26,0.08,0.29,0.15
0.21,0.04,N/A,0.24,0.05,0.11,0.12,0.13,0.35,0.22,0.21,0.03,0.05,0.18,0.19,0.27,1,0.15,0.15,-0.01,0.29,0.07
0.40,0.17,N/A,0.05,0.00,0.10,0.27,0.38,0.17,0.32,0.08,0.04,0.07,0.20,0.22,0.11,0.15,1,0.32,0.00,0.42,-0.01
0.61,0.60,N/A,0.15,0.03,0.43,0.33,0.09,0.18,0.28,0.29,0.32,0.18,0.18,0.61,0.26,0.15,0.32,1,0.11,0.29,0.12
0.06,0.17,N/A,0.01,0.01,0.13,0.03,0.01,0.00,0.05,0.03,0.17,-0.00,0.07,0.15,0.08,-0.01,0.00,0.11,1,0.14,0.00
0.42,0.16,N/A,0.16,-0.00,0.19,0.35,0.16,0.38,0.46,0.29,0.11,0.21,0.34,0.26,0.29,0.29,0.42,0.29,0.14,1,0.19
0.09,0.08,N/A,0.27,0.06,0.22,0.02,0.03,0.27,0.10,0.19,0.04,0.08,0.25,0.13,0.15,0.07,-0.01,0.12,0.00,0.19,1
