1,0.78,0.88,0.85,0.19,0.73,0.89,0.16,0.88,0.90,0.67
0.78,1,0.76,0.75,0.20,0.60,0.79,0.17,0.71,0.77,0.62
0.88,0.76,1,0.78,0.22,0.70,0.83,0.20,0.80,0.86,0.66
0.85,0.75,0.78,1,0.19,0.53,0.84,0.26,0.84,0.85,0.75
0.19,0.20,0.22,0.19,1,0.06,0.18,-0.00,0.21,0.22,0.17
0.73,0.60,0.70,0.53,0.06,1,0.61,0.01,0.57,0.56,0.25
0.89,0.79,0.83,0.84,0.18,0.61,1,0.18,0.85,0.88,0.70
0.16,0.17,0.20,0.26,-0.00,0.01,0.18,1,0.17,0.18,0.72
0.88,0.71,0.80,0.84,0.21,0.57,0.85,0.17,1,0.88,0.68
0.90,0.77,0.86,0.85,0.22,0.56,0.88,0.18,0.88,1,0.74
0.67,0.62,0.66,0.75,0.17,0.25,0.70,0.72,0.68,0.74,1
