1,N/A,N/A,0.10,0.28,0.07,N/A,0.37,0.08,0.35,0.33,N/A,0.27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,N/A,1,0.11,0.05,N/A,0.06,-0.02,0.18,0.08,N/A,0.21
0.28,N/A,N/A,0.11,1,0.09,N/A,0.58,0.04,0.94,0.40,N/A,0.37
0.07,N/A,N/A,0.05,0.09,1,N/A,0.11,-0.05,0.21,0.00,N/A,0.36
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,N/A,N/A,0.06,0.58,0.11,N/A,1,0.10,0.67,0.41,N/A,0.43
0.08,N/A,N/A,-0.02,0.04,-0.05,N/A,0.10,1,0.10,0.02,N/A,0.11
0.35,N/A,N/A,0.18,0.94,0.21,N/A,0.67,0.10,1,0.45,N/A,0.54
0.33,N/A,N/A,0.08,0.40,0.00,N/A,0.41,0.02,0.45,1,N/A,0.30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,N/A,N/A,0.21,0.37,0.36,N/A,0.43,0.11,0.54,0.30,N/A,1
