1,0.05,0.10,N/A,0.23,N/A,N/A,0.03,0.05,0.11,0.03,N/A,0.06,0.19,0.20,N/A,0.15,0.01,0.11,0.17,0.19,0.07,0.01,0.09,N/A,N/A,0.07,N/A,0.10,N/A,0.14,0.00,0.02,0.15,0.26,0.13,0.15
0.05,1,0.03,N/A,0.00,N/A,N/A,-0.00,-0.00,0.34,0.00,N/A,0.05,0.05,0.10,N/A,0.14,-0.01,-0.01,0.00,0.08,-0.01,0.01,0.02,N/A,N/A,0.01,N/A,-0.00,N/A,-0.07,-0.03,0.03,-0.01,0.03,-0.02,0.15
0.10,0.03,1,N/A,0.28,N/A,N/A,0.04,-0.01,0.14,0.02,N/A,0.02,0.25,0.15,N/A,0.12,0.04,0.05,0.09,0.11,-0.08,0.04,0.23,N/A,N/A,-0.01,N/A,0.28,N/A,0.07,-0.00,-0.03,0.25,0.04,0.13,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.00,0.28,N/A,1,N/A,N/A,0.13,0.09,0.15,0.00,N/A,0.08,0.22,0.20,N/A,0.17,0.06,0.14,0.24,0.22,0.09,0.01,0.30,N/A,N/A,0.15,N/A,0.18,N/A,0.36,0.12,0.05,0.43,0.13,0.34,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.00,0.04,N/A,0.13,N/A,N/A,1,0.04,0.00,0.02,N/A,0.01,0.04,0.10,N/A,0.08,0.02,0.04,0.03,0.09,0.02,-0.01,0.04,N/A,N/A,0.02,N/A,0.02,N/A,0.04,0.05,0.05,0.07,0.02,0.14,0.07
0.05,-0.00,-0.01,N/A,0.09,N/A,N/A,0.04,1,-0.03,0.02,N/A,0.04,0.05,0.10,N/A,0.03,-0.01,0.03,0.06,0.07,-0.00,0.01,0.48,N/A,N/A,-0.02,N/A,0.09,N/A,0.02,0.10,0.01,0.02,0.30,0.01,0.04
0.11,0.34,0.14,N/A,0.15,N/A,N/A,0.00,-0.03,1,0.09,N/A,0.37,0.19,0.20,N/A,0.16,0.01,0.10,0.08,0.22,0.02,-0.02,0.06,N/A,N/A,0.03,N/A,0.06,N/A,0.07,0.05,0.02,0.25,0.04,0.13,0.15
