N/A,0.50,N/A,0.94,0.47,0.26,0.19,0.27,N/A,0.60,0.41,0.36,N/A,N/A,0.91,N/A,0.38,N/A,0.06,1,0.39,N/A,0.04,0.12,0.14,0.13,0.89,0.09,0.84,0.30,N/A,0.94,0.12,N/A,0.13,0.47,0.19,0.49,0.04,0.44,0.18,0.48,N/A,0.59,0.09,N/A,0.57,0.09,0.45,N/A,N/A,N/A,0.94,0.38
N/A,0.31,N/A,0.59,0.54,0.41,0.13,0.40,N/A,0.69,0.33,0.38,N/A,N/A,0.26,N/A,0.50,N/A,0.18,0.39,1,N/A,0.18,0.13,0.33,0.13,0.41,0.27,0.63,0.40,N/A,0.21,0.24,N/A,0.19,0.68,0.27,0.66,0.14,0.76,0.18,0.71,N/A,0.68,0.24,N/A,0.70,0.20,0.35,N/A,N/A,N/A,0.21,0.31
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,N/A,0.10,0.11,0.02,0.03,0.03,N/A,0.09,0.03,0.05,N/A,N/A,0.01,N/A,0.09,N/A,0.03,0.04,0.18,N/A,1,-0.04,0.10,-0.01,0.04,-0.00,0.06,0.12,N/A,0.02,0.00,N/A,-0.03,0.08,0.02,0.09,0.06,0.08,-0.00,0.11,N/A,0.09,0.04,N/A,0.08,0.05,0.01,N/A,N/A,N/A,0.02,0.05
N/A,0.13,N/A,0.12,0.09,0.05,0.04,0.14,N/A,0.19,0.06,0.10,N/A,N/A,0.08,N/A,0.21,N/A,0.16,0.12,0.13,N/A,-0.04,1,0.07,-0.01,0.11,0.06,0.18,0.10,N/A,0.08,0.08,N/A,-0.01,0.16,0.19,0.24,0.21,0.17,0.02,0.17,N/A,0.17,-0.02,N/A,0.14,0.11,0.09,N/A,N/A,N/A,0.08,0.01
N/A,0.15,N/A,0.18,0.34,0.20,0.05,0.13,N/A,0.32,0.20,0.23,N/A,N/A,0.06,N/A,0.23,N/A,0.04,0.14,0.33,N/A,0.10,0.07,1,0.10,0.16,0.20,0.28,0.54,N/A,0.04,0.22,N/A,0.08,0.38,0.22,0.28,0.02,0.37,0.04,0.35,N/A,0.32,0.24,N/A,0.36,0.35,0.16,N/A,N/A,N/A,0.04,0.13
N/A,0.19,N/A,0.12,0.16,0.07,0.19,0.20,N/A,0.27,0.09,0.11,N/A,N/A,0.08,N/A,0.55,N/A,0.03,0.13,0.13,N/A,-0.01,-0.01,0.10,1,0.16,0.23,0.20,0.18,N/A,0.06,0.20,N/A,0.12,0.18,0.23,0.31,0.05,0.22,0.15,0.19,N/A,0.24,-0.01,N/A,0.25,0.01,0.13,N/A,N/A,N/A,0.07,0.09
N/A,0.51,N/A,0.88,0.51,0.28,0.23,0.30,N/A,0.63,0.43,0.36,N/A,N/A,0.84,N/A,0.45,N/A,0.09,0.89,0.41,N/A,0.04,0.11,0.16,0.16,1,0.12,0.83,0.32,N/A,0.85,0.15,N/A,0.23,0.52,0.19,0.52,0.04,0.47,0.34,0.50,N/A,0.61,0.17,N/A,0.60,0.11,0.45,N/A,N/A,N/A,0.86,0.44
N/A,0.12,N/A,0.13,0.18,0.12,0.06,0.16,N/A,0.23,0.14,0.13,N/A,N/A,0.02,N/A,0.27,N/A,0.28,0.09,0.27,N/A,-0.00,0.06,0.20,0.23,0.12,1,0.18,0.19,N/A,0.02,0.23,N/A,0.03,0.22,0.03,0.26,0.01,0.36,0.13,0.24,N/A,0.21,0.08,N/A,0.34,0.10,0.08,N/A,N/A,N/A,0.02,0.03
N/A,0.55,N/A,0.89,0.69,0.42,0.26,0.43,N/A,0.87,0.52,0.52,N/A,N/A,0.74,N/A,0.57,N/A,0.14,0.84,0.63,N/A,0.06,0.18,0.28,0.20,0.83,0.18,1,0.46,N/A,0.70,0.22,N/A,0.22,0.81,0.31,0.73,0.08,0.66,0.26,0.76,N/A,0.87,0.19,N/A,0.79,0.20,0.66,N/A,N/A,N/A,0.71,0.48
N/A,0.31,N/A,0.32,0.48,0.33,0.09,0.28,N/A,0.48,0.36,0.27,N/A,N/A,0.19,N/A,0.37,N/A,0.01,0.30,0.40,N/A,0.12,0.10,0.54,0.18,0.32,0.19,0.46,1,N/A,0.18,0.21,N/A,0.20,0.51,0.27,0.45,0.10,0.50,0.14,0.49,N/A,0.47,0.20,N/A,0.52,0.25,0.32,N/A,N/A,N/A,0.18,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.43,N/A,0.89,0.32,0.17,0.13,0.18,N/A,0.37,0.35,0.24,N/A,N/A,0.95,N/A,0.24,N/A,0.01,0.94,0.21,N/A,0.02,0.08,0.04,0.06,0.85,0.02,0.70,0.18,N/A,1,0.07,N/A,0.08,0.29,0.11,0.30,0.02,0.27,0.12,0.26,N/A,0.36,0.04,N/A,0.38,0.03,0.36,N/A,N/A,N/A,1.00,0.29
N/A,0.12,N/A,0.15,0.18,0.07,0.01,0.23,N/A,0.23,0.15,0.16,N/A,N/A,0.09,N/A,0.29,N/A,0.03,0.12,0.24,N/A,0.00,0.08,0.22,0.20,0.15,0.23,0.22,0.21,N/A,0.07,1,N/A,0.09,0.24,0.08,0.30,0.05,0.28,0.08,0.22,N/A,0.21,0.17,N/A,0.32,0.13,0.17,N/A,N/A,N/A,0.07,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.19,N/A,0.14,0.21,0.11,0.06,0.20,N/A,0.24,0.09,0.16,N/A,N/A,0.08,N/A,0.24,N/A,0.06,0.13,0.19,N/A,-0.03,-0.01,0.08,0.12,0.23,0.03,0.22,0.20,N/A,0.08,0.09,N/A,1,0.27,0.04,0.28,0.02,0.24,0.15,0.21,N/A,0.23,0.07,N/A,0.25,0.10,0.10,N/A,N/A,N/A,0.08,0.20
N/A,0.40,N/A,0.56,0.84,0.44,0.21,0.47,N/A,0.77,0.49,0.51,N/A,N/A,0.35,N/A,0.51,N/A,0.16,0.47,0.68,N/A,0.08,0.16,0.38,0.18,0.52,0.22,0.81,0.51,N/A,0.29,0.24,N/A,0.27,1,0.30,0.71,0.06,0.65,0.25,0.78,N/A,0.76,0.28,N/A,0.75,0.30,0.50,N/A,N/A,N/A,0.30,0.41
N/A,0.24,N/A,0.23,0.29,0.13,0.11,0.14,N/A,0.36,0.18,0.15,N/A,N/A,0.18,N/A,0.31,N/A,0.07,0.19,0.27,N/A,0.02,0.19,0.22,0.23,0.19,0.03,0.31,0.27,N/A,0.11,0.08,N/A,0.04,0.30,1,0.33,0.07,0.32,0.07,0.32,N/A,0.37,0.07,N/A,0.41,0.14,0.27,N/A,N/A,N/A,0.12,0.17
N/A,0.41,N/A,0.57,0.63,0.39,0.29,0.77,N/A,0.82,0.38,0.48,N/A,N/A,0.37,N/A,0.73,N/A,0.17,0.49,0.66,N/A,0.09,0.24,0.28,0.31,0.52,0.26,0.73,0.45,N/A,0.30,0.30,N/A,0.28,0.71,0.33,1,0.10,0.69,0.21,0.73,N/A,0.80,0.22,N/A,0.76,0.23,0.46,N/A,N/A,N/A,0.30,0.36
N/A,0.13,N/A,0.08,0.03,0.08,0.11,0.08,N/A,0.10,0.01,0.16,N/A,N/A,0.02,N/A,0.12,N/A,0.02,0.04,0.14,N/A,0.06,0.21,0.02,0.05,0.04,0.01,0.08,0.10,N/A,0.02,0.05,N/A,0.02,0.06,0.07,0.10,1,0.18,0.02,0.04,N/A,0.08,0.04,N/A,0.17,-0.04,0.05,N/A,N/A,N/A,0.03,0.02
N/A,0.48,N/A,0.53,0.59,0.42,0.18,0.43,N/A,0.72,0.40,0.47,N/A,N/A,0.32,N/A,0.57,N/A,0.16,0.44,0.76,N/A,0.08,0.17,0.37,0.22,0.47,0.36,0.66,0.50,N/A,0.27,0.28,N/A,0.24,0.65,0.32,0.69,0.18,1,0.26,0.66,N/A,0.70,0.29,N/A,0.76,0.23,0.45,N/A,N/A,N/A,0.28,0.31
N/A,0.20,N/A,0.19,0.25,0.17,0.07,0.07,N/A,0.27,0.15,0.20,N/A,N/A,0.13,N/A,0.26,N/A,0.03,0.18,0.18,N/A,-0.00,0.02,0.04,0.15,0.34,0.13,0.26,0.14,N/A,0.12,0.08,N/A,0.15,0.25,0.07,0.21,0.02,0.26,1,0.18,N/A,0.26,0.04,N/A,0.31,0.05,0.22,N/A,N/A,N/A,0.12,0.12
N/A,0.37,N/A,0.56,0.70,0.41,0.22,0.43,N/A,0.86,0.39,0.52,N/A,N/A,0.32,N/A,0.55,N/A,0.17,0.48,0.71,N/A,0.11,0.17,0.35,0.19,0.50,0.24,0.76,0.49,N/A,0.26,0.22,N/A,0.21,0.78,0.32,0.73,0.04,0.66,0.18,1,N/A,0.87,0.27,N/A,0.75,0.29,0.44,N/A,N/A,N/A,0.26,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.48,N/A,0.66,0.67,0.44,0.27,0.44,N/A,0.99,0.44,0.50,N/A,N/A,0.44,N/A,0.63,N/A,0.16,0.59,0.68,N/A,0.09,0.17,0.32,0.24,0.61,0.21,0.87,0.47,N/A,0.36,0.21,N/A,0.23,0.76,0.37,0.80,0.08,0.70,0.26,0.87,N/A,1,0.21,N/A,0.82,0.21,0.56,N/A,N/A,N/A,0.37,0.46
N/A,0.13,N/A,0.13,0.31,0.15,0.05,0.16,N/A,0.22,0.15,0.20,N/A,N/A,0.05,N/A,0.16,N/A,0.04,0.09,0.24,N/A,0.04,-0.02,0.24,-0.01,0.17,0.08,0.19,0.20,N/A,0.04,0.17,N/A,0.07,0.28,0.07,0.22,0.04,0.29,0.04,0.27,N/A,0.21,1,N/A,0.26,0.16,0.14,N/A,N/A,N/A,0.04,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.49,N/A,0.65,0.69,0.41,0.25,0.46,N/A,0.84,0.48,0.54,N/A,N/A,0.45,N/A,0.63,N/A,0.15,0.57,0.70,N/A,0.08,0.14,0.36,0.25,0.60,0.34,0.79,0.52,N/A,0.38,0.32,N/A,0.25,0.75,0.41,0.76,0.17,0.76,0.31,0.75,N/A,0.82,0.26,N/A,1,0.23,0.49,N/A,N/A,N/A,0.39,0.42
N/A,0.15,N/A,0.11,0.30,0.12,0.01,0.17,N/A,0.22,0.14,0.22,N/A,N/A,0.04,N/A,0.15,N/A,0.06,0.09,0.20,N/A,0.05,0.11,0.35,0.01,0.11,0.10,0.20,0.25,N/A,0.03,0.13,N/A,0.10,0.30,0.14,0.23,-0.04,0.23,0.05,0.29,N/A,0.21,0.16,N/A,0.23,1,0.12,N/A,N/A,N/A,0.03,0.09
N/A,0.44,N/A,0.48,0.55,0.27,0.17,0.26,N/A,0.55,0.40,0.49,N/A,N/A,0.44,N/A,0.39,N/A,0.09,0.45,0.35,N/A,0.01,0.09,0.16,0.13,0.45,0.08,0.66,0.32,N/A,0.36,0.17,N/A,0.10,0.50,0.27,0.46,0.05,0.45,0.22,0.44,N/A,0.56,0.14,N/A,0.49,0.12,1,N/A,N/A,N/A,0.37,0.40
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.44,N/A,0.89,0.33,0.18,0.13,0.18,N/A,0.38,0.35,0.25,N/A,N/A,0.95,N/A,0.24,N/A,0.01,0.94,0.21,N/A,0.02,0.08,0.04,0.07,0.86,0.02,0.71,0.18,N/A,1.00,0.07,N/A,0.08,0.30,0.12,0.30,0.03,0.28,0.12,0.26,N/A,0.37,0.04,N/A,0.39,0.03,0.37,N/A,N/A,N/A,1,0.30
N/A,0.32,N/A,0.40,0.46,0.24,0.21,0.15,N/A,0.48,0.26,0.23,N/A,N/A,0.36,N/A,0.33,N/A,0.02,0.38,0.31,N/A,0.05,0.01,0.13,0.09,0.44,0.03,0.48,0.20,N/A,0.29,0.08,N/A,0.20,0.41,0.17,0.36,0.02,0.31,0.12,0.37,N/A,0.46,0.10,N/A,0.42,0.09,0.40,N/A,N/A,N/A,0.30,1
