1,0.53,0.19,0.52,0.18,0.27,0.38,0.81,0.66,0.80,0.69,0.09
0.53,1,0.21,0.56,0.28,0.27,0.25,0.64,0.62,0.66,0.64,0.06
0.19,0.21,1,0.25,0.31,0.00,0.16,0.25,0.26,0.26,0.26,0.01
0.52,0.56,0.25,1,0.39,0.14,0.22,0.68,0.97,0.71,0.65,0.02
0.18,0.28,0.31,0.39,1,0.04,0.04,0.26,0.36,0.27,0.28,0.03
0.27,0.27,0.00,0.14,0.04,1,0.21,0.30,0.21,0.30,0.30,-0.01
0.38,0.25,0.16,0.22,0.04,0.21,1,0.40,0.30,0.39,0.36,-0.00
0.81,0.64,0.25,0.68,0.26,0.30,0.40,1,0.84,0.98,0.90,0.06
0.66,0.62,0.26,0.97,0.36,0.21,0.30,0.84,1,0.85,0.78,0.04
0.80,0.66,0.26,0.71,0.27,0.30,0.39,0.98,0.85,1,0.90,0.08
0.69,0.64,0.26,0.65,0.28,0.30,0.36,0.90,0.78,0.90,1,0.02
0.09,0.06,0.01,0.02,0.03,-0.01,-0.00,0.06,0.04,0.08,0.02,1
