1,0.12,0.47,0.23,0.07,0.31,0.36,0.42,0.23,0.64,0.08
0.12,1,0.13,0.06,-0.00,0.22,0.08,0.18,0.09,0.16,0.02
0.47,0.13,1,0.18,0.02,0.30,0.31,0.26,0.27,0.32,0.07
0.23,0.06,0.18,1,-0.00,0.32,0.13,0.14,0.15,0.13,0.02
0.07,-0.00,0.02,-0.00,1,0.04,0.01,-0.00,0.03,0.06,0.00
0.31,0.22,0.30,0.32,0.04,1,0.38,0.29,0.27,0.31,0.10
0.36,0.08,0.31,0.13,0.01,0.38,1,0.21,0.41,0.53,0.07
0.42,0.18,0.26,0.14,-0.00,0.29,0.21,1,0.33,0.35,0.16
0.23,0.09,0.27,0.15,0.03,0.27,0.41,0.33,1,0.29,0.03
0.64,0.16,0.32,0.13,0.06,0.31,0.53,0.35,0.29,1,0.06
0.08,0.02,0.07,0.02,0.00,0.10,0.07,0.16,0.03,0.06,1
