0.21,0.12,N/A,N/A,0.11,0.18,0.12,0.07,0.10,0.37,0.13,-0.00,0.19,0.04,N/A,0.35,0.02,0.12,0.30,0.05,0.04,0.16,0.16,0.06,0.21,0.28,0.10,N/A,0.11,1,0.00,0.24,-0.04,0.06,0.07,0.31,0.12,0.18,0.21
0.13,0.00,N/A,N/A,0.02,0.01,0.10,0.10,0.17,0.08,0.05,0.01,-0.01,0.14,N/A,0.01,0.03,0.05,-0.00,0.00,0.01,0.06,0.00,0.11,0.08,0.10,0.02,N/A,0.04,0.00,1,0.10,0.02,0.05,0.01,0.02,0.03,0.01,0.01
0.61,0.16,N/A,N/A,0.08,0.24,0.47,0.57,0.41,0.62,0.32,0.06,0.21,0.43,N/A,0.40,0.32,0.25,0.27,0.03,0.09,0.46,0.22,0.39,0.39,0.57,0.28,N/A,0.23,0.24,0.10,1,0.03,0.29,0.09,0.21,0.10,0.46,0.23
0.08,0.02,N/A,N/A,-0.01,-0.04,-0.00,0.00,0.07,-0.02,0.03,0.04,0.05,0.04,N/A,-0.05,0.01,0.17,-0.03,-0.00,-0.07,-0.01,0.00,0.14,0.04,0.17,-0.02,N/A,-0.02,-0.04,0.02,0.03,1,0.11,0.02,0.07,-0.06,0.09,0.01
0.33,0.01,N/A,N/A,0.02,0.16,0.17,0.26,0.28,0.12,0.12,0.02,0.13,0.37,N/A,0.12,0.22,0.52,0.12,0.05,0.08,0.29,0.17,0.49,0.32,0.48,0.27,N/A,0.22,0.06,0.05,0.29,0.11,1,0.05,0.22,0.02,0.17,0.14
0.18,0.02,N/A,N/A,0.01,0.22,0.07,0.17,0.07,0.03,0.08,0.09,0.16,0.11,N/A,0.04,0.06,0.10,0.09,0.07,0.03,0.16,0.15,0.09,0.27,0.11,0.11,N/A,0.21,0.07,0.01,0.09,0.02,0.05,1,0.17,0.05,0.06,0.10
0.27,0.02,N/A,N/A,0.06,0.19,0.12,0.16,0.20,0.22,0.26,0.02,0.28,0.10,N/A,0.23,0.05,0.32,0.05,0.02,0.03,0.13,0.42,0.23,0.39,0.39,0.16,N/A,0.21,0.31,0.02,0.21,0.07,0.22,0.17,1,0.13,0.21,0.26
0.07,-0.04,N/A,N/A,0.05,0.14,0.03,0.03,0.11,0.05,0.07,0.12,0.21,-0.02,N/A,-0.02,-0.06,0.08,0.13,0.02,-0.03,-0.03,0.09,0.01,0.09,0.09,0.01,N/A,0.22,0.12,0.03,0.10,-0.06,0.02,0.05,0.13,1,0.07,-0.06
0.46,0.10,N/A,N/A,0.12,0.19,0.26,0.21,0.38,0.52,0.21,0.12,0.19,0.15,N/A,0.39,0.13,0.22,0.35,0.11,0.17,0.20,0.17,0.19,0.27,0.39,0.20,N/A,0.20,0.18,0.01,0.46,0.09,0.17,0.06,0.21,0.07,1,0.26
0.37,0.14,N/A,N/A,0.03,0.11,0.18,0.26,0.15,0.25,0.24,-0.00,0.25,0.11,N/A,0.50,0.04,0.21,0.12,0.35,-0.01,0.20,0.10,0.22,0.27,0.27,0.17,N/A,0.21,0.21,0.01,0.23,0.01,0.14,0.10,0.26,-0.06,0.26,1
