1,0.00,0.04,0.10,-0.01,0.01,0.06,0.02,-0.04,0.07,0.09,N/A,0.02,N/A,0.10,0.09,0.02,N/A,0.04,N/A,-0.02,N/A,0.01,N/A,0.04,-0.02,-0.11
0.00,1,0.34,0.02,0.12,0.14,0.04,0.25,-0.02,0.09,-0.00,N/A,0.08,N/A,0.20,0.19,0.01,N/A,-0.01,N/A,0.01,N/A,0.22,N/A,0.00,-0.02,0.01
0.04,0.34,1,0.10,0.20,0.40,0.10,0.23,0.09,0.19,0.05,N/A,0.26,N/A,0.50,0.48,0.04,N/A,0.10,N/A,0.15,N/A,0.12,N/A,0.06,0.04,-0.01
0.10,0.02,0.10,1,0.11,0.13,0.15,0.09,-0.05,0.09,0.15,N/A,0.12,N/A,0.17,0.21,0.01,N/A,0.29,N/A,0.01,N/A,0.02,N/A,-0.00,-0.04,-0.04
-0.01,0.12,0.20,0.11,1,0.05,0.22,0.14,0.02,0.09,0.13,N/A,-0.02,N/A,0.16,0.19,0.03,N/A,0.00,N/A,-0.05,N/A,0.06,N/A,0.05,0.16,0.02
0.01,0.14,0.40,0.13,0.05,1,0.20,0.14,0.19,0.16,0.09,N/A,0.12,N/A,0.35,0.31,0.03,N/A,0.08,N/A,-0.00,N/A,0.08,N/A,0.04,0.00,0.03
0.06,0.04,0.10,0.15,0.22,0.20,1,0.16,0.08,0.20,0.46,N/A,0.04,N/A,0.20,0.21,0.02,N/A,0.03,N/A,0.08,N/A,0.03,N/A,-0.03,0.12,0.02
0.02,0.25,0.23,0.09,0.14,0.14,0.16,1,-0.03,0.30,0.04,N/A,0.15,N/A,0.33,0.31,-0.00,N/A,0.03,N/A,0.11,N/A,0.09,N/A,0.04,0.04,0.07
-0.04,-0.02,0.09,-0.05,0.02,0.19,0.08,-0.03,1,0.02,-0.06,N/A,0.04,N/A,0.10,0.06,0.01,N/A,0.05,N/A,0.02,N/A,0.01,N/A,0.04,0.10,0.14
0.07,0.09,0.19,0.09,0.09,0.16,0.20,0.30,0.02,1,0.03,N/A,0.21,N/A,0.47,0.44,0.04,N/A,0.04,N/A,0.06,N/A,0.06,N/A,0.02,0.01,0.03
0.09,-0.00,0.05,0.15,0.13,0.09,0.46,0.04,-0.06,0.03,1,N/A,0.04,N/A,0.04,0.05,0.03,N/A,0.00,N/A,-0.04,N/A,0.01,N/A,0.03,0.05,-0.03
