1,0.25,0.03,0.20,0.38,0.14,0.16,0.26,0.29,-0.00,0.38,0.32,0.05
0.25,1,0.07,0.15,0.17,0.12,0.18,0.22,0.26,0.11,0.23,0.15,0.04
0.03,0.07,1,0.01,0.03,0.00,0.02,0.10,0.03,0.05,0.16,0.04,0.01
0.20,0.15,0.01,1,0.21,0.16,0.30,0.17,0.26,0.09,0.36,0.33,0.13
0.38,0.17,0.03,0.21,1,0.29,0.15,0.42,0.33,0.10,0.50,0.42,0.13
0.14,0.12,0.00,0.16,0.29,1,0.14,0.12,0.46,0.04,0.34,0.25,0.09
0.16,0.18,0.02,0.30,0.15,0.14,1,0.28,0.19,0.06,0.25,0.19,0.07
0.26,0.22,0.10,0.17,0.42,0.12,0.28,1,0.31,0.01,0.40,0.24,0.13
0.29,0.26,0.03,0.26,0.33,0.46,0.19,0.31,1,0.09,0.38,0.33,0.06
-0.00,0.11,0.05,0.09,0.10,0.04,0.06,0.01,0.09,1,0.05,0.01,0.11
0.38,0.23,0.16,0.36,0.50,0.34,0.25,0.40,0.38,0.05,1,0.55,0.19
0.32,0.15,0.04,0.33,0.42,0.25,0.19,0.24,0.33,0.01,0.55,1,0.05
0.05,0.04,0.01,0.13,0.13,0.09,0.07,0.13,0.06,0.11,0.19,0.05,1
