1,0.01,0.13,-0.04,N/A,0.05,0.08,0.17,0.09,0.01,0.18,0.01,0.10,0.06,-0.04,0.05,-0.01,-0.02,-0.02,N/A,0.05,0.13,0.12,0.05,N/A,-0.02,0.10,N/A,0.05,0.10,0.03,0.06,0.09,N/A,0.14,0.04,0.01,N/A,0.12,0.08,-0.00,0.43,0.14,0.18,0.01
0.01,1,0.05,-0.03,N/A,0.03,0.01,0.08,0.04,0.02,0.00,0.01,0.05,0.05,0.06,0.24,0.01,0.12,0.06,N/A,0.03,0.02,0.28,0.08,N/A,-0.02,0.01,N/A,0.02,0.06,0.02,0.01,0.05,N/A,-0.00,0.32,0.01,N/A,0.06,0.12,0.97,0.03,0.00,0.09,0.03
0.13,0.05,1,0.10,N/A,0.20,0.27,0.10,0.08,0.02,0.07,-0.03,0.08,0.06,0.07,0.00,0.07,0.03,0.06,N/A,0.20,0.21,0.19,0.06,N/A,0.10,0.07,N/A,0.00,0.07,0.03,0.04,0.09,N/A,0.04,0.03,0.04,N/A,0.24,-0.00,0.06,0.05,0.21,0.15,0.18
-0.04,-0.03,0.10,1,N/A,0.17,0.16,0.06,-0.01,0.03,0.10,0.01,0.04,0.13,0.19,0.03,0.03,0.00,0.07,N/A,0.17,-0.06,0.12,0.08,N/A,0.18,0.05,N/A,-0.04,0.00,0.01,0.19,-0.00,N/A,0.07,0.08,0.08,N/A,0.08,0.01,0.01,-0.02,0.21,-0.01,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.03,0.20,0.17,N/A,1,0.33,0.22,0.40,0.00,0.05,-0.01,0.37,0.14,0.23,0.21,0.17,0.09,0.30,N/A,1.00,0.14,0.39,0.19,N/A,0.42,0.04,N/A,0.17,0.07,0.06,0.17,0.39,N/A,0.09,0.08,-0.01,N/A,0.14,0.06,0.06,-0.01,0.34,0.22,0.07
0.08,0.01,0.27,0.16,N/A,0.33,1,0.19,0.16,0.02,0.07,0.03,0.19,0.09,0.17,0.17,0.11,0.16,0.20,N/A,0.33,0.05,0.27,0.05,N/A,0.19,0.09,N/A,0.02,0.04,0.07,0.13,0.15,N/A,0.07,0.06,0.18,N/A,0.13,0.05,0.04,-0.03,0.24,0.19,0.18
0.17,0.08,0.10,0.06,N/A,0.22,0.19,1,0.16,0.16,0.02,0.02,0.38,0.15,0.17,0.11,0.08,0.29,0.20,N/A,0.22,0.10,0.30,0.14,N/A,0.13,-0.02,N/A,0.09,0.02,0.16,0.07,0.18,N/A,0.08,0.12,0.04,N/A,0.31,0.14,0.09,0.02,0.24,0.29,0.01
0.09,0.04,0.08,-0.01,N/A,0.40,0.16,0.16,1,0.01,0.06,-0.05,0.78,0.11,0.39,0.03,0.16,0.11,0.37,N/A,0.40,0.08,0.70,0.16,N/A,0.13,-0.01,N/A,0.14,0.01,0.09,0.01,0.98,N/A,0.23,0.04,0.06,N/A,0.16,0.17,0.05,0.02,0.22,0.28,0.08
0.01,0.02,0.02,0.03,N/A,0.00,0.02,0.16,0.01,1,0.11,0.07,0.06,0.08,0.08,0.01,0.08,0.06,0.15,N/A,0.00,0.03,0.10,0.04,N/A,-0.04,-0.00,N/A,0.07,0.00,0.45,0.06,0.03,N/A,0.02,0.01,-0.01,N/A,0.07,-0.00,0.03,-0.02,0.03,0.06,-0.08
0.18,0.00,0.07,0.10,N/A,0.05,0.07,0.02,0.06,0.11,1,-0.05,0.14,0.03,0.10,0.03,-0.00,-0.02,0.02,N/A,0.05,0.07,0.15,0.06,N/A,0.11,0.05,N/A,-0.06,0.06,0.06,0.03,0.08,N/A,0.06,0.17,0.05,N/A,0.10,0.02,0.01,0.09,0.10,0.10,0.00
0.01,0.01,-0.03,0.01,N/A,-0.01,0.03,0.02,-0.05,0.07,-0.05,1,-0.04,0.05,-0.02,-0.07,-0.03,0.01,-0.01,N/A,-0.01,-0.02,0.04,0.02,N/A,0.04,0.02,N/A,0.10,0.02,0.05,0.01,-0.04,N/A,-0.02,-0.05,0.08,N/A,-0.03,-0.01,0.00,0.06,-0.04,0.02,-0.03
0.10,0.05,0.08,0.04,N/A,0.37,0.19,0.38,0.78,0.06,0.14,-0.04,1,0.22,0.34,0.08,0.14,0.22,0.33,N/A,0.37,0.10,0.62,0.38,N/A,0.10,0.01,N/A,0.15,0.01,0.11,0.04,0.77,N/A,0.20,0.19,0.04,N/A,0.20,0.17,0.08,0.03,0.17,0.30,0.08
0.06,0.05,0.06,0.13,N/A,0.14,0.09,0.15,0.11,0.08,0.03,0.05,0.22,1,0.13,0.02,0.14,0.16,0.04,N/A,0.14,0.16,0.22,0.00,N/A,0.01,0.04,N/A,0.05,0.05,0.12,0.06,0.10,N/A,0.01,0.28,0.08,N/A,0.09,0.10,0.07,0.02,0.00,0.28,0.02
-0.04,0.06,0.07,0.19,N/A,0.23,0.17,0.17,0.39,0.08,0.10,-0.02,0.34,0.13,1,0.13,0.12,0.03,0.20,N/A,0.23,0.03,0.38,-0.01,N/A,0.03,0.01,N/A,0.22,0.01,0.06,0.05,0.40,N/A,0.06,0.15,0.05,N/A,0.08,0.07,0.06,0.03,0.14,0.14,0.02
0.05,0.24,0.00,0.03,N/A,0.21,0.17,0.11,0.03,0.01,0.03,-0.07,0.08,0.02,0.13,1,0.15,0.01,0.11,N/A,0.21,0.06,0.14,0.17,N/A,0.10,0.01,N/A,0.03,-0.02,0.04,0.06,0.04,N/A,0.05,0.14,0.00,N/A,0.09,0.15,0.27,0.00,0.11,0.09,0.06
-0.01,0.01,0.07,0.03,N/A,0.17,0.11,0.08,0.16,0.08,-0.00,-0.03,0.14,0.14,0.12,0.15,1,0.05,0.18,N/A,0.17,-0.02,0.21,0.06,N/A,0.03,0.03,N/A,0.01,0.00,0.08,0.02,0.15,N/A,0.05,0.13,0.08,N/A,0.05,0.04,0.01,-0.03,0.12,0.10,0.02
-0.02,0.12,0.03,0.00,N/A,0.09,0.16,0.29,0.11,0.06,-0.02,0.01,0.22,0.16,0.03,0.01,0.05,1,0.07,N/A,0.09,0.03,0.15,0.04,N/A,0.09,0.00,N/A,0.00,0.19,0.08,0.10,0.11,N/A,-0.01,0.17,0.09,N/A,0.10,-0.02,0.14,0.01,0.05,0.20,0.01
-0.02,0.06,0.06,0.07,N/A,0.30,0.20,0.20,0.37,0.15,0.02,-0.01,0.33,0.04,0.20,0.11,0.18,0.07,1,N/A,0.30,0.06,0.43,0.04,N/A,0.07,0.05,N/A,0.07,0.03,0.09,-0.03,0.37,N/A,0.04,0.07,0.14,N/A,0.07,0.12,0.07,0.06,0.27,0.14,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.03,0.20,0.17,N/A,1.00,0.33,0.22,0.40,0.00,0.05,-0.01,0.37,0.14,0.23,0.21,0.17,0.09,0.30,N/A,1,0.14,0.39,0.19,N/A,0.42,0.04,N/A,0.17,0.07,0.06,0.17,0.39,N/A,0.09,0.08,-0.01,N/A,0.14,0.06,0.06,-0.01,0.34,0.22,0.07
0.13,0.02,0.21,-0.06,N/A,0.14,0.05,0.10,0.08,0.03,0.07,-0.02,0.10,0.16,0.03,0.06,-0.02,0.03,0.06,N/A,0.14,1,0.14,0.09,N/A,0.05,0.19,N/A,0.08,0.12,0.01,-0.00,0.08,N/A,0.00,0.10,-0.02,N/A,0.13,0.02,0.02,0.04,0.05,0.17,-0.01
0.12,0.28,0.19,0.12,N/A,0.39,0.27,0.30,0.70,0.10,0.15,0.04,0.62,0.22,0.38,0.14,0.21,0.15,0.43,N/A,0.39,0.14,1,0.18,N/A,0.15,0.08,N/A,0.12,0.09,0.14,0.09,0.71,N/A,0.21,0.25,0.09,N/A,0.23,0.19,0.29,0.13,0.26,0.32,0.07
