1,0.27,0.13,0.40,0.24,0.19
0.27,1,0.20,0.50,0.37,0.26
0.13,0.20,1,0.20,0.09,0.08
0.40,0.50,0.20,1,0.55,0.33
0.24,0.37,0.09,0.55,1,0.17
0.19,0.26,0.08,0.33,0.17,1
