N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.29,0.16,0.18,0.37,0.56,0.28,0.36,0.07,-0.01,0.39,0.24,0.10,0.18,0.15,0.10,0.40,0.31,0.05,0.40,0.19,-0.02
N/A,0.29,1,0.11,0.02,0.11,0.45,0.03,0.08,0.03,-0.04,0.15,0.08,-0.00,0.04,0.03,0.06,0.11,0.11,0.09,0.06,0.12,0.04
N/A,0.16,0.11,1,0.07,0.10,0.09,0.17,0.17,0.06,0.01,0.10,0.10,0.00,0.09,0.02,-0.01,0.11,0.12,-0.01,0.18,0.05,0.01
N/A,0.18,0.02,0.07,1,0.11,0.04,0.02,0.19,0.39,0.00,0.14,0.44,0.01,0.03,0.11,0.22,0.10,0.23,0.24,0.05,0.11,0.06
N/A,0.37,0.11,0.10,0.11,1,0.23,0.14,0.24,0.05,0.27,0.37,0.23,-0.01,0.31,0.45,0.11,0.47,0.33,0.03,0.08,0.32,0.05
N/A,0.56,0.45,0.09,0.04,0.23,1,0.33,0.33,0.01,0.05,0.44,0.12,0.08,0.17,0.04,0.03,0.38,0.41,0.05,0.26,0.25,0.02
N/A,0.28,0.03,0.17,0.02,0.14,0.33,1,0.16,0.02,0.00,0.30,0.09,-0.01,0.00,0.03,0.06,0.26,0.25,0.02,0.49,0.04,-0.03
N/A,0.36,0.08,0.17,0.19,0.24,0.33,0.16,1,0.07,-0.02,0.32,0.45,0.01,0.11,0.06,0.05,0.22,0.22,0.05,0.16,0.15,0.11
N/A,0.07,0.03,0.06,0.39,0.05,0.01,0.02,0.07,1,-0.03,0.16,0.35,-0.01,0.10,0.00,0.40,0.08,0.13,0.43,0.00,0.06,0.00
N/A,-0.01,-0.04,0.01,0.00,0.27,0.05,0.00,-0.02,-0.03,1,0.03,-0.01,-0.02,0.14,0.50,-0.03,0.10,0.22,-0.02,-0.00,0.08,-0.02
N/A,0.39,0.15,0.10,0.14,0.37,0.44,0.30,0.32,0.16,0.03,1,0.20,-0.02,0.18,0.08,0.16,0.52,0.51,0.09,0.14,0.34,0.03
N/A,0.24,0.08,0.10,0.44,0.23,0.12,0.09,0.45,0.35,-0.01,0.20,1,-0.00,0.10,0.12,0.29,0.26,0.19,0.31,0.07,0.15,0.02
N/A,0.10,-0.00,0.00,0.01,-0.01,0.08,-0.01,0.01,-0.01,-0.02,-0.02,-0.00,1,0.01,-0.03,-0.00,0.13,0.01,0.05,0.08,0.01,-0.04
N/A,0.18,0.04,0.09,0.03,0.31,0.17,0.00,0.11,0.10,0.14,0.18,0.10,0.01,1,0.16,0.04,0.36,0.22,-0.00,0.04,0.53,-0.02
N/A,0.15,0.03,0.02,0.11,0.45,0.04,0.03,0.06,0.00,0.50,0.08,0.12,-0.03,0.16,1,0.01,0.29,0.19,0.01,0.03,0.17,0.01
N/A,0.10,0.06,-0.01,0.22,0.11,0.03,0.06,0.05,0.40,-0.03,0.16,0.29,-0.00,0.04,0.01,1,0.06,0.08,0.32,0.01,0.04,0.03
N/A,0.40,0.11,0.11,0.10,0.47,0.38,0.26,0.22,0.08,0.10,0.52,0.26,0.13,0.36,0.29,0.06,1,0.55,0.09,0.20,0.64,-0.00
N/A,0.31,0.11,0.12,0.23,0.33,0.41,0.25,0.22,0.13,0.22,0.51,0.19,0.01,0.22,0.19,0.08,0.55,1,0.04,0.11,0.42,-0.04
N/A,0.05,0.09,-0.01,0.24,0.03,0.05,0.02,0.05,0.43,-0.02,0.09,0.31,0.05,-0.00,0.01,0.32,0.09,0.04,1,0.03,0.01,0.06
N/A,0.40,0.06,0.18,0.05,0.08,0.26,0.49,0.16,0.00,-0.00,0.14,0.07,0.08,0.04,0.03,0.01,0.20,0.11,0.03,1,0.04,0.01
N/A,0.19,0.12,0.05,0.11,0.32,0.25,0.04,0.15,0.06,0.08,0.34,0.15,0.01,0.53,0.17,0.04,0.64,0.42,0.01,0.04,1,-0.02
N/A,-0.02,0.04,0.01,0.06,0.05,0.02,-0.03,0.11,0.00,-0.02,0.03,0.02,-0.04,-0.02,0.01,0.03,-0.00,-0.04,0.06,0.01,-0.02,1
