1,0.11,0.16,N/A,-0.00,0.07,0.07,0.09,0.04,0.05,0.16,0.07,0.15,0.05,0.23
0.11,1,0.08,N/A,0.11,0.06,0.06,0.07,0.06,0.12,0.10,0.08,0.12,0.09,0.13
0.16,0.08,1,N/A,0.06,0.31,0.11,0.16,0.02,0.02,0.26,0.16,0.15,0.07,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.11,0.06,N/A,1,0.05,-0.02,0.06,0.03,0.09,0.01,0.05,0.04,0.07,0.06
0.07,0.06,0.31,N/A,0.05,1,-0.01,0.22,0.01,0.22,0.50,0.05,0.09,0.06,0.14
0.07,0.06,0.11,N/A,-0.02,-0.01,1,-0.02,0.02,0.06,0.02,0.04,0.13,0.01,-0.01
0.09,0.07,0.16,N/A,0.06,0.22,-0.02,1,0.02,0.34,0.20,0.14,0.15,0.10,0.06
0.04,0.06,0.02,N/A,0.03,0.01,0.02,0.02,1,0.02,0.03,0.09,0.07,0.05,0.04
0.05,0.12,0.02,N/A,0.09,0.22,0.06,0.34,0.02,1,0.18,0.05,0.12,0.04,0.07
0.16,0.10,0.26,N/A,0.01,0.50,0.02,0.20,0.03,0.18,1,0.14,0.19,0.09,0.22
0.07,0.08,0.16,N/A,0.05,0.05,0.04,0.14,0.09,0.05,0.14,1,0.20,0.39,0.09
0.15,0.12,0.15,N/A,0.04,0.09,0.13,0.15,0.07,0.12,0.19,0.20,1,0.29,0.15
0.05,0.09,0.07,N/A,0.07,0.06,0.01,0.10,0.05,0.04,0.09,0.39,0.29,1,0.07
0.23,0.13,0.20,N/A,0.06,0.14,-0.01,0.06,0.04,0.07,0.22,0.09,0.15,0.07,1
