1,0.06,-0.00,0.05,0.02,0.14,0.02,0.02,0.31,0.20,0.43,0.20,0.10,0.16,0.30,0.41
0.06,1,0.02,0.05,0.04,0.21,0.50,0.16,0.20,0.15,0.17,0.04,0.03,0.18,0.30,0.27
-0.00,0.02,1,0.02,0.03,0.02,0.04,0.14,0.08,0.02,0.05,0.06,0.13,-0.00,0.03,0.05
0.05,0.05,0.02,1,0.03,0.04,0.05,0.09,0.03,-0.00,0.05,0.01,0.04,0.04,0.04,0.05
0.02,0.04,0.03,0.03,1,0.04,0.02,0.04,0.10,0.05,0.08,0.00,0.00,0.15,0.04,0.07
0.14,0.21,0.02,0.04,0.04,1,0.08,0.17,0.38,0.26,0.26,0.23,0.04,0.26,0.30,0.31
0.02,0.50,0.04,0.05,0.02,0.08,1,0.17,0.16,0.15,0.21,0.01,0.01,0.03,0.22,0.22
0.02,0.16,0.14,0.09,0.04,0.17,0.17,1,0.27,0.25,0.18,0.04,0.03,0.10,0.28,0.27
0.31,0.20,0.08,0.03,0.10,0.38,0.16,0.27,1,0.50,0.70,0.39,0.23,0.30,0.59,0.71
0.20,0.15,0.02,-0.00,0.05,0.26,0.15,0.25,0.50,1,0.54,0.25,0.31,0.29,0.54,0.59
0.43,0.17,0.05,0.05,0.08,0.26,0.21,0.18,0.70,0.54,1,0.30,0.26,0.23,0.71,0.84
0.20,0.04,0.06,0.01,0.00,0.23,0.01,0.04,0.39,0.25,0.30,1,0.20,0.11,0.36,0.41
0.10,0.03,0.13,0.04,0.00,0.04,0.01,0.03,0.23,0.31,0.26,0.20,1,0.08,0.33,0.36
0.16,0.18,-0.00,0.04,0.15,0.26,0.03,0.10,0.30,0.29,0.23,0.11,0.08,1,0.38,0.36
0.30,0.30,0.03,0.04,0.04,0.30,0.22,0.28,0.59,0.54,0.71,0.36,0.33,0.38,1,0.95
0.41,0.27,0.05,0.05,0.07,0.31,0.22,0.27,0.71,0.59,0.84,0.41,0.36,0.36,0.95,1
