1,0.41,N/A,N/A,0.07,0.05,0.41,0.09,0.64,0.47,0.59,0.63,0.35,0.95,0.58,0.64,N/A,0.22,0.55,0.99,0.37,0.64,0.05,0.33,N/A,0.61,0.06,0.59,0.59,0.08,0.04,0.12
0.41,1,N/A,N/A,0.19,0.12,0.77,0.19,0.29,0.38,0.71,0.63,0.27,0.59,0.70,0.40,N/A,0.29,0.76,0.51,0.74,0.36,0.09,0.62,N/A,0.59,0.06,0.74,0.68,0.10,0.05,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.19,N/A,N/A,1,0.03,0.22,0.00,0.07,0.07,0.15,0.14,-0.01,0.13,0.32,0.05,N/A,0.09,0.22,0.10,0.21,0.05,0.07,0.14,N/A,0.15,-0.00,0.23,0.18,0.02,0.02,0.01
0.05,0.12,N/A,N/A,0.03,1,0.10,-0.02,0.15,0.07,0.10,0.05,-0.12,0.08,0.06,-0.01,N/A,0.00,0.11,0.06,0.23,-0.02,0.01,0.09,N/A,0.04,-0.01,0.10,0.05,-0.03,-0.07,0.08
0.41,0.77,N/A,N/A,0.22,0.10,1,0.15,0.28,0.34,0.65,0.68,0.23,0.56,0.65,0.39,N/A,0.32,0.72,0.49,0.68,0.36,0.09,0.54,N/A,0.57,0.15,0.70,0.67,0.09,0.09,0.13
0.09,0.19,N/A,N/A,0.00,-0.02,0.15,1,0.11,0.13,0.25,0.13,0.03,0.15,0.18,0.04,N/A,0.14,0.20,0.12,0.20,0.05,0.29,0.28,N/A,0.11,0.01,0.18,0.18,0.05,0.10,0.45
0.64,0.29,N/A,N/A,0.07,0.15,0.28,0.11,1,0.32,0.40,0.37,0.27,0.62,0.33,0.34,N/A,0.14,0.34,0.63,0.27,0.35,0.09,0.27,N/A,0.36,0.03,0.36,0.34,0.06,-0.03,0.25
0.47,0.38,N/A,N/A,0.07,0.07,0.34,0.13,0.32,1,0.45,0.44,0.33,0.52,0.43,0.40,N/A,0.20,0.45,0.50,0.35,0.38,0.04,0.34,N/A,0.41,0.04,0.47,0.42,0.13,0.07,0.14
0.59,0.71,N/A,N/A,0.15,0.10,0.65,0.25,0.40,0.45,1,0.85,0.39,0.75,0.85,0.67,N/A,0.38,0.91,0.67,0.78,0.68,0.15,0.71,N/A,0.82,0.06,0.90,0.87,0.12,0.05,0.32
0.63,0.63,N/A,N/A,0.14,0.05,0.68,0.13,0.37,0.44,0.85,1,0.37,0.73,0.84,0.83,N/A,0.34,0.85,0.69,0.62,0.85,0.10,0.51,N/A,0.88,0.10,0.87,0.90,0.08,0.05,0.17
0.35,0.27,N/A,N/A,-0.01,-0.12,0.23,0.03,0.27,0.33,0.39,0.37,1,0.37,0.30,0.38,N/A,0.10,0.34,0.36,0.24,0.38,0.03,0.25,N/A,0.36,0.05,0.32,0.35,0.09,0.07,0.13
0.95,0.59,N/A,N/A,0.13,0.08,0.56,0.15,0.62,0.52,0.75,0.73,0.37,1,0.73,0.63,N/A,0.28,0.76,0.98,0.62,0.62,0.09,0.54,N/A,0.72,0.07,0.77,0.73,0.12,0.07,0.20
0.58,0.70,N/A,N/A,0.32,0.06,0.65,0.18,0.33,0.43,0.85,0.84,0.30,0.73,1,0.72,N/A,0.40,0.88,0.66,0.71,0.72,0.09,0.57,N/A,0.85,0.07,0.93,0.88,0.08,0.07,0.18
0.64,0.40,N/A,N/A,0.05,-0.01,0.39,0.04,0.34,0.40,0.67,0.83,0.38,0.63,0.72,1,N/A,0.30,0.61,0.65,0.29,0.95,0.03,0.22,N/A,0.79,0.07,0.69,0.76,0.03,0.01,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.29,N/A,N/A,0.09,0.00,0.32,0.14,0.14,0.20,0.38,0.34,0.10,0.28,0.40,0.30,N/A,1,0.35,0.26,0.26,0.31,-0.01,0.20,N/A,0.34,0.00,0.41,0.40,-0.03,0.18,0.08
0.55,0.76,N/A,N/A,0.22,0.11,0.72,0.20,0.34,0.45,0.91,0.85,0.34,0.76,0.88,0.61,N/A,0.35,1,0.65,0.90,0.61,0.12,0.75,N/A,0.83,0.08,0.95,0.90,0.20,0.10,0.25
