1,0.13,0.13,0.40,0.12,0.02,0.39,0.22,0.02,0.00,0.51,0.43,0.28
0.13,1,0.03,0.02,-0.01,0.01,0.11,0.02,-0.01,0.01,0.12,0.15,0.11
0.13,0.03,1,0.21,0.21,0.15,0.21,0.11,0.15,-0.00,0.19,0.18,0.15
0.40,0.02,0.21,1,0.42,0.22,0.31,0.57,0.12,0.03,0.51,0.51,0.31
0.12,-0.01,0.21,0.42,1,0.14,0.10,0.32,0.19,0.11,0.31,0.33,0.12
0.02,0.01,0.15,0.22,0.14,1,0.15,0.23,0.20,0.13,0.19,0.19,0.17
0.39,0.11,0.21,0.31,0.10,0.15,1,0.22,0.21,0.07,0.55,0.56,0.52
0.22,0.02,0.11,0.57,0.32,0.23,0.22,1,0.21,0.84,0.31,0.32,0.21
0.02,-0.01,0.15,0.12,0.19,0.20,0.21,0.21,1,0.17,0.29,0.31,0.27
0.00,0.01,-0.00,0.03,0.11,0.13,0.07,0.84,0.17,1,0.05,0.05,0.05
0.51,0.12,0.19,0.51,0.31,0.19,0.55,0.31,0.29,0.05,1,0.91,0.59
0.43,0.15,0.18,0.51,0.33,0.19,0.56,0.32,0.31,0.05,0.91,1,0.66
0.28,0.11,0.15,0.31,0.12,0.17,0.52,0.21,0.27,0.05,0.59,0.66,1
