1,0.26,0.53,0.44,0.27,0.03,0.28,0.31,0.23,0.45,0.34,0.31,0.13
0.26,1,0.16,0.18,0.21,0.14,0.08,0.06,0.15,0.18,0.08,0.23,-0.02
0.53,0.16,1,0.55,0.22,0.01,0.35,0.47,0.33,0.35,0.64,0.32,0.22
0.44,0.18,0.55,1,0.25,0.01,0.26,0.33,0.29,0.27,0.42,0.22,0.23
0.27,0.21,0.22,0.25,1,0.01,0.15,0.20,0.18,0.22,0.14,0.26,0.04
0.03,0.14,0.01,0.01,0.01,1,0.03,-0.01,0.02,0.01,0.01,0.16,-0.01
0.28,0.08,0.35,0.26,0.15,0.03,1,0.34,0.25,0.17,0.37,0.18,0.07
0.31,0.06,0.47,0.33,0.20,-0.01,0.34,1,0.22,0.16,0.32,0.34,0.34
0.23,0.15,0.33,0.29,0.18,0.02,0.25,0.22,1,0.10,0.34,0.17,0.07
0.45,0.18,0.35,0.27,0.22,0.01,0.17,0.16,0.10,1,0.12,0.23,0.02
0.34,0.08,0.64,0.42,0.14,0.01,0.37,0.32,0.34,0.12,1,0.20,0.18
0.31,0.23,0.32,0.22,0.26,0.16,0.18,0.34,0.17,0.23,0.20,1,0.17
0.13,-0.02,0.22,0.23,0.04,-0.01,0.07,0.34,0.07,0.02,0.18,0.17,1
