1,0.52,0.31,0.18,0.17,0.04,0.14,0.09,0.26,0.37,0.07,0.02,N/A,0.54,0.63,0.59,0.23,0.41,0.12,N/A,0.14,0.05,0.28,0.09,-0.01,0.34,0.13,0.20,0.05,0.58,0.21,0.30,0.33,0.43,0.16,0.27,0.33,0.09,0.09,0.04,0.33,0.05,0.02,N/A,N/A,N/A,0.17,0.19,0.15,N/A,N/A,0.48
0.52,1,0.16,0.16,0.30,0.05,0.21,0.04,0.18,0.24,0.03,0.01,N/A,0.33,0.29,0.51,0.26,0.62,0.09,N/A,0.08,0.13,0.20,0.25,0.02,0.52,0.25,0.19,0.16,0.23,0.26,0.21,0.67,0.62,0.15,0.33,0.11,0.20,0.11,0.11,0.18,-0.03,0.03,N/A,N/A,N/A,0.17,0.24,0.13,N/A,N/A,0.28
0.31,0.16,1,0.09,0.03,-0.03,0.01,-0.06,0.08,0.18,0.08,0.02,N/A,0.25,0.23,0.24,0.09,0.14,0.23,N/A,0.00,0.05,0.05,0.02,-0.04,0.18,0.04,0.11,-0.06,0.13,0.11,0.21,0.05,0.26,0.10,0.10,0.23,0.08,-0.02,0.01,0.22,0.09,-0.05,N/A,N/A,N/A,0.07,0.04,-0.02,N/A,N/A,0.21
0.18,0.16,0.09,1,0.27,0.02,0.01,0.02,0.09,0.14,-0.01,0.01,N/A,0.15,0.17,0.15,0.08,0.31,0.01,N/A,0.06,0.02,0.05,0.30,-0.01,0.07,0.10,0.07,0.01,0.18,0.07,0.17,0.26,0.07,-0.03,0.08,0.05,0.27,0.00,0.10,0.09,0.00,0.09,N/A,N/A,N/A,0.10,0.10,0.05,N/A,N/A,0.06
0.17,0.30,0.03,0.27,1,0.03,0.19,0.01,0.03,0.15,0.02,0.00,N/A,0.23,0.16,0.20,0.11,0.43,0.06,N/A,0.11,-0.01,0.11,0.37,0.02,0.15,0.37,0.11,0.15,0.15,0.08,0.08,0.45,0.17,0.15,0.09,0.04,0.20,0.12,0.04,0.21,0.02,0.01,N/A,N/A,N/A,0.08,0.14,0.08,N/A,N/A,0.12
0.04,0.05,-0.03,0.02,0.03,1,0.01,-0.09,-0.06,0.23,-0.03,0.00,N/A,0.08,0.06,0.06,0.04,0.05,-0.04,N/A,0.06,-0.00,-0.01,0.02,0.01,0.04,0.20,0.00,0.03,0.04,0.03,0.04,0.03,0.01,0.04,0.01,0.06,-0.00,-0.01,0.03,0.00,0.14,0.00,N/A,N/A,N/A,0.02,0.12,0.00,N/A,N/A,0.02
0.14,0.21,0.01,0.01,0.19,0.01,1,0.03,0.16,0.20,0.03,0.13,N/A,0.22,0.18,0.32,0.07,0.13,0.07,N/A,0.02,-0.01,0.08,0.06,0.16,0.16,0.26,0.31,0.15,0.12,0.09,0.10,0.25,0.29,0.11,0.07,0.07,0.12,0.10,0.07,0.10,0.07,0.09,N/A,N/A,N/A,0.04,0.05,0.09,N/A,N/A,0.16
0.09,0.04,-0.06,0.02,0.01,-0.09,0.03,1,0.27,-0.02,0.02,0.00,N/A,0.00,0.04,0.02,-0.05,-0.01,-0.04,N/A,0.06,0.04,0.04,-0.03,-0.01,-0.03,0.01,0.26,0.03,0.10,-0.04,0.06,0.00,-0.01,-0.04,0.05,0.02,0.13,0.02,0.00,-0.04,0.06,0.04,N/A,N/A,N/A,-0.02,-0.05,0.58,N/A,N/A,0.04
0.26,0.18,0.08,0.09,0.03,-0.06,0.16,0.27,1,0.25,-0.01,0.01,N/A,0.23,0.24,0.30,0.07,0.12,0.09,N/A,0.03,0.03,0.19,0.05,0.06,0.10,0.07,0.14,0.08,0.14,0.01,0.17,0.25,0.23,0.15,0.20,0.30,0.14,0.16,0.11,0.06,0.13,0.12,N/A,N/A,N/A,0.03,-0.01,0.15,N/A,N/A,0.41
0.37,0.24,0.18,0.14,0.15,0.23,0.20,-0.02,0.25,1,0.02,0.01,N/A,0.41,0.41,0.35,0.10,0.21,0.25,N/A,0.13,-0.00,0.22,0.09,0.02,0.15,0.17,0.17,0.12,0.27,0.07,0.30,0.21,0.33,0.09,0.18,0.40,0.04,0.15,0.08,0.27,0.17,0.08,N/A,N/A,N/A,0.08,0.08,0.03,N/A,N/A,0.36
0.07,0.03,0.08,-0.01,0.02,-0.03,0.03,0.02,-0.01,0.02,1,-0.01,N/A,0.00,0.03,-0.01,0.02,0.04,-0.04,N/A,0.03,0.00,0.03,-0.00,-0.02,0.01,-0.00,0.03,0.00,0.05,0.02,0.01,0.06,0.06,0.00,0.03,-0.00,-0.03,0.01,0.02,0.04,0.04,-0.00,N/A,N/A,N/A,0.07,0.01,0.01,N/A,N/A,0.02
0.02,0.01,0.02,0.01,0.00,0.00,0.13,0.00,0.01,0.01,-0.01,1,N/A,0.00,0.01,0.07,-0.00,0.00,0.01,N/A,-0.01,-0.01,-0.00,0.00,-0.01,0.02,0.00,0.04,0.29,0.01,-0.00,-0.00,0.07,0.02,0.02,-0.01,0.03,-0.01,0.02,0.01,0.03,-0.00,0.01,N/A,N/A,N/A,0.01,0.00,0.03,N/A,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.54,0.33,0.25,0.15,0.23,0.08,0.22,0.00,0.23,0.41,0.00,0.00,N/A,1,0.60,0.62,0.24,0.29,0.17,N/A,0.09,0.08,0.33,0.13,0.19,0.26,0.21,0.19,0.10,0.39,0.18,0.34,0.27,0.35,0.21,0.27,0.30,0.08,0.11,0.05,0.26,0.06,0.15,N/A,N/A,N/A,0.16,0.24,0.09,N/A,N/A,0.50
0.63,0.29,0.23,0.17,0.16,0.06,0.18,0.04,0.24,0.41,0.03,0.01,N/A,0.60,1,0.62,0.15,0.30,0.09,N/A,0.10,0.02,0.29,0.09,0.14,0.20,0.18,0.17,0.01,0.45,0.21,0.26,0.20,0.32,0.13,0.27,0.42,0.08,0.10,0.06,0.33,0.10,0.01,N/A,N/A,N/A,0.09,0.21,0.11,N/A,N/A,0.48
0.59,0.51,0.24,0.15,0.20,0.06,0.32,0.02,0.30,0.35,-0.01,0.07,N/A,0.62,0.62,1,0.24,0.37,0.11,N/A,0.06,0.11,0.23,0.12,0.04,0.37,0.21,0.18,0.09,0.34,0.15,0.28,0.37,0.57,0.15,0.22,0.30,0.11,0.10,0.04,0.28,0.05,0.06,N/A,N/A,N/A,0.10,0.22,0.11,N/A,N/A,0.51
