1,0.27,0.20,0.50,0.10,0.23,0.04,0.27,0.43,0.07,0.09,0.18
0.27,1,0.20,0.35,0.13,0.15,0.07,0.15,0.36,0.18,0.04,0.18
0.20,0.20,1,0.35,0.09,0.11,0.04,0.17,0.24,0.15,0.09,0.13
0.50,0.35,0.35,1,0.26,0.38,0.09,0.25,0.52,0.17,0.10,0.24
0.10,0.13,0.09,0.26,1,0.27,0.41,0.17,0.10,0.16,0.07,0.30
0.23,0.15,0.11,0.38,0.27,1,0.30,0.48,0.20,0.10,0.11,0.30
0.04,0.07,0.04,0.09,0.41,0.30,1,0.17,0.11,0.16,0.05,0.30
0.27,0.15,0.17,0.25,0.17,0.48,0.17,1,0.13,0.05,0.16,0.27
0.43,0.36,0.24,0.52,0.10,0.20,0.11,0.13,1,0.09,0.08,0.21
0.07,0.18,0.15,0.17,0.16,0.10,0.16,0.05,0.09,1,-0.01,0.11
0.09,0.04,0.09,0.10,0.07,0.11,0.05,0.16,0.08,-0.01,1,0.14
0.18,0.18,0.13,0.24,0.30,0.30,0.30,0.27,0.21,0.11,0.14,1
