1,0.26,0.24,0.48,0.38,0.32,0.65,0.39,0.61,0.16,0.17,0.49,0.13,N/A,N/A,0.63,0.20,0.09,0.24,0.21,N/A,N/A,0.08,N/A,0.09
0.26,1,0.10,0.15,0.09,0.08,0.12,0.12,0.19,0.03,-0.00,0.12,-0.01,N/A,N/A,0.25,0.07,0.00,0.06,0.02,N/A,N/A,0.04,N/A,-0.00
0.24,0.10,1,0.12,0.30,0.06,0.32,0.04,0.16,0.04,0.06,0.22,0.12,N/A,N/A,0.36,0.12,-0.01,0.01,0.10,N/A,N/A,0.07,N/A,0.04
0.48,0.15,0.12,1,0.11,0.25,0.30,0.14,0.61,0.05,0.10,0.27,0.01,N/A,N/A,0.41,0.00,0.01,0.23,0.07,N/A,N/A,0.11,N/A,-0.06
0.38,0.09,0.30,0.11,1,0.13,0.41,0.05,0.27,0.16,0.06,0.37,0.14,N/A,N/A,0.44,0.26,0.13,0.23,0.27,N/A,N/A,0.12,N/A,0.11
0.32,0.08,0.06,0.25,0.13,1,0.32,0.05,0.23,0.21,-0.03,0.25,0.04,N/A,N/A,0.21,0.12,0.02,0.06,0.08,N/A,N/A,0.04,N/A,0.11
0.65,0.12,0.32,0.30,0.41,0.32,1,0.24,0.39,0.12,0.07,0.39,0.13,N/A,N/A,0.47,0.24,0.05,0.15,0.19,N/A,N/A,0.11,N/A,0.09
0.39,0.12,0.04,0.14,0.05,0.05,0.24,1,0.20,0.02,-0.00,0.20,0.03,N/A,N/A,0.17,0.03,0.09,0.01,0.09,N/A,N/A,-0.00,N/A,0.03
0.61,0.19,0.16,0.61,0.27,0.23,0.39,0.20,1,0.11,0.13,0.35,0.01,N/A,N/A,0.50,0.08,0.07,0.17,0.12,N/A,N/A,0.11,N/A,0.04
0.16,0.03,0.04,0.05,0.16,0.21,0.12,0.02,0.11,1,-0.01,0.16,0.06,N/A,N/A,0.15,0.13,0.01,0.03,0.12,N/A,N/A,-0.01,N/A,0.04
0.17,-0.00,0.06,0.10,0.06,-0.03,0.07,-0.00,0.13,-0.01,1,0.10,-0.02,N/A,N/A,0.08,0.03,0.00,-0.02,0.00,N/A,N/A,0.03,N/A,0.05
0.49,0.12,0.22,0.27,0.37,0.25,0.39,0.20,0.35,0.16,0.10,1,0.10,N/A,N/A,0.41,0.12,0.05,0.22,0.21,N/A,N/A,0.05,N/A,0.03
0.13,-0.01,0.12,0.01,0.14,0.04,0.13,0.03,0.01,0.06,-0.02,0.10,1,N/A,N/A,0.17,0.27,0.00,-0.02,0.26,N/A,N/A,0.03,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.63,0.25,0.36,0.41,0.44,0.21,0.47,0.17,0.50,0.15,0.08,0.41,0.17,N/A,N/A,1,0.18,0.06,0.15,0.19,N/A,N/A,0.08,N/A,0.11
0.20,0.07,0.12,0.00,0.26,0.12,0.24,0.03,0.08,0.13,0.03,0.12,0.27,N/A,N/A,0.18,1,0.00,0.04,0.31,N/A,N/A,0.18,N/A,0.08
0.09,0.00,-0.01,0.01,0.13,0.02,0.05,0.09,0.07,0.01,0.00,0.05,0.00,N/A,N/A,0.06,0.00,1,-0.03,0.03,N/A,N/A,0.01,N/A,-0.02
0.24,0.06,0.01,0.23,0.23,0.06,0.15,0.01,0.17,0.03,-0.02,0.22,-0.02,N/A,N/A,0.15,0.04,-0.03,1,0.07,N/A,N/A,0.04,N/A,0.00
0.21,0.02,0.10,0.07,0.27,0.08,0.19,0.09,0.12,0.12,0.00,0.21,0.26,N/A,N/A,0.19,0.31,0.03,0.07,1,N/A,N/A,0.14,N/A,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.04,0.07,0.11,0.12,0.04,0.11,-0.00,0.11,-0.01,0.03,0.05,0.03,N/A,N/A,0.08,0.18,0.01,0.04,0.14,N/A,N/A,1,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,-0.00,0.04,-0.06,0.11,0.11,0.09,0.03,0.04,0.04,0.05,0.03,0.08,N/A,N/A,0.11,0.08,-0.02,0.00,-0.00,N/A,N/A,0.06,N/A,1
