1,0.75,0.40,0.01,0.46,0.04,0.02,0.02,0.21,0.15,0.05,0.47,0.17
0.75,1,0.39,0.03,0.60,0.09,0.09,0.08,0.23,0.10,0.06,0.51,0.24
0.40,0.39,1,0.06,0.32,0.18,0.22,0.12,0.09,0.23,0.15,0.32,0.16
0.01,0.03,0.06,1,0.05,-0.04,-0.01,0.24,0.02,-0.00,0.06,0.06,-0.06
0.46,0.60,0.32,0.05,1,0.04,0.09,0.10,0.18,0.02,0.02,0.30,0.32
0.04,0.09,0.18,-0.04,0.04,1,-0.00,-0.02,0.06,0.04,0.02,0.07,0.14
0.02,0.09,0.22,-0.01,0.09,-0.00,1,0.20,0.02,0.02,0.19,0.18,0.03
0.02,0.08,0.12,0.24,0.10,-0.02,0.20,1,0.03,0.02,0.05,0.18,0.02
0.21,0.23,0.09,0.02,0.18,0.06,0.02,0.03,1,0.01,0.02,0.10,0.05
0.15,0.10,0.23,-0.00,0.02,0.04,0.02,0.02,0.01,1,0.07,0.01,0.08
0.05,0.06,0.15,0.06,0.02,0.02,0.19,0.05,0.02,0.07,1,0.02,0.11
0.47,0.51,0.32,0.06,0.30,0.07,0.18,0.18,0.10,0.01,0.02,1,0.06
0.17,0.24,0.16,-0.06,0.32,0.14,0.03,0.02,0.05,0.08,0.11,0.06,1
