1,0.42,0.45,0.21,0.24,0.23,0.47,0.08,0.50,0.19
0.42,1,0.94,0.46,0.56,0.46,0.82,0.09,0.94,0.26
0.45,0.94,1,0.44,0.55,0.42,0.83,0.11,0.92,0.28
0.21,0.46,0.44,1,0.72,0.42,0.49,0.09,0.51,0.16
0.24,0.56,0.55,0.72,1,0.45,0.52,0.13,0.57,0.17
0.23,0.46,0.42,0.42,0.45,1,0.49,0.05,0.47,0.21
0.47,0.82,0.83,0.49,0.52,0.49,1,0.13,0.86,0.24
0.08,0.09,0.11,0.09,0.13,0.05,0.13,1,0.12,0.02
0.50,0.94,0.92,0.51,0.57,0.47,0.86,0.12,1,0.28
0.19,0.26,0.28,0.16,0.17,0.21,0.24,0.02,0.28,1
