1,0.23,0.39,0.25,0.32,0.50,0.19,0.43,0.29,0.50,0.21,0.48,0.54,0.31
0.23,1,0.11,0.05,0.09,0.25,0.12,0.11,0.05,0.06,0.07,0.23,0.25,0.08
0.39,0.11,1,0.08,0.12,0.21,0.11,0.46,0.27,0.34,0.10,0.34,0.34,0.13
0.25,0.05,0.08,1,0.28,0.24,0.16,0.18,0.07,0.19,0.10,0.17,0.29,0.23
0.32,0.09,0.12,0.28,1,0.43,0.31,0.11,0.03,0.26,0.05,0.17,0.37,0.22
0.50,0.25,0.21,0.24,0.43,1,0.35,0.25,0.10,0.33,0.08,0.36,0.65,0.40
0.19,0.12,0.11,0.16,0.31,0.35,1,0.18,0.08,0.16,0.05,0.10,0.44,0.17
0.43,0.11,0.46,0.18,0.11,0.25,0.18,1,0.48,0.40,0.33,0.29,0.39,0.17
0.29,0.05,0.27,0.07,0.03,0.10,0.08,0.48,1,0.23,0.04,0.18,0.16,0.10
0.50,0.06,0.34,0.19,0.26,0.33,0.16,0.40,0.23,1,0.17,0.25,0.39,0.18
0.21,0.07,0.10,0.10,0.05,0.08,0.05,0.33,0.04,0.17,1,0.13,0.08,0.02
0.48,0.23,0.34,0.17,0.17,0.36,0.10,0.29,0.18,0.25,0.13,1,0.37,0.10
0.54,0.25,0.34,0.29,0.37,0.65,0.44,0.39,0.16,0.39,0.08,0.37,1,0.34
0.31,0.08,0.13,0.23,0.22,0.40,0.17,0.17,0.10,0.18,0.02,0.10,0.34,1
