1,N/A,N/A,0.15,0.08,0.09,0.19,0.19,-0.00,0.07,0.08,N/A,-0.02,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,N/A,N/A,1,0.18,0.16,0.14,0.04,-0.02,0.12,0.07,N/A,0.02,0.06
0.08,N/A,N/A,0.18,1,0.04,0.19,0.07,0.03,0.19,0.03,N/A,0.06,-0.01
0.09,N/A,N/A,0.16,0.04,1,-0.02,0.03,0.02,0.15,0.15,N/A,0.12,0.31
0.19,N/A,N/A,0.14,0.19,-0.02,1,0.01,-0.04,0.07,0.05,N/A,0.00,0.07
0.19,N/A,N/A,0.04,0.07,0.03,0.01,1,-0.04,0.13,0.01,N/A,-0.03,-0.01
-0.00,N/A,N/A,-0.02,0.03,0.02,-0.04,-0.04,1,0.01,0.06,N/A,0.07,-0.07
0.07,N/A,N/A,0.12,0.19,0.15,0.07,0.13,0.01,1,0.01,N/A,0.05,0.03
0.08,N/A,N/A,0.07,0.03,0.15,0.05,0.01,0.06,0.01,1,N/A,-0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,N/A,0.02,0.06,0.12,0.00,-0.03,0.07,0.05,-0.05,N/A,1,-0.01
0.03,N/A,N/A,0.06,-0.01,0.31,0.07,-0.01,-0.07,0.03,0.03,N/A,-0.01,1
