1,0.04,-0.03,0.10,-0.01,0.00,0.10,0.02,N/A,0.01,0.05,N/A,N/A,-0.02,0.02,N/A,N/A,0.06
0.04,1,0.02,0.01,0.04,0.09,0.06,-0.01,N/A,0.00,-0.02,N/A,N/A,-0.04,0.04,N/A,N/A,0.03
-0.03,0.02,1,0.15,0.01,0.21,0.03,0.27,N/A,0.02,0.08,N/A,N/A,0.02,-0.01,N/A,N/A,-0.01
0.10,0.01,0.15,1,-0.05,0.19,-0.00,0.03,N/A,0.10,0.06,N/A,N/A,0.03,0.04,N/A,N/A,0.05
-0.01,0.04,0.01,-0.05,1,0.00,-0.00,-0.04,N/A,-0.03,-0.04,N/A,N/A,0.09,0.01,N/A,N/A,0.01
0.00,0.09,0.21,0.19,0.00,1,0.03,0.05,N/A,0.11,-0.01,N/A,N/A,-0.01,0.02,N/A,N/A,0.08
0.10,0.06,0.03,-0.00,-0.00,0.03,1,0.05,N/A,-0.00,0.04,N/A,N/A,-0.06,0.00,N/A,N/A,0.02
0.02,-0.01,0.27,0.03,-0.04,0.05,0.05,1,N/A,-0.02,-0.01,N/A,N/A,-0.07,0.24,N/A,N/A,-0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.00,0.02,0.10,-0.03,0.11,-0.00,-0.02,N/A,1,0.05,N/A,N/A,0.01,0.05,N/A,N/A,0.14
0.05,-0.02,0.08,0.06,-0.04,-0.01,0.04,-0.01,N/A,0.05,1,N/A,N/A,-0.03,0.12,N/A,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,-0.04,0.02,0.03,0.09,-0.01,-0.06,-0.07,N/A,0.01,-0.03,N/A,N/A,1,0.03,N/A,N/A,-0.04
0.02,0.04,-0.01,0.04,0.01,0.02,0.00,0.24,N/A,0.05,0.12,N/A,N/A,0.03,1,N/A,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.03,-0.01,0.05,0.01,0.08,0.02,-0.06,N/A,0.14,-0.02,N/A,N/A,-0.04,-0.02,N/A,N/A,1
