N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.03,0.13,0.32,0.05
N/A,-0.03,1,0.05,-0.00,-0.08
N/A,0.13,0.05,1,0.17,0.05
N/A,0.32,-0.00,0.17,1,0.08
N/A,0.05,-0.08,0.05,0.08,1
