1,N/A,0.21,0.07,0.02,-0.04,-0.02,0.00,0.02,0.11,N/A,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,N/A,1,-0.01,0.00,-0.03,0.02,0.08,0.10,0.05,N/A,0.07
0.07,N/A,-0.01,1,0.01,0.02,0.01,0.14,-0.05,0.54,N/A,0.69
0.02,N/A,0.00,0.01,1,0.11,0.03,0.01,0.11,0.06,N/A,-0.02
-0.04,N/A,-0.03,0.02,0.11,1,0.05,0.12,0.06,0.10,N/A,-0.01
-0.02,N/A,0.02,0.01,0.03,0.05,1,-0.00,0.08,0.03,N/A,0.07
0.00,N/A,0.08,0.14,0.01,0.12,-0.00,1,0.04,0.15,N/A,0.11
0.02,N/A,0.10,-0.05,0.11,0.06,0.08,0.04,1,0.09,N/A,-0.02
0.11,N/A,0.05,0.54,0.06,0.10,0.03,0.15,0.09,1,N/A,0.61
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,N/A,0.07,0.69,-0.02,-0.01,0.07,0.11,-0.02,0.61,N/A,1
