1,0.04,0.08,0.04,0.10,0.09,0.06,-0.00,0.03,0.05,N/A,0.03
0.04,1,0.20,0.08,0.08,0.15,0.07,0.23,0.40,-0.01,N/A,0.25
0.08,0.20,1,0.01,0.04,0.16,-0.01,0.19,0.24,0.01,N/A,0.06
0.04,0.08,0.01,1,0.00,0.02,0.05,0.05,0.09,-0.02,N/A,0.02
0.10,0.08,0.04,0.00,1,0.04,0.02,0.06,0.05,0.11,N/A,0.03
0.09,0.15,0.16,0.02,0.04,1,0.01,0.01,0.11,-0.01,N/A,0.08
0.06,0.07,-0.01,0.05,0.02,0.01,1,0.09,0.05,0.04,N/A,0.03
-0.00,0.23,0.19,0.05,0.06,0.01,0.09,1,0.12,0.02,N/A,0.22
0.03,0.40,0.24,0.09,0.05,0.11,0.05,0.12,1,0.01,N/A,0.15
0.05,-0.01,0.01,-0.02,0.11,-0.01,0.04,0.02,0.01,1,N/A,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.25,0.06,0.02,0.03,0.08,0.03,0.22,0.15,-0.04,N/A,1
