-0.03,N/A,0.04,0.01,0.02,0.01,N/A,0.01,0.04,N/A,0.09,-0.04,0.03,0.07,0.01,1,N/A,0.02,0.12,0.05,0.01,0.04,-0.05,0.03,N/A,0.13,0.10,N/A,0.02,-0.00,0.22,0.09,N/A,0.01,-0.01,0.49,0.08,0.16,0.09,0.00,N/A,0.09,N/A,0.02,-0.01,0.00,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,-0.02,0.07,0.01,0.02,N/A,-0.02,-0.01,N/A,0.03,-0.02,-0.03,0.02,-0.01,0.02,N/A,1,0.06,0.00,0.01,-0.07,0.04,-0.04,N/A,0.07,0.02,N/A,-0.02,0.01,0.12,0.04,N/A,-0.02,0.04,-0.02,0.13,0.03,0.04,0.06,N/A,0.06,N/A,-0.02,-0.03,0.05,0.01
0.02,N/A,-0.01,0.06,-0.05,-0.04,N/A,0.11,0.07,N/A,0.43,0.04,0.04,0.05,0.00,0.12,N/A,0.06,1,0.02,0.02,0.00,0.00,0.09,N/A,0.13,0.25,N/A,0.07,0.06,0.26,0.03,N/A,0.04,-0.02,0.07,0.02,-0.01,0.02,0.05,N/A,0.03,N/A,0.10,0.09,-0.02,0.01
-0.04,N/A,0.04,-0.02,0.08,-0.00,N/A,-0.02,0.03,N/A,0.10,-0.07,0.01,0.05,0.00,0.05,N/A,0.00,0.02,1,0.05,0.05,-0.02,0.09,N/A,0.11,0.01,N/A,0.03,0.04,0.06,0.09,N/A,-0.05,-0.07,0.02,0.04,0.04,0.08,-0.02,N/A,0.09,N/A,-0.01,-0.13,0.05,-0.00
0.03,N/A,0.09,0.01,0.24,-0.03,N/A,0.11,-0.00,N/A,0.02,0.08,0.06,0.03,0.07,0.01,N/A,0.01,0.02,0.05,1,0.07,0.01,-0.02,N/A,0.12,0.08,N/A,0.16,0.01,0.04,0.14,N/A,-0.01,0.07,0.01,0.03,0.07,0.29,0.01,N/A,-0.06,N/A,0.02,-0.04,0.05,-0.00
0.02,N/A,0.09,0.05,-0.01,0.07,N/A,0.01,-0.03,N/A,-0.04,-0.06,0.08,0.00,0.02,0.04,N/A,-0.07,0.00,0.05,0.07,1,-0.06,-0.01,N/A,0.04,-0.07,N/A,0.04,-0.05,0.06,0.01,N/A,0.01,-0.01,-0.01,0.04,0.16,0.04,0.06,N/A,0.07,N/A,0.00,0.00,-0.00,0.01
0.08,N/A,0.05,0.30,-0.04,0.03,N/A,0.00,-0.02,N/A,0.03,-0.02,0.04,0.27,0.02,-0.05,N/A,0.04,0.00,-0.02,0.01,-0.06,1,-0.04,N/A,0.26,0.05,N/A,0.04,0.02,0.15,0.07,N/A,0.01,0.03,0.03,0.13,0.13,0.06,0.30,N/A,0.04,N/A,0.02,0.10,0.06,0.60
0.05,N/A,0.01,0.12,-0.01,-0.01,N/A,0.03,-0.04,N/A,0.09,-0.01,0.11,0.00,-0.02,0.03,N/A,-0.04,0.09,0.09,-0.02,-0.01,-0.04,1,N/A,0.13,0.05,N/A,-0.01,0.02,0.06,0.05,N/A,-0.00,-0.02,0.04,0.07,0.11,0.03,0.13,N/A,0.05,N/A,0.00,0.03,-0.02,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,N/A,0.23,0.36,0.07,0.07,N/A,0.13,0.06,N/A,0.08,0.05,0.28,0.17,0.24,0.13,N/A,0.07,0.13,0.11,0.12,0.04,0.26,0.13,N/A,1,0.06,N/A,0.11,0.04,0.40,0.22,N/A,0.12,0.15,0.18,0.45,0.39,0.39,0.37,N/A,0.06,N/A,0.03,0.21,0.06,0.03
0.00,N/A,0.04,0.10,0.00,-0.06,N/A,0.01,0.01,N/A,0.73,0.06,0.05,0.02,-0.01,0.10,N/A,0.02,0.25,0.01,0.08,-0.07,0.05,0.05,N/A,0.06,1,N/A,0.12,-0.04,0.10,0.02,N/A,0.03,-0.00,0.02,0.10,-0.02,0.13,0.08,N/A,-0.01,N/A,0.03,-0.04,-0.05,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,0.07,0.06,-0.02,0.06,N/A,0.05,0.07,N/A,0.14,0.12,0.05,0.09,0.01,0.02,N/A,-0.02,0.07,0.03,0.16,0.04,0.04,-0.01,N/A,0.11,0.12,N/A,1,-0.04,0.03,-0.01,N/A,0.12,-0.01,0.05,0.06,0.06,0.17,0.03,N/A,-0.08,N/A,0.63,-0.08,0.08,0.00
0.00,N/A,0.00,-0.01,-0.03,-0.02,N/A,0.13,0.46,N/A,-0.00,0.09,-0.04,0.01,0.16,-0.00,N/A,0.01,0.06,0.04,0.01,-0.05,0.02,0.02,N/A,0.04,-0.04,N/A,-0.04,1,0.01,0.02,N/A,-0.02,0.12,0.12,0.01,0.01,-0.01,-0.01,N/A,-0.03,N/A,0.01,0.06,-0.03,-0.01
-0.02,N/A,-0.06,0.20,-0.03,-0.05,N/A,0.10,0.13,N/A,0.09,0.04,0.09,0.04,0.12,0.22,N/A,0.12,0.26,0.06,0.04,0.06,0.15,0.06,N/A,0.40,0.10,N/A,0.03,0.01,1,0.12,N/A,0.14,0.04,0.09,0.38,0.19,0.26,0.20,N/A,0.03,N/A,0.01,0.13,0.04,0.00
0.03,N/A,0.08,0.05,0.08,-0.05,N/A,0.08,0.02,N/A,0.05,0.03,0.07,0.09,0.03,0.09,N/A,0.04,0.03,0.09,0.14,0.01,0.07,0.05,N/A,0.22,0.02,N/A,-0.01,0.02,0.12,1,N/A,-0.02,0.07,0.02,0.10,0.12,0.12,0.06,N/A,-0.02,N/A,-0.01,0.01,-0.02,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,-0.05,-0.02,0.03,0.04,N/A,-0.00,0.66,N/A,0.06,0.01,0.03,0.00,-0.01,0.01,N/A,-0.02,0.04,-0.05,-0.01,0.01,0.01,-0.00,N/A,0.12,0.03,N/A,0.12,-0.02,0.14,-0.02,N/A,1,-0.02,-0.00,-0.01,0.08,0.01,-0.01,N/A,0.00,N/A,0.04,0.25,-0.01,-0.01
-0.00,N/A,0.14,0.05,0.02,0.07,N/A,0.01,0.04,N/A,-0.05,0.04,0.02,0.04,0.10,-0.01,N/A,0.04,-0.02,-0.07,0.07,-0.01,0.03,-0.02,N/A,0.15,-0.00,N/A,-0.01,0.12,0.04,0.07,N/A,-0.02,1,0.03,0.12,0.20,0.07,0.04,N/A,0.02,N/A,-0.01,0.12,0.00,-0.02
0.07,N/A,0.06,0.10,0.01,0.12,N/A,0.04,0.08,N/A,0.01,0.02,0.03,0.07,0.08,0.49,N/A,-0.02,0.07,0.02,0.01,-0.01,0.03,0.04,N/A,0.18,0.02,N/A,0.05,0.12,0.09,0.02,N/A,-0.00,0.03,1,0.07,0.12,0.01,0.09,N/A,0.02,N/A,-0.01,0.03,0.02,0.02
0.05,N/A,0.04,0.21,0.04,0.04,N/A,0.07,-0.03,N/A,0.08,-0.03,0.17,0.07,0.13,0.08,N/A,0.13,0.02,0.04,0.03,0.04,0.13,0.07,N/A,0.45,0.10,N/A,0.06,0.01,0.38,0.10,N/A,-0.01,0.12,0.07,1,0.28,0.59,0.22,N/A,0.01,N/A,-0.02,0.04,0.15,0.00
0.06,N/A,0.17,0.15,0.05,0.02,N/A,0.07,0.07,N/A,-0.02,0.00,0.09,0.19,0.14,0.16,N/A,0.03,-0.01,0.04,0.07,0.16,0.13,0.11,N/A,0.39,-0.02,N/A,0.06,0.01,0.19,0.12,N/A,0.08,0.20,0.12,0.28,1,0.15,0.15,N/A,0.04,N/A,-0.03,0.12,0.11,0.06
0.03,N/A,0.07,0.14,0.04,0.02,N/A,0.03,-0.01,N/A,0.08,0.10,0.16,0.08,0.08,0.09,N/A,0.04,0.02,0.08,0.29,0.04,0.06,0.03,N/A,0.39,0.13,N/A,0.17,-0.01,0.26,0.12,N/A,0.01,0.07,0.01,0.59,0.15,1,0.15,N/A,-0.03,N/A,-0.04,0.00,0.07,0.00
0.04,N/A,0.03,0.99,-0.03,0.00,N/A,0.06,-0.02,N/A,0.07,0.00,0.12,0.08,0.04,0.00,N/A,0.06,0.05,-0.02,0.01,0.06,0.30,0.13,N/A,0.37,0.08,N/A,0.03,-0.01,0.20,0.06,N/A,-0.01,0.04,0.09,0.22,0.15,0.15,1,N/A,0.02,N/A,0.01,0.34,0.17,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,0.13,0.02,-0.07,-0.05,N/A,-0.07,0.02,N/A,0.00,-0.01,0.00,0.06,-0.01,0.09,N/A,0.06,0.03,0.09,-0.06,0.07,0.04,0.05,N/A,0.06,-0.01,N/A,-0.08,-0.03,0.03,-0.02,N/A,0.00,0.02,0.02,0.01,0.04,-0.03,0.02,N/A,1,N/A,-0.02,-0.02,0.04,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,N/A,0.10,0.02,0.04,0.06,N/A,0.09,0.03,N/A,0.05,0.13,0.07,0.06,-0.00,0.02,N/A,-0.02,0.10,-0.01,0.02,0.00,0.02,0.00,N/A,0.03,0.03,N/A,0.63,0.01,0.01,-0.01,N/A,0.04,-0.01,-0.01,-0.02,-0.03,-0.04,0.01,N/A,-0.02,N/A,1,-0.02,0.05,0.01
0.04,N/A,0.03,0.32,-0.02,-0.03,N/A,0.06,0.09,N/A,0.02,0.04,0.05,0.07,0.18,-0.01,N/A,-0.03,0.09,-0.13,-0.04,0.00,0.10,0.03,N/A,0.21,-0.04,N/A,-0.08,0.06,0.13,0.01,N/A,0.25,0.12,0.03,0.04,0.12,0.00,0.34,N/A,-0.02,N/A,-0.02,1,0.07,0.01
-0.07,N/A,-0.04,0.14,0.04,-0.03,N/A,0.12,-0.01,N/A,-0.03,0.06,-0.01,0.03,-0.04,0.00,N/A,0.05,-0.02,0.05,0.05,-0.00,0.06,-0.02,N/A,0.06,-0.05,N/A,0.08,-0.03,0.04,-0.02,N/A,-0.01,0.00,0.02,0.15,0.11,0.07,0.17,N/A,0.04,N/A,0.05,0.07,1,-0.01
0.00,N/A,0.01,-0.00,-0.01,-0.00,N/A,-0.00,-0.03,N/A,-0.01,-0.03,-0.01,0.41,-0.01,-0.01,N/A,0.01,0.01,-0.00,-0.00,0.01,0.60,0.02,N/A,0.03,-0.00,N/A,0.00,-0.01,0.00,-0.01,N/A,-0.01,-0.02,0.02,0.00,0.06,0.00,0.00,N/A,-0.01,N/A,0.01,0.01,-0.01,1
