1,0.23,0.07,0.14,0.36,0.46,0.29,0.25,0.21,0.19,0.12
0.23,1,0.14,0.08,0.16,0.33,0.22,0.22,0.24,0.19,0.20
0.07,0.14,1,-0.02,0.07,0.15,0.05,0.15,0.13,0.06,0.20
0.14,0.08,-0.02,1,0.05,0.15,0.13,0.09,0.04,0.15,0.04
0.36,0.16,0.07,0.05,1,0.35,0.14,0.19,0.22,0.14,0.14
0.46,0.33,0.15,0.15,0.35,1,0.45,0.45,0.35,0.46,0.25
0.29,0.22,0.05,0.13,0.14,0.45,1,0.25,0.33,0.23,0.16
0.25,0.22,0.15,0.09,0.19,0.45,0.25,1,0.16,0.24,0.21
0.21,0.24,0.13,0.04,0.22,0.35,0.33,0.16,1,0.08,0.13
0.19,0.19,0.06,0.15,0.14,0.46,0.23,0.24,0.08,1,0.19
0.12,0.20,0.20,0.04,0.14,0.25,0.16,0.21,0.13,0.19,1
