1,-0.01,0.02,0.04,-0.01,0.05,0.18,0.12,0.04,0.04,0.05,0.20,0.08,0.07,0.16,0.24,N/A,N/A,0.04,0.02,0.07,N/A,N/A,0.13,0.13,0.17,0.25,0.28,N/A,0.03
-0.01,1,0.02,0.11,-0.06,0.03,0.07,0.02,-0.01,0.07,0.07,0.09,0.03,0.06,0.07,0.14,N/A,N/A,-0.01,0.05,0.00,N/A,N/A,0.08,0.10,-0.15,0.10,0.03,N/A,0.10
0.02,0.02,1,0.06,0.02,0.16,0.13,0.15,0.09,0.01,0.03,0.15,-0.00,0.05,0.07,0.24,N/A,N/A,0.16,0.00,0.01,N/A,N/A,0.18,0.18,-0.02,0.19,0.00,N/A,0.14
0.04,0.11,0.06,1,0.06,0.08,0.10,0.02,0.04,0.04,0.04,0.14,0.14,0.08,0.18,0.26,N/A,N/A,0.08,0.27,0.11,N/A,N/A,0.24,0.26,0.03,0.17,0.10,N/A,0.11
-0.01,-0.06,0.02,0.06,1,0.13,0.08,-0.02,-0.01,0.01,-0.07,0.12,0.21,0.15,0.05,0.11,N/A,N/A,0.00,0.10,-0.00,N/A,N/A,0.06,0.15,-0.02,0.14,-0.05,N/A,0.03
0.05,0.03,0.16,0.08,0.13,1,0.15,0.10,0.03,0.05,0.22,0.20,0.07,0.12,0.13,0.25,N/A,N/A,0.12,0.14,0.10,N/A,N/A,0.16,0.30,-0.01,0.22,0.10,N/A,0.38
0.18,0.07,0.13,0.10,0.08,0.15,1,0.18,0.20,0.12,0.13,0.91,0.12,0.21,0.24,0.40,N/A,N/A,0.25,0.11,0.21,N/A,N/A,0.20,0.42,0.12,0.83,0.11,N/A,0.16
0.12,0.02,0.15,0.02,-0.02,0.10,0.18,1,0.17,-0.02,0.15,0.25,0.08,0.09,0.09,0.23,N/A,N/A,0.16,0.11,0.07,N/A,N/A,0.13,0.36,0.12,0.29,0.13,N/A,0.07
0.04,-0.01,0.09,0.04,-0.01,0.03,0.20,0.17,1,0.27,0.06,0.21,0.08,0.06,0.05,0.20,N/A,N/A,0.30,0.07,-0.06,N/A,N/A,0.16,0.14,0.31,0.22,0.02,N/A,0.12
0.04,0.07,0.01,0.04,0.01,0.05,0.12,-0.02,0.27,1,0.05,0.18,0.02,-0.02,0.04,0.11,N/A,N/A,0.08,0.01,0.06,N/A,N/A,0.10,0.12,0.06,0.16,0.07,N/A,0.05
