1,0.09,0.17,-0.00,N/A,0.22,0.08,0.16,0.19,0.06,0.19,N/A,0.17,0.17,0.03,0.21,0.10,0.14,-0.02
0.09,1,0.07,0.01,N/A,0.20,0.14,0.07,0.12,-0.03,0.18,N/A,0.08,0.24,0.15,0.27,0.06,0.16,0.05
0.17,0.07,1,0.09,N/A,0.53,0.21,0.20,0.33,0.70,0.53,N/A,0.28,0.51,0.13,0.62,0.27,0.49,0.06
-0.00,0.01,0.09,1,N/A,0.11,0.12,0.05,0.07,-0.01,0.15,N/A,0.09,0.12,0.03,0.17,0.04,0.12,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.20,0.53,0.11,N/A,1,0.22,0.30,0.42,0.23,0.66,N/A,0.32,0.54,0.16,0.76,0.31,0.61,0.03
0.08,0.14,0.21,0.12,N/A,0.22,1,-0.01,0.14,0.03,0.26,N/A,0.14,0.18,0.13,0.27,0.10,0.20,0.03
0.16,0.07,0.20,0.05,N/A,0.30,-0.01,1,0.20,0.05,0.34,N/A,0.21,0.23,0.06,0.38,0.14,0.26,-0.03
0.19,0.12,0.33,0.07,N/A,0.42,0.14,0.20,1,0.14,0.46,N/A,0.18,0.37,0.18,0.51,0.18,0.38,0.15
0.06,-0.03,0.70,-0.01,N/A,0.23,0.03,0.05,0.14,1,0.22,N/A,0.19,0.28,0.02,0.25,0.10,0.20,0.02
0.19,0.18,0.53,0.15,N/A,0.66,0.26,0.34,0.46,0.22,1,N/A,0.32,0.53,0.21,0.83,0.24,0.70,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.08,0.28,0.09,N/A,0.32,0.14,0.21,0.18,0.19,0.32,N/A,1,0.22,-0.00,0.34,0.45,0.30,-0.01
0.17,0.24,0.51,0.12,N/A,0.54,0.18,0.23,0.37,0.28,0.53,N/A,0.22,1,0.33,0.63,0.23,0.51,0.10
0.03,0.15,0.13,0.03,N/A,0.16,0.13,0.06,0.18,0.02,0.21,N/A,-0.00,0.33,1,0.25,0.05,0.14,0.00
0.21,0.27,0.62,0.17,N/A,0.76,0.27,0.38,0.51,0.25,0.83,N/A,0.34,0.63,0.25,1,0.33,0.80,0.13
0.10,0.06,0.27,0.04,N/A,0.31,0.10,0.14,0.18,0.10,0.24,N/A,0.45,0.23,0.05,0.33,1,0.24,0.06
0.14,0.16,0.49,0.12,N/A,0.61,0.20,0.26,0.38,0.20,0.70,N/A,0.30,0.51,0.14,0.80,0.24,1,0.12
-0.02,0.05,0.06,0.05,N/A,0.03,0.03,-0.03,0.15,0.02,0.07,N/A,-0.01,0.10,0.00,0.13,0.06,0.12,1
