N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,N/A,-0.04,-0.00,0.74,0.00,-0.03,0.05,0.02,0.00,0.00,0.00,0.16,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.04,N/A,N/A,1,-0.05,0.02,0.04,0.01,0.02,0.00,-0.03,-0.03,0.12,0.08,0.08
N/A,-0.00,N/A,N/A,-0.05,1,0.04,0.03,0.09,0.05,0.04,0.03,0.00,0.02,0.15,0.15
N/A,0.74,N/A,N/A,0.02,0.04,1,0.09,0.13,0.11,0.11,0.02,-0.02,0.10,0.19,0.19
N/A,0.00,N/A,N/A,0.04,0.03,0.09,1,0.12,0.11,0.11,0.05,0.01,-0.02,-0.00,-0.00
N/A,-0.03,N/A,N/A,0.01,0.09,0.13,0.12,1,0.28,0.32,0.16,0.11,0.03,0.15,0.15
N/A,0.05,N/A,N/A,0.02,0.05,0.11,0.11,0.28,1,0.28,-0.02,0.04,0.09,0.20,0.20
N/A,0.02,N/A,N/A,0.00,0.04,0.11,0.11,0.32,0.28,1,0.09,0.12,0.10,0.42,0.42
N/A,0.00,N/A,N/A,-0.03,0.03,0.02,0.05,0.16,-0.02,0.09,1,0.01,-0.01,0.05,0.05
N/A,0.00,N/A,N/A,-0.03,0.00,-0.02,0.01,0.11,0.04,0.12,0.01,1,0.02,0.01,0.01
N/A,0.00,N/A,N/A,0.12,0.02,0.10,-0.02,0.03,0.09,0.10,-0.01,0.02,1,0.11,0.11
N/A,0.16,N/A,N/A,0.08,0.15,0.19,-0.00,0.15,0.20,0.42,0.05,0.01,0.11,1,1.00
N/A,0.16,N/A,N/A,0.08,0.15,0.19,-0.00,0.15,0.20,0.42,0.05,0.01,0.11,1.00,1
