1,0.70,0.81,0.23,0.14,0.70,0.58,0.97,0.85,0.72,0.60,0.86
0.70,1,0.65,0.27,0.15,1.00,0.18,0.61,0.85,0.97,0.18,0.79
0.81,0.65,1,0.19,0.14,0.65,0.51,0.78,0.78,0.63,0.52,0.75
0.23,0.27,0.19,1,0.02,0.27,0.07,0.34,0.24,0.27,0.06,0.23
0.14,0.15,0.14,0.02,1,0.15,0.10,0.12,0.15,0.16,0.05,0.13
0.70,1.00,0.65,0.27,0.15,1,0.18,0.61,0.85,0.97,0.18,0.79
0.58,0.18,0.51,0.07,0.10,0.18,1,0.62,0.48,0.19,0.53,0.48
0.97,0.61,0.78,0.34,0.12,0.61,0.62,1,0.79,0.61,0.63,0.80
0.85,0.85,0.78,0.24,0.15,0.85,0.48,0.79,1,0.83,0.46,0.85
0.72,0.97,0.63,0.27,0.16,0.97,0.19,0.61,0.83,1,0.20,0.78
0.60,0.18,0.52,0.06,0.05,0.18,0.53,0.63,0.46,0.20,1,0.48
0.86,0.79,0.75,0.23,0.13,0.79,0.48,0.80,0.85,0.78,0.48,1
