1,0.17,0.06,-0.02,N/A,N/A,-0.01,0.08,-0.04,N/A,0.25,0.27,0.09,N/A,-0.06,N/A,0.26,N/A,N/A,0.21,0.23,N/A,N/A,N/A,N/A,0.27,0.02,N/A,0.07,-0.01,0.26,N/A,0.05,0.20,N/A,N/A,0.80,0.29
0.17,1,0.03,0.06,N/A,N/A,0.16,0.10,-0.01,N/A,0.16,0.17,0.05,N/A,-0.05,N/A,0.12,N/A,N/A,0.08,0.10,N/A,N/A,N/A,N/A,0.14,0.04,N/A,0.05,-0.01,0.13,N/A,-0.01,0.11,N/A,N/A,0.22,0.14
0.06,0.03,1,0.04,N/A,N/A,0.00,0.03,0.10,N/A,0.11,0.11,0.04,N/A,0.04,N/A,0.08,N/A,N/A,0.09,0.03,N/A,N/A,N/A,N/A,0.05,0.01,N/A,0.01,-0.14,0.09,N/A,-0.07,0.07,N/A,N/A,0.11,0.11
-0.02,0.06,0.04,1,N/A,N/A,0.01,0.03,-0.01,N/A,0.07,0.08,-0.01,N/A,-0.10,N/A,0.02,N/A,N/A,0.04,0.01,N/A,N/A,N/A,N/A,0.01,-0.03,N/A,0.02,-0.01,0.10,N/A,-0.04,0.02,N/A,N/A,0.03,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.16,0.00,0.01,N/A,N/A,1,0.19,0.00,N/A,0.05,0.06,-0.01,N/A,-0.03,N/A,0.04,N/A,N/A,0.08,0.02,N/A,N/A,N/A,N/A,0.02,-0.02,N/A,-0.00,0.01,0.05,N/A,0.01,0.01,N/A,N/A,0.03,0.02
0.08,0.10,0.03,0.03,N/A,N/A,0.19,1,-0.04,N/A,0.29,0.31,0.07,N/A,0.04,N/A,0.27,N/A,N/A,0.18,0.25,N/A,N/A,N/A,N/A,0.30,0.20,N/A,0.02,0.00,0.30,N/A,0.09,0.23,N/A,N/A,0.25,0.32
-0.04,-0.01,0.10,-0.01,N/A,N/A,0.00,-0.04,1,N/A,0.08,0.08,0.01,N/A,0.03,N/A,0.03,N/A,N/A,0.02,-0.01,N/A,N/A,N/A,N/A,0.05,0.03,N/A,0.00,-0.07,0.00,N/A,-0.09,0.02,N/A,N/A,0.02,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.16,0.11,0.07,N/A,N/A,0.05,0.29,0.08,N/A,1,0.89,0.10,N/A,0.05,N/A,0.81,N/A,N/A,0.50,0.54,N/A,N/A,N/A,N/A,0.72,0.20,N/A,0.03,0.09,0.81,N/A,0.08,0.54,N/A,N/A,0.71,0.75
0.27,0.17,0.11,0.08,N/A,N/A,0.06,0.31,0.08,N/A,0.89,1,0.17,N/A,0.06,N/A,0.80,N/A,N/A,0.58,0.62,N/A,N/A,N/A,N/A,0.81,0.22,N/A,0.08,0.07,0.83,N/A,0.11,0.63,N/A,N/A,0.79,0.83
0.09,0.05,0.04,-0.01,N/A,N/A,-0.01,0.07,0.01,N/A,0.10,0.17,1,N/A,-0.00,N/A,0.09,N/A,N/A,0.07,0.02,N/A,N/A,N/A,N/A,0.07,0.01,N/A,0.51,-0.04,0.12,N/A,0.05,0.06,N/A,N/A,0.16,0.16
