1,0.21,0.03,N/A,0.27,0.93,0.09,N/A,N/A,N/A,0.23,0.14,0.07,0.13
0.21,1,0.05,N/A,0.05,0.27,0.16,N/A,N/A,N/A,0.16,0.03,0.13,0.10
0.03,0.05,1,N/A,-0.01,0.08,0.06,N/A,N/A,N/A,0.13,0.10,0.09,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.05,-0.01,N/A,1,0.27,0.04,N/A,N/A,N/A,0.16,0.01,-0.03,0.06
0.93,0.27,0.08,N/A,0.27,1,0.19,N/A,N/A,N/A,0.48,0.20,0.17,0.24
0.09,0.16,0.06,N/A,0.04,0.19,1,N/A,N/A,N/A,0.22,0.12,0.03,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.16,0.13,N/A,0.16,0.48,0.22,N/A,N/A,N/A,1,0.20,0.25,0.34
0.14,0.03,0.10,N/A,0.01,0.20,0.12,N/A,N/A,N/A,0.20,1,0.12,-0.01
0.07,0.13,0.09,N/A,-0.03,0.17,0.03,N/A,N/A,N/A,0.25,0.12,1,0.06
0.13,0.10,0.05,N/A,0.06,0.24,0.06,N/A,N/A,N/A,0.34,-0.01,0.06,1
