N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.02,N/A,-0.07,0.04,0.02,-0.01,0.02,N/A,N/A,0.04,0.09
N/A,-0.02,1,N/A,0.00,0.01,-0.02,0.00,0.02,N/A,N/A,0.01,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.07,0.00,N/A,1,-0.00,0.03,-0.00,-0.08,N/A,N/A,0.08,-0.00
N/A,0.04,0.01,N/A,-0.00,1,0.02,-0.03,0.11,N/A,N/A,0.12,0.11
N/A,0.02,-0.02,N/A,0.03,0.02,1,0.01,0.03,N/A,N/A,0.13,0.00
N/A,-0.01,0.00,N/A,-0.00,-0.03,0.01,1,-0.03,N/A,N/A,0.07,0.11
N/A,0.02,0.02,N/A,-0.08,0.11,0.03,-0.03,1,N/A,N/A,0.06,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,0.01,N/A,0.08,0.12,0.13,0.07,0.06,N/A,N/A,1,-0.02
N/A,0.09,0.00,N/A,-0.00,0.11,0.00,0.11,0.13,N/A,N/A,-0.02,1
