N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.01,-0.01,-0.02,-0.00,0.14,0.06,0.02,0.01,0.02,0.10,-0.05,0.09,0.02,0.02,0.16,N/A,-0.00,-0.05,N/A,0.01,0.07,-0.00,-0.01,0.07,0.02,0.08
N/A,-0.01,1,0.00,0.05,-0.00,0.07,0.02,-0.05,-0.05,0.11,0.07,0.01,-0.05,-0.08,0.07,-0.03,N/A,-0.01,-0.05,N/A,0.01,0.06,0.07,0.01,-0.00,0.04,-0.06
N/A,-0.01,0.00,1,0.09,0.03,0.09,0.11,0.02,0.15,0.04,-0.03,0.16,0.01,-0.04,0.19,-0.02,N/A,0.09,0.03,N/A,-0.03,0.08,0.17,0.11,0.25,0.01,0.17
N/A,-0.02,0.05,0.09,1,0.03,0.14,0.05,0.04,0.04,0.03,0.01,0.04,-0.01,0.07,0.09,0.02,N/A,0.08,0.02,N/A,0.05,-0.03,0.14,0.01,0.01,-0.04,0.03
N/A,-0.00,-0.00,0.03,0.03,1,0.09,0.09,0.01,-0.04,-0.02,-0.02,0.07,0.14,0.08,0.05,0.06,N/A,0.02,-0.04,N/A,0.23,-0.00,0.14,0.07,0.07,0.03,0.01
N/A,0.14,0.07,0.09,0.14,0.09,1,0.14,0.03,0.07,0.06,0.05,0.19,0.12,0.06,0.07,0.11,N/A,0.05,-0.04,N/A,0.01,0.12,0.13,0.21,0.23,0.07,0.07
N/A,0.06,0.02,0.11,0.05,0.09,0.14,1,0.04,0.11,0.11,0.04,0.14,0.07,0.17,0.07,-0.04,N/A,0.17,0.03,N/A,0.09,0.02,0.16,0.31,0.11,0.09,0.11
N/A,0.02,-0.05,0.02,0.04,0.01,0.03,0.04,1,0.03,-0.05,-0.04,0.01,0.19,0.13,0.01,0.01,N/A,0.02,-0.01,N/A,-0.00,0.00,0.04,0.01,0.05,0.03,0.02
N/A,0.01,-0.05,0.15,0.04,-0.04,0.07,0.11,0.03,1,0.08,-0.01,0.08,0.03,0.02,0.05,0.10,N/A,0.01,0.15,N/A,0.00,0.11,0.06,0.09,0.08,-0.01,0.08
N/A,0.02,0.11,0.04,0.03,-0.02,0.06,0.11,-0.05,0.08,1,-0.01,0.25,0.11,-0.01,0.03,0.04,N/A,0.02,-0.07,N/A,0.03,0.15,0.05,0.14,0.14,0.08,0.11
N/A,0.10,0.07,-0.03,0.01,-0.02,0.05,0.04,-0.04,-0.01,-0.01,1,0.01,0.00,0.03,0.05,0.08,N/A,0.04,-0.12,N/A,0.07,0.05,0.07,0.00,-0.03,0.04,0.07
N/A,-0.05,0.01,0.16,0.04,0.07,0.19,0.14,0.01,0.08,0.25,0.01,1,0.01,-0.00,0.05,-0.03,N/A,0.04,-0.02,N/A,-0.00,0.07,0.01,0.08,0.15,0.01,0.14
N/A,0.09,-0.05,0.01,-0.01,0.14,0.12,0.07,0.19,0.03,0.11,0.00,0.01,1,-0.05,0.06,0.07,N/A,0.03,-0.03,N/A,0.04,-0.02,0.14,0.04,0.12,0.10,0.08
N/A,0.02,-0.08,-0.04,0.07,0.08,0.06,0.17,0.13,0.02,-0.01,0.03,-0.00,-0.05,1,0.15,0.05,N/A,0.14,-0.03,N/A,0.04,-0.01,0.07,0.17,0.21,0.00,0.05
