1,0.04,0.03,0.04,0.02,0.08,0.08,N/A,-0.06,0.03,0.08
0.04,1,0.35,0.21,0.49,0.28,0.41,N/A,0.07,0.04,0.82
0.03,0.35,1,0.28,0.17,0.07,0.67,N/A,0.10,-0.04,0.36
0.04,0.21,0.28,1,0.09,0.05,0.23,N/A,0.02,0.01,0.25
0.02,0.49,0.17,0.09,1,-0.00,0.15,N/A,0.05,0.04,0.72
0.08,0.28,0.07,0.05,-0.00,1,0.18,N/A,0.16,0.02,0.28
0.08,0.41,0.67,0.23,0.15,0.18,1,N/A,0.14,0.01,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,0.07,0.10,0.02,0.05,0.16,0.14,N/A,1,0.07,0.06
0.03,0.04,-0.04,0.01,0.04,0.02,0.01,N/A,0.07,1,0.05
0.08,0.82,0.36,0.25,0.72,0.28,0.38,N/A,0.06,0.05,1
