1,0.00,-0.09,0.03,0.04,0.03,0.02,0.05,0.02,-0.06,0.03,0.00,0.03,-0.03,-0.07,0.03,N/A,0.04,0.02,0.01,0.01,0.08,N/A,0.00,-0.01,0.04,0.03,N/A,0.04,N/A,-0.01,0.06,0.09,0.04,-0.02,0.00,N/A,0.03,N/A,0.01,0.01,0.08,0.10,0.04,0.03,0.05,0.03,-0.03,0.09,0.00,N/A,-0.12,0.20
0.00,1,0.02,0.29,0.43,0.09,0.21,0.02,0.15,0.10,0.00,0.02,0.04,0.38,0.03,-0.01,N/A,0.19,0.03,0.48,0.00,0.04,N/A,0.17,0.19,-0.00,0.01,N/A,0.12,N/A,-0.01,0.13,0.35,0.30,0.40,0.58,N/A,0.00,N/A,0.05,0.00,0.30,0.29,0.28,0.53,0.20,0.08,0.03,-0.01,0.06,N/A,-0.02,-0.01
-0.09,0.02,1,0.00,0.04,0.12,0.00,0.10,0.01,-0.02,-0.04,-0.00,-0.03,0.03,-0.03,-0.02,N/A,-0.00,0.03,-0.00,0.02,0.02,N/A,-0.01,0.01,0.04,-0.02,N/A,-0.04,N/A,0.00,-0.00,0.04,0.01,0.03,-0.04,N/A,-0.04,N/A,-0.03,0.02,0.03,0.02,-0.03,-0.01,0.01,0.01,-0.02,0.01,-0.01,N/A,0.05,-0.03
0.03,0.29,0.00,1,0.55,0.17,0.19,0.03,0.08,0.10,0.06,0.16,0.24,0.19,0.02,0.07,N/A,0.18,0.14,0.22,0.07,0.21,N/A,0.29,0.22,0.03,0.01,N/A,0.21,N/A,0.05,0.20,0.52,0.36,0.15,0.23,N/A,0.06,N/A,0.23,0.07,0.42,0.45,0.40,0.37,0.18,0.22,0.05,0.01,0.07,N/A,0.19,0.01
0.04,0.43,0.04,0.55,1,0.15,0.33,0.02,0.15,0.16,0.05,0.16,0.09,0.28,0.10,0.20,N/A,0.32,0.08,0.46,0.17,0.05,N/A,0.38,0.30,-0.01,0.12,N/A,0.35,N/A,-0.02,0.23,0.77,0.58,0.32,0.49,N/A,0.05,N/A,0.11,0.17,0.56,0.67,0.61,0.65,0.30,0.20,0.10,0.02,0.14,N/A,0.16,0.03
0.03,0.09,0.12,0.17,0.15,1,0.03,-0.04,0.06,0.06,0.07,0.12,0.32,0.04,0.00,0.04,N/A,0.09,0.16,-0.01,0.02,0.11,N/A,0.08,0.06,0.01,-0.02,N/A,0.07,N/A,-0.00,0.03,0.20,0.10,0.08,-0.00,N/A,0.07,N/A,0.10,0.02,0.14,0.17,0.14,0.07,0.11,-0.00,-0.02,-0.01,-0.00,N/A,0.16,-0.01
0.02,0.21,0.00,0.19,0.33,0.03,1,-0.06,0.18,0.09,0.02,-0.07,0.01,0.13,0.03,-0.01,N/A,0.11,0.04,0.28,0.06,0.02,N/A,0.14,0.11,-0.07,0.09,N/A,0.15,N/A,-0.02,0.06,0.29,0.87,0.09,0.33,N/A,0.02,N/A,0.11,0.06,0.83,0.26,0.24,0.75,0.05,0.06,0.14,-0.00,0.11,N/A,0.11,0.04
0.05,0.02,0.10,0.03,0.02,-0.04,-0.06,1,-0.01,0.05,-0.04,0.02,0.00,-0.03,0.03,-0.00,N/A,-0.00,-0.09,-0.02,-0.10,-0.01,N/A,-0.01,-0.04,-0.05,0.02,N/A,0.07,N/A,0.10,0.02,0.07,-0.03,0.01,-0.04,N/A,-0.04,N/A,-0.04,-0.10,-0.02,0.10,-0.01,-0.03,0.06,-0.02,-0.02,0.09,-0.08,N/A,-0.02,0.05
0.02,0.15,0.01,0.08,0.15,0.06,0.18,-0.01,1,0.07,-0.02,-0.02,0.02,0.04,0.02,-0.04,N/A,0.15,-0.01,0.22,-0.06,0.01,N/A,0.11,0.25,0.01,0.09,N/A,0.15,N/A,-0.01,0.08,0.16,0.22,0.08,0.24,N/A,-0.02,N/A,-0.03,-0.06,0.19,0.13,0.16,0.27,0.23,0.02,0.11,0.00,-0.05,N/A,0.04,0.03
-0.06,0.10,-0.02,0.10,0.16,0.06,0.09,0.05,0.07,1,0.01,0.08,-0.02,0.01,0.09,0.08,N/A,0.00,0.02,0.10,0.00,0.01,N/A,0.01,0.18,-0.08,0.00,N/A,0.11,N/A,0.01,0.03,0.25,0.19,0.05,0.12,N/A,0.01,N/A,-0.01,0.00,0.17,0.22,0.19,0.18,0.05,-0.02,0.09,0.01,-0.07,N/A,0.05,0.02
0.03,0.00,-0.04,0.06,0.05,0.07,0.02,-0.04,-0.02,0.01,1,0.09,-0.01,0.00,0.09,0.01,N/A,0.06,0.02,0.01,-0.08,0.02,N/A,0.03,0.03,0.10,0.04,N/A,0.10,N/A,0.08,0.01,0.13,0.06,0.01,-0.03,N/A,1.00,N/A,0.05,-0.08,0.07,0.09,0.04,0.02,0.04,-0.03,-0.01,0.03,0.05,N/A,0.01,-0.06
0.00,0.02,-0.00,0.16,0.16,0.12,-0.07,0.02,-0.02,0.08,0.09,1,0.05,0.09,0.02,0.03,N/A,0.05,0.00,-0.03,-0.02,0.00,N/A,0.08,0.05,-0.08,0.00,N/A,0.11,N/A,-0.02,0.05,0.23,0.06,0.03,-0.04,N/A,0.09,N/A,0.03,-0.02,0.04,0.25,0.20,0.01,0.03,-0.01,0.06,-0.08,0.05,N/A,0.00,-0.05
0.03,0.04,-0.03,0.24,0.09,0.32,0.01,0.00,0.02,-0.02,-0.01,0.05,1,0.02,-0.00,0.06,N/A,0.07,0.42,-0.03,-0.01,0.15,N/A,0.10,0.04,-0.07,-0.02,N/A,-0.01,N/A,0.01,-0.01,0.12,0.06,0.03,-0.02,N/A,-0.01,N/A,0.46,-0.01,0.11,0.13,0.04,0.02,0.08,0.06,0.02,0.04,0.02,N/A,0.08,0.03
-0.03,0.38,0.03,0.19,0.28,0.04,0.13,-0.03,0.04,0.01,0.00,0.09,0.02,1,0.01,0.02,N/A,0.12,-0.00,0.28,0.40,-0.02,N/A,0.10,0.11,0.03,-0.01,N/A,0.06,N/A,-0.00,0.13,0.26,0.20,0.25,0.35,N/A,0.00,N/A,0.02,0.40,0.19,0.26,0.23,0.34,0.10,0.02,0.01,0.03,0.07,N/A,-0.01,0.02
-0.07,0.03,-0.03,0.02,0.10,0.00,0.03,0.03,0.02,0.09,0.09,0.02,-0.00,0.01,1,-0.05,N/A,0.05,0.04,0.08,-0.04,0.03,N/A,0.03,0.10,-0.02,0.04,N/A,0.12,N/A,-0.03,0.04,0.10,0.08,0.01,0.06,N/A,0.09,N/A,-0.03,-0.04,0.07,0.12,0.13,0.08,0.05,-0.02,0.05,-0.02,0.02,N/A,0.07,-0.02
0.03,-0.01,-0.02,0.07,0.20,0.04,-0.01,-0.00,-0.04,0.08,0.01,0.03,0.06,0.02,-0.05,1,N/A,0.08,-0.02,-0.01,0.07,-0.07,N/A,0.04,0.09,-0.01,-0.03,N/A,0.07,N/A,0.05,0.04,0.20,0.06,0.04,0.01,N/A,0.01,N/A,0.01,0.07,0.05,0.18,0.12,0.05,0.06,-0.03,-0.05,0.03,0.05,N/A,0.02,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.19,-0.00,0.18,0.32,0.09,0.11,-0.00,0.15,0.00,0.06,0.05,0.07,0.12,0.05,0.08,N/A,1,0.03,0.16,0.00,0.03,N/A,0.22,0.18,-0.01,0.15,N/A,0.16,N/A,0.21,0.31,0.36,0.22,0.14,0.16,N/A,0.06,N/A,-0.01,0.00,0.23,0.28,0.23,0.24,0.82,0.16,-0.00,0.02,0.63,N/A,-0.01,0.08
0.02,0.03,0.03,0.14,0.08,0.16,0.04,-0.09,-0.01,0.02,0.02,0.00,0.42,-0.00,0.04,-0.02,N/A,0.03,1,0.15,0.02,0.28,N/A,0.03,0.10,-0.02,-0.00,N/A,0.02,N/A,0.02,0.02,0.09,0.07,0.02,0.03,N/A,0.02,N/A,0.23,0.02,0.17,0.09,0.07,0.07,-0.02,0.00,-0.01,-0.01,0.07,N/A,0.10,0.01
0.01,0.48,-0.00,0.22,0.46,-0.01,0.28,-0.02,0.22,0.10,0.01,-0.03,-0.03,0.28,0.08,-0.01,N/A,0.16,0.15,1,0.19,0.19,N/A,0.11,0.32,0.01,0.14,N/A,0.11,N/A,-0.03,0.18,0.28,0.31,0.34,0.83,N/A,0.01,N/A,0.00,0.19,0.37,0.23,0.24,0.69,0.19,0.06,0.01,0.03,0.03,N/A,-0.07,0.08
0.01,0.00,0.02,0.07,0.17,0.02,0.06,-0.10,-0.06,0.00,-0.08,-0.02,-0.01,0.40,-0.04,0.07,N/A,0.00,0.02,0.19,1,-0.09,N/A,-0.00,-0.04,0.07,-0.02,N/A,0.06,N/A,-0.03,0.02,0.12,0.08,0.21,0.22,N/A,-0.08,N/A,0.00,1.00,0.06,0.10,0.10,0.19,-0.04,0.00,-0.03,0.06,0.05,N/A,-0.04,0.03
0.08,0.04,0.02,0.21,0.05,0.11,0.02,-0.01,0.01,0.01,0.02,0.00,0.15,-0.02,0.03,-0.07,N/A,0.03,0.28,0.19,-0.09,1,N/A,-0.01,0.09,-0.11,0.01,N/A,0.04,N/A,-0.02,0.02,0.12,0.07,0.08,0.03,N/A,0.02,N/A,0.18,-0.09,0.42,0.09,0.18,0.06,0.01,-0.00,0.02,-0.01,0.03,N/A,0.05,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.17,-0.01,0.29,0.38,0.08,0.14,-0.01,0.11,0.01,0.03,0.08,0.10,0.10,0.03,0.04,N/A,0.22,0.03,0.11,-0.00,-0.01,N/A,1,0.13,-0.04,0.01,N/A,0.15,N/A,-0.01,0.14,0.39,0.29,0.11,0.13,N/A,0.03,N/A,0.11,-0.00,0.25,0.30,0.23,0.25,0.18,0.15,0.14,0.02,0.14,N/A,0.10,0.03
-0.01,0.19,0.01,0.22,0.30,0.06,0.11,-0.04,0.25,0.18,0.03,0.05,0.04,0.11,0.10,0.09,N/A,0.18,0.10,0.32,-0.04,0.09,N/A,0.13,1,-0.03,0.17,N/A,0.17,N/A,0.04,0.09,0.31,0.22,0.05,0.22,N/A,0.03,N/A,0.03,-0.04,0.24,0.23,0.29,0.27,0.21,0.02,0.07,-0.03,0.03,N/A,0.06,0.03
0.04,-0.00,0.04,0.03,-0.01,0.01,-0.07,-0.05,0.01,-0.08,0.10,-0.08,-0.07,0.03,-0.02,-0.01,N/A,-0.01,-0.02,0.01,0.07,-0.11,N/A,-0.04,-0.03,1,0.03,N/A,0.01,N/A,-0.00,-0.03,0.07,-0.03,0.02,0.01,N/A,0.10,N/A,-0.04,0.07,-0.06,0.06,0.10,-0.01,-0.00,0.01,-0.01,0.01,-0.01,N/A,0.01,0.01
